tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,7,139.86,13.00,8.29,122.43,15,0.150685,0.148710,0.141623,0.096391,25822
2000,7,118.43,13.00,8.29,124.29,21,0.145945,0.145199,0.137333,0.104169,24153
3000,7,118.43,13.00,8.29,131.14,24,0.145915,0.145584,0.137386,0.104592,24151
4000,7,118.43,13.00,8.29,131.14,32,0.145290,0.145166,0.136505,0.104803,24131
5000,6,138.00,12.83,8.17,127.17,40,0.146060,0.145155,0.137257,0.102706,24312
6000,7,139.71,13.00,8.29,133.71,53,0.147165,0.145416,0.137210,0.103428,24007
7000,11,89.91,13.36,8.55,167.55,63,0.145747,0.145418,0.137031,0.104716,24323
8000,9,109.00,13.22,8.44,166.11,77,0.145672,0.145466,0.137368,0.104937,24205
9000,7,139.71,13.00,8.29,193.14,88,0.146397,0.145065,0.137693,0.103207,24010
10000,7,139.71,13.00,8.29,134.86,96,0.145939,0.145399,0.137418,0.104414,24058
11000,8,113.75,13.12,8.38,174.25,102,0.148108,0.145332,0.137458,0.102275,24131
12000,7,139.71,13.00,8.29,85.71,118,0.146325,0.145658,0.137065,0.102903,23974
13000,7,139.71,13.00,8.29,94.86,130,0.146132,0.145589,0.137322,0.104380,23951
14000,7,139.71,13.00,8.29,94.86,140,0.145956,0.145087,0.137304,0.104603,24158
15000,7,139.71,13.00,8.29,94.86,152,0.146378,0.145552,0.136883,0.104685,24225
16000,7,139.71,13.00,8.29,125.71,165,0.146564,0.145314,0.137359,0.101749,24010
17000,8,139.88,13.12,8.38,133.12,176,0.146656,0.145457,0.138633,0.102527,24179
18000,7,139.71,13.00,8.29,132.57,192,0.146232,0.145070,0.137347,0.103550,24085
19000,6,138.00,12.83,8.17,151.17,208,0.145930,0.145723,0.137699,0.104442,24176
20000,6,138.00,12.83,8.17,151.17,224,0.145785,0.145620,0.137001,0.104545,24248
21000,6,138.00,12.83,8.17,151.17,240,0.145703,0.145538,0.137455,0.104545,24248
22000,6,138.00,12.83,8.17,151.17,256,0.145776,0.145487,0.136943,0.104751,24229
23000,6,138.00,12.83,8.17,151.17,272,0.145693,0.145652,0.136820,0.104668,24229
24000,6,138.00,12.83,8.17,151.17,288,0.145251,0.144551,0.136811,0.103957,24289
25000,6,138.00,12.83,8.17,151.17,304,0.145909,0.145579,0.137207,0.104462,24248
26000,6,138.00,12.83,8.17,151.17,320,0.145523,0.145317,0.137324,0.104652,24271
27000,6,138.00,12.83,8.17,151.17,336,0.145704,0.145374,0.136998,0.104811,24234
