tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,8,122.38,13.12,8.38,185.38,17,0.151301,0.149149,0.142500,0.096851,25565
2000,8,122.38,13.12,8.38,183.38,25,0.146066,0.145117,0.137146,0.103655,24215
3000,8,122.50,13.12,8.38,183.50,32,0.145015,0.145552,0.136966,0.104603,24225
4000,8,122.38,13.12,8.38,158.38,39,0.145584,0.145337,0.137357,0.104899,24309
5000,13,82.54,13.46,8.62,196.62,48,0.146929,0.145692,0.137607,0.102380,24243
6000,10,98.70,13.30,8.50,187.10,58,0.147554,0.145460,0.137209,0.103326,23876
7000,8,122.38,13.12,8.38,185.38,66,0.145804,0.145349,0.137412,0.104713,24190
8000,7,139.86,13.00,8.29,177.29,74,0.145144,0.145185,0.137286,0.109513,24052
9000,7,139.71,13.00,8.29,129.14,82,0.146909,0.142572,0.135981,0.137172,23518
10000,7,139.71,13.00,8.29,154.29,94,0.146896,0.143271,0.136875,0.137302,23452
11000,7,139.71,13.00,8.29,144.00,100,0.148171,0.141964,0.136583,0.148388,23041
12000,7,140.00,13.00,8.29,128.29,109,0.147793,0.142660,0.136491,0.141150,23181
13000,7,139.86,13.00,8.29,175.00,118,0.149190,0.141309,0.135578,0.170144,22334
14000,7,139.71,13.00,8.29,134.86,128,0.148226,0.142218,0.136166,0.150989,22803
15000,6,138.17,12.83,8.17,136.67,134,0.150609,0.140593,0.135677,0.184470,21765
16000,7,139.71,13.00,8.29,113.14,146,0.152921,0.140705,0.135587,0.207195,20710
17000,2,120.50,10.50,6.50,158.00,168,0.153453,0.141901,0.136596,0.204671,20169
18000,8,133.00,13.12,8.38,191.25,200,0.152674,0.141862,0.136960,0.200875,20809
19000,6,138.50,12.83,8.17,110.33,210,0.152659,0.140604,0.135744,0.206690,20988
20000,3,130.00,11.67,7.33,194.67,230,0.152471,0.140116,0.136337,0.207025,20640
21000,7,139.71,13.00,8.29,129.14,248,0.152962,0.140499,0.135880,0.206852,20783
22000,9,109.00,13.22,8.44,196.33,264,0.148350,0.144005,0.136543,0.138518,22784
23000,9,110.22,13.22,8.44,195.78,276,0.145803,0.145388,0.136924,0.105141,24101
24000,10,99.80,13.30,8.50,194.60,286,0.145950,0.145330,0.138762,0.103317,24207
25000,11,91.64,13.36,8.55,198.36,296,0.145586,0.145338,0.137049,0.104600,24130
26000,11,89.91,13.36,8.55,198.45,312,0.146024,0.145442,0.137265,0.104682,24092
27000,11,91.64,13.36,8.55,198.36,328,0.146694,0.145701,0.136969,0.104113,24166
28000,11,91.64,13.36,8.55,198.36,344,0.145779,0.145406,0.137357,0.104169,24105
29000,11,96.82,13.36,8.55,198.00,360,0.145790,0.145998,0.137063,0.104355,24062
30000,13,76.00,13.46,8.62,185.54,371,0.148099,0.145100,0.137562,0.102578,24011
31000,11,91.36,13.36,8.55,183.55,384,0.145559,0.145393,0.126855,0.104950,24059
32000,11,91.36,13.36,8.55,187.91,400,0.145935,0.145313,0.121814,0.104750,24086
33000,11,90.82,13.36,8.55,200.73,416,0.145947,0.145404,0.138138,0.104815,23947
34000,11,91.64,13.36,8.55,198.36,424,0.145881,0.145340,0.137481,0.104628,24047
35000,11,91.64,13.36,8.55,198.36,440,0.146088,0.145632,0.137539,0.104420,24095
36000,12,82.25,13.42,8.58,197.67,457,0.146409,0.145651,0.136379,0.101989,23728
37000,11,90.18,13.36,8.55,186.73,472,0.145565,0.145232,0.137626,0.104664,24058
38000,11,90.18,13.36,8.55,186.73,488,0.145670,0.145546,0.137373,0.104846,24226
39000,11,90.18,13.36,8.55,186.73,504,0.146034,0.144958,0.137171,0.104701,24145
40000,11,88.18,13.36,8.55,191.27,521,0.145902,0.145446,0.137318,0.103849,24112
41000,9,109.00,13.22,8.44,174.11,536,0.145668,0.144800,0.137235,0.105035,24192
42000,9,109.00,13.22,8.44,174.11,552,0.145449,0.144955,0.137098,0.104850,24311
43000,9,109.00,13.22,8.44,174.11,568,0.145379,0.145379,0.137232,0.104847,24302
44000,9,109.00,13.22,8.44,174.11,584,0.145502,0.145338,0.137149,0.104930,24302
45000,10,97.40,13.30,8.50,179.80,600,0.145278,0.144702,0.137586,0.104722,24312
46000,9,109.00,13.22,8.44,174.11,616,0.145115,0.145074,0.137315,0.105131,24360
47000,9,109.00,13.22,8.44,174.11,632,0.145028,0.144945,0.138398,0.104880,24285
48000,9,109.00,13.22,8.44,174.11,648,0.145366,0.145407,0.137510,0.105096,24311
49000,9,109.00,13.22,8.44,174.11,664,0.145214,0.145050,0.137190,0.105259,24302
50000,9,109.00,13.22,8.44,174.11,680,0.145585,0.145132,0.137067,0.105382,24302
51000,9,109.00,13.22,8.44,174.11,696,0.145585,0.145214,0.137190,0.105218,24302
52000,10,98.60,13.30,8.50,179.00,712,0.145354,0.145230,0.136678,0.104523,24320
53000,9,109.00,13.22,8.44,174.11,728,0.145529,0.144994,0.136918,0.105027,24270
54000,9,109.00,13.22,8.44,174.11,744,0.145173,0.145214,0.137478,0.104971,24302
55000,9,109.00,13.22,8.44,174.11,760,0.145325,0.145037,0.137386,0.105055,24311
56000,10,98.40,13.30,8.50,158.00,774,0.145255,0.144559,0.138254,0.104888,24426
57000,7,139.71,13.00,8.29,137.14,788,0.145509,0.145096,0.137198,0.104532,24184
58000,7,139.86,13.00,8.29,129.29,798,0.145807,0.145557,0.137374,0.104806,24073
59000,7,139.71,13.00,8.29,115.43,810,0.145337,0.144842,0.137462,0.105261,24254
60000,7,139.71,13.00,8.29,121.14,820,0.145661,0.145163,0.129435,0.104868,24097
61000,7,139.71,13.00,8.29,130.29,836,0.145265,0.145306,0.072694,0.104787,24211
62000,7,139.71,13.00,8.29,130.29,852,0.145726,0.144981,0.073464,0.105185,24148
63000,7,139.71,13.00,8.29,130.29,868,0.145582,0.145209,0.073804,0.104915,24172
64000,7,139.71,13.00,8.29,130.29,884,0.144878,0.145375,0.073722,0.104956,24172
65000,7,139.71,13.00,8.29,130.29,900,0.145416,0.145458,0.073680,0.104998,24172
66000,7,139.71,13.00,8.29,130.29,916,0.145343,0.145343,0.073622,0.104956,24191
67000,7,139.71,13.00,8.29,130.29,932,0.145416,0.145458,0.073804,0.104956,24172
68000,7,139.71,13.00,8.29,130.29,948,0.145251,0.145375,0.073598,0.104998,24172
69000,7,139.71,13.00,8.29,130.29,964,0.145302,0.145343,0.073788,0.104667,24191
70000,7,117.14,13.00,8.29,147.71,975,0.196381,0.135438,0.098069,0.098556,24646
71000,8,136.25,13.12,8.38,105.62,982,0.238583,0.128465,0.116969,0.095000,25400
72000,10,87.00,13.30,8.50,194.60,988,0.239341,0.128308,0.084329,0.095216,25353
73000,11,87.09,13.36,8.55,137.82,995,0.238329,0.128274,0.123366,0.095763,25469
74000,9,117.78,13.22,8.44,110.56,1002,0.238287,0.128197,0.123152,0.095385,25570
75000,12,75.83,13.42,8.58,188.58,1009,0.238446,0.128752,0.122960,0.095096,25553
76000,10,105.20,13.30,8.50,130.10,1016,0.239108,0.128150,0.122969,0.095690,25478
77000,7,129.43,13.00,8.29,148.57,1021,0.237438,0.128647,0.122985,0.095345,25434
78000,13,77.38,13.46,8.62,165.69,1029,0.238730,0.128139,0.122914,0.094603,25644
79000,9,103.56,13.22,8.44,172.44,1034,0.239521,0.128723,0.123528,0.095095,25217
80000,9,109.78,13.22,8.44,168.33,1045,0.239024,0.128119,0.122868,0.095231,25328
81000,9,122.56,13.22,8.44,141.11,1052,0.238414,0.128491,0.123203,0.094488,25527
82000,8,131.88,13.12,8.38,125.75,1057,0.238932,0.128250,0.122823,0.095378,25614
83000,8,124.50,13.12,8.38,143.75,1065,0.238731,0.128237,0.123151,0.095430,25757
84000,11,99.36,13.36,8.55,151.64,1072,0.238594,0.128555,0.123125,0.096602,25600
85000,8,121.12,13.12,8.38,173.00,1080,0.238928,0.128386,0.123385,0.094899,24995
86000,7,130.86,13.00,8.29,140.29,1087,0.239340,0.128277,0.123089,0.095028,25445
87000,8,132.50,13.12,8.38,128.75,1095,0.239622,0.127796,0.123205,0.095072,25486
88000,9,111.56,13.22,8.44,171.33,1102,0.239354,0.128028,0.122828,0.094938,25385
89000,10,119.20,13.30,8.50,127.30,1109,0.238578,0.128582,0.123216,0.095377,25719
90000,9,96.56,13.22,8.44,174.89,1117,0.239344,0.128307,0.123891,0.094870,25361
91000,9,105.00,13.22,8.44,123.33,1121,0.238655,0.128106,0.123403,0.095031,25518
92000,16,64.75,13.50,8.69,188.88,1134,0.239194,0.128839,0.125712,0.092068,25264
93000,13,81.69,13.38,8.62,156.08,1141,0.239114,0.128766,0.128115,0.090262,24595
94000,14,58.79,13.43,8.64,199.64,1149,0.241272,0.129032,0.128825,0.089767,24118
95000,9,125.22,13.11,8.44,121.11,1156,0.235034,0.128433,0.128433,0.090360,24690
96000,8,101.12,13.00,8.38,207.62,1166,0.232520,0.128935,0.128524,0.089181,24299
97000,9,109.22,13.11,8.44,142.78,1176,0.240189,0.128612,0.128571,0.090189,24360
98000,12,89.25,13.33,8.58,145.83,1187,0.241098,0.128485,0.129115,0.088554,23816
99000,11,85.82,13.27,8.55,156.64,1194,0.228021,0.128833,0.128466,0.089836,24489
100000,10,88.40,13.20,8.50,194.90,1204,0.239455,0.128754,0.128180,0.089201,24372
101000,12,78.83,13.33,8.58,193.92,1213,0.240250,0.128664,0.128582,0.090278,24358
102000,14,72.21,13.43,8.64,179.14,1219,0.240364,0.128923,0.128720,0.089852,24596
103000,10,84.00,13.20,8.50,188.00,1228,0.239648,0.128636,0.128391,0.090286,24511
104000,13,78.69,13.38,8.62,162.77,1236,0.240598,0.128625,0.128544,0.090163,24622
105000,12,72.42,13.33,8.58,178.08,1246,0.240177,0.129122,0.128996,0.089113,23745
106000,13,75.00,13.38,8.62,162.46,1251,0.240398,0.128883,0.128842,0.089896,24239
107000,14,61.36,13.43,8.64,197.50,1261,0.240294,0.128959,0.128384,0.095395,24341
108000,12,74.75,13.33,8.58,208.58,1266,0.239881,0.128742,0.129110,0.089858,24483
109000,11,94.27,13.27,8.55,163.64,1276,0.239982,0.128319,0.128156,0.090731,24556
110000,11,90.00,13.27,8.55,165.64,1284,0.240142,0.128599,0.128068,0.090273,24448
111000,11,82.09,13.27,8.55,179.64,1292,0.240429,0.128572,0.129712,0.088852,23691
112000,14,73.79,13.43,8.64,167.07,1302,0.240015,0.128995,0.128131,0.089795,24311
113000,12,82.00,13.33,8.58,149.08,1309,0.240608,0.128983,0.128074,0.089267,24197
114000,9,89.78,13.11,8.44,191.22,1316,0.240836,0.128934,0.127083,0.090180,24307
115000,12,61.50,13.33,8.58,206.75,1328,0.240983,0.128899,0.128692,0.088535,24205
116000,11,75.09,13.27,8.55,177.27,1333,0.246737,0.128930,0.128602,0.090099,24362
117000,16,63.44,13.50,8.69,193.69,1343,0.255313,0.128215,0.128876,0.090093,24186
118000,13,74.46,13.38,8.62,165.46,1350,0.240716,0.128654,0.128530,0.089790,24290
119000,10,82.20,13.20,8.50,174.70,1357,0.240244,0.129115,0.128909,0.089762,24242
120000,12,82.17,13.33,8.58,161.08,1367,0.239855,0.128857,0.128898,0.090114,24469
121000,14,64.64,13.43,8.64,205.43,1377,0.240142,0.129008,0.128925,0.089826,24169
122000,12,86.58,13.25,8.58,150.00,1382,0.240339,0.128861,0.131065,0.087240,24507
