tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,13,95.23,13.46,8.62,255.00,39,0.150434,0.145758,0.139869,0.097719,28019
2000,15,74.13,13.53,8.67,255.00,18,0.153680,0.143309,0.136986,0.097158,25937
3000,11,96.64,13.36,8.55,255.00,29,0.153731,0.142791,0.136650,0.098111,26052
4000,13,82.92,13.46,8.62,255.00,15,0.153739,0.142890,0.137001,0.097327,25810
5000,15,97.13,13.53,8.67,255.00,3,0.152220,0.142114,0.136987,0.087636,27112
6000,26,55.15,13.73,8.81,255.00,3,0.152161,0.142311,0.137092,0.081594,27208
7000,26,60.04,13.73,8.81,255.00,3,0.151352,0.141986,0.136771,0.081020,27228
8000,25,61.36,13.72,8.80,255.00,3,0.151909,0.142689,0.136493,0.077374,27115
9000,25,63.76,13.72,8.80,255.00,3,0.151364,0.142619,0.137506,0.077627,26988
10000,28,54.54,13.75,8.82,255.00,3,0.151981,0.142566,0.136672,0.077214,26977
11000,29,54.10,13.76,8.83,255.00,2,0.151335,0.142285,0.136869,0.076298,26960
12000,26,58.62,13.73,8.81,255.00,3,0.151901,0.142190,0.136849,0.077314,26774
13000,28,56.50,13.75,8.82,255.00,3,0.151922,0.142471,0.136874,0.077425,26981
14000,28,56.50,13.75,8.82,255.00,3,0.151892,0.142719,0.137149,0.077469,26927
15000,25,61.36,13.72,8.80,255.00,3,0.151641,0.142492,0.136714,0.077561,26998
16000,25,61.92,13.72,8.80,255.00,3,0.151499,0.142406,0.137099,0.077012,26944
17000,31,48.23,13.77,8.84,255.00,2,0.151700,0.142277,0.136579,0.077508,26849
18000,26,60.31,13.73,8.81,255.00,2,0.152165,0.142444,0.136655,0.076992,26951
19000,26,60.96,13.73,8.81,255.00,3,0.152214,0.142240,0.136770,0.076889,26870
20000,28,58.04,13.75,8.82,255.00,3,0.151802,0.142441,0.136692,0.077578,27134
21000,26,60.04,13.73,8.81,255.00,3,0.152006,0.141838,0.136624,0.077390,27045
22000,28,53.79,13.75,8.82,255.00,3,0.151553,0.142448,0.136874,0.076483,26908
23000,24,66.38,13.71,8.79,255.00,3,0.151871,0.142672,0.136996,0.077197,26957
24000,23,66.35,13.70,8.78,255.00,2,0.151599,0.142481,0.136699,0.078024,26979
25000,28,54.61,13.75,8.82,255.00,2,0.151387,0.142301,0.136441,0.076843,26964
26000,27,57.59,13.74,8.81,255.00,3,0.151741,0.142208,0.137107,0.077155,26855
27000,26,59.85,13.73,8.81,255.00,3,0.151720,0.142372,0.137124,0.077412,27063
28000,26,60.38,13.73,8.81,255.00,3,0.152046,0.141919,0.136652,0.077933,26959
29000,26,59.42,13.73,8.81,255.00,3,0.150971,0.141536,0.136670,0.077955,27131
30000,27,58.19,13.74,8.81,255.00,3,0.151981,0.142455,0.136598,0.077399,26977
31000,27,58.70,13.74,8.81,255.00,3,0.151747,0.142577,0.136994,0.077057,27045
32000,26,59.46,13.73,8.81,255.00,3,0.151497,0.142440,0.136821,0.077856,27050
33000,28,56.04,13.75,8.82,255.00,3,0.152006,0.142105,0.136505,0.077320,26966
34000,27,57.41,13.74,8.81,255.00,3,0.151996,0.142656,0.137022,0.077610,26981
