tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,12,95.75,13.42,8.58,255.00,39,0.149948,0.145737,0.139778,0.098027,28023
2000,12,97.25,13.42,8.58,255.00,79,0.146102,0.141714,0.134855,0.103658,27118
3000,10,114.50,13.30,8.50,255.00,84,0.147069,0.141860,0.140160,0.099671,27069
4000,13,98.54,13.46,8.62,255.00,84,0.147859,0.146778,0.142042,0.095092,26816
5000,13,97.23,13.46,8.62,255.00,84,0.147422,0.147645,0.141886,0.094108,26916
6000,12,106.42,13.42,8.58,255.00,84,0.147585,0.147994,0.142088,0.094205,26920
7000,13,101.54,13.46,8.62,255.00,84,0.147467,0.147838,0.141829,0.094095,26962
8000,12,107.58,13.42,8.58,255.00,84,0.147416,0.147788,0.141979,0.094169,26856
9000,11,120.64,13.36,8.55,255.00,84,0.147424,0.147645,0.146358,0.090946,27214
10000,18,80.61,13.61,8.72,255.00,84,0.147623,0.153117,0.147843,0.086684,27306
11000,10,137.00,13.30,8.50,255.00,84,0.147025,0.152975,0.146989,0.083772,27730
12000,22,71.59,13.68,8.77,255.00,84,0.146834,0.151686,0.151969,0.079686,28236
13000,25,62.48,13.72,8.80,255.00,84,0.146696,0.152804,0.152948,0.078576,27833
14000,19,86.53,13.63,8.74,255.00,84,0.146731,0.152893,0.152606,0.078488,27915
15000,25,63.52,13.72,8.80,255.00,84,0.146940,0.151851,0.152911,0.079035,28304
16000,27,58.30,13.74,8.81,255.00,84,0.146688,0.152128,0.152768,0.078589,28121
17000,28,60.54,13.75,8.82,255.00,84,0.146766,0.152776,0.152740,0.076263,27956
18000,27,61.89,13.74,8.81,255.00,84,0.146413,0.152689,0.152332,0.075061,28044
19000,29,58.00,13.76,8.83,255.00,84,0.146341,0.152722,0.152651,0.074151,28051
20000,27,62.59,13.74,8.81,255.00,84,0.146585,0.152690,0.152583,0.073721,28011
21000,26,64.73,13.73,8.81,255.00,84,0.146441,0.152632,0.152489,0.074902,27943
22000,21,81.00,13.67,8.76,255.00,84,0.146141,0.152567,0.152138,0.075105,28014
23000,28,60.75,13.75,8.82,255.00,84,0.146886,0.152677,0.152463,0.074962,27974
24000,22,78.59,13.68,8.77,255.00,84,0.146593,0.152576,0.152576,0.074622,27914
25000,27,61.89,13.74,8.81,255.00,84,0.146559,0.152832,0.152654,0.074705,28057
26000,28,60.29,13.75,8.82,255.00,84,0.146391,0.152603,0.152567,0.074614,27850
27000,29,58.66,13.76,8.83,255.00,84,0.146327,0.152425,0.152033,0.074322,28040
