tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,8,122.38,13.12,8.38,185.38,17,0.150863,0.148832,0.141529,0.097829,25606
2000,8,122.38,13.12,8.38,183.38,25,0.145498,0.145374,0.136874,0.104440,24234
3000,9,115.67,13.22,8.44,185.11,33,0.145494,0.144959,0.137212,0.104454,24269
4000,9,120.11,13.22,8.44,185.78,41,0.145971,0.145310,0.136848,0.103699,24224
5000,8,122.38,13.12,8.38,183.38,49,0.145737,0.145279,0.137324,0.103420,24009
6000,7,118.71,13.00,8.29,209.14,56,0.145673,0.145052,0.137143,0.103602,24150
7000,8,122.38,13.12,8.38,158.38,63,0.145715,0.145469,0.137335,0.104757,24342
8000,9,108.89,13.22,8.44,159.00,71,0.147778,0.145183,0.137440,0.100611,23894
9000,11,91.82,13.36,8.55,189.09,80,0.146532,0.145117,0.137457,0.103197,24022
10000,13,73.31,13.46,8.62,167.00,92,0.147832,0.145485,0.137105,0.101697,23865
11000,12,84.58,13.42,8.58,188.58,100,0.145858,0.145567,0.137247,0.104672,24037
12000,12,86.83,13.42,8.58,203.00,114,0.145416,0.145168,0.137514,0.104542,24172
13000,11,93.18,13.36,8.55,184.55,123,0.145423,0.145341,0.137326,0.103950,24329
14000,11,90.55,13.36,8.55,171.82,135,0.145600,0.145149,0.137108,0.103836,24375
15000,11,90.55,13.36,8.55,172.55,151,0.145658,0.145658,0.137219,0.104497,24173
16000,11,90.55,13.36,8.55,173.27,167,0.145632,0.145055,0.137383,0.103275,24246
17000,11,90.55,13.36,8.55,172.55,183,0.145322,0.145446,0.137393,0.104236,24339
18000,11,90.55,13.36,8.55,172.55,199,0.145499,0.145085,0.136646,0.105039,24172
19000,11,90.55,13.36,8.55,172.55,215,0.145526,0.145195,0.136970,0.104608,24195
20000,11,90.55,13.36,8.55,172.55,231,0.145022,0.145105,0.136744,0.104452,24279
21000,11,90.55,13.36,8.55,172.55,247,0.145645,0.145356,0.137393,0.104303,24237
22000,11,90.55,13.36,8.55,172.55,263,0.145515,0.145432,0.136916,0.105002,24190
23000,11,90.55,13.36,8.55,176.18,279,0.145430,0.145018,0.137353,0.104467,24266
24000,11,90.55,13.36,8.55,180.55,295,0.145805,0.144608,0.137180,0.105196,24231
25000,10,100.10,13.30,8.50,186.10,311,0.146230,0.145397,0.137528,0.102594,24017
26000,10,99.60,13.30,8.50,193.60,323,0.145466,0.144846,0.137410,0.104235,24205
27000,9,109.67,13.22,8.44,180.11,338,0.146252,0.145293,0.137247,0.102268,23986
28000,9,110.11,13.22,8.44,183.22,347,0.145655,0.145366,0.137079,0.104551,24256
29000,11,90.55,13.36,8.55,172.55,363,0.145615,0.145450,0.137219,0.104828,24297
30000,11,90.55,13.36,8.55,176.18,379,0.145904,0.145281,0.137006,0.103243,24050
31000,11,90.55,13.36,8.55,181.27,395,0.146099,0.144941,0.137295,0.103777,24196
32000,10,100.10,13.30,8.50,185.30,407,0.145950,0.145329,0.137340,0.104516,24159
33000,10,99.60,13.30,8.50,188.00,419,0.145995,0.145705,0.137168,0.104762,24131
34000,10,99.40,13.30,8.50,167.80,435,0.145356,0.145151,0.137472,0.104377,24354
35000,11,90.55,13.36,8.55,173.27,451,0.145167,0.144754,0.136813,0.105463,24179
36000,10,98.90,13.30,8.50,167.30,467,0.144803,0.144886,0.136439,0.104472,24150
37000,7,139.71,13.00,8.29,138.29,483,0.145933,0.145185,0.137578,0.102290,24059
38000,10,112.10,13.30,8.50,144.50,499,0.148310,0.145140,0.137839,0.102044,23970
39000,7,139.71,13.00,8.29,148.57,515,0.145679,0.145431,0.137226,0.103909,24252
40000,10,98.80,13.30,8.50,172.00,528,0.146386,0.145724,0.137366,0.103480,24169
41000,12,83.42,13.42,8.58,184.75,539,0.145712,0.145302,0.136972,0.103980,24370
42000,12,83.42,13.42,8.58,188.75,550,0.146047,0.145470,0.137395,0.104519,24273
43000,12,83.42,13.42,8.58,193.42,560,0.145687,0.145397,0.137499,0.104086,24182
44000,9,109.89,13.22,8.44,191.00,569,0.145823,0.145409,0.137494,0.104509,24132
45000,10,99.10,13.30,8.50,191.50,579,0.145835,0.145460,0.137080,0.103310,23986
46000,10,98.50,13.30,8.50,182.20,589,0.145854,0.145145,0.137262,0.103937,23976
47000,10,98.60,13.30,8.50,186.20,605,0.146206,0.145577,0.137776,0.103427,23843
48000,11,90.18,13.36,8.55,190.36,621,0.144925,0.144595,0.136347,0.104755,24247
49000,11,90.18,13.36,8.55,190.36,637,0.145416,0.145168,0.137184,0.104873,24172
