tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,8,122.38,13.12,8.38,185.38,17,0.150677,0.148721,0.141639,0.098012,25558
2000,8,122.38,13.12,8.38,183.38,25,0.145751,0.144924,0.137194,0.104828,24192
3000,8,122.38,13.12,8.38,183.38,33,0.145797,0.145055,0.137383,0.104265,24246
4000,8,122.38,13.12,8.38,184.38,41,0.145845,0.145309,0.137181,0.104588,24238
5000,8,122.38,13.12,8.38,183.38,49,0.145780,0.145119,0.137059,0.104447,24194
6000,8,122.38,13.12,8.38,183.38,57,0.145948,0.145329,0.137130,0.104660,24269
7000,8,122.38,13.12,8.38,183.38,65,0.145137,0.145014,0.137342,0.104801,24246
8000,8,122.38,13.12,8.38,183.38,73,0.145440,0.145316,0.136936,0.104900,24223
9000,8,122.50,13.12,8.38,184.50,81,0.146221,0.145054,0.137220,0.103592,23998
10000,7,118.57,13.00,8.29,181.57,91,0.145383,0.145547,0.137718,0.104875,24267
11000,7,118.57,13.00,8.29,181.57,102,0.145662,0.145415,0.137164,0.104575,24241
12000,7,118.57,13.00,8.29,181.57,113,0.145653,0.145116,0.137231,0.105111,24222
13000,8,122.50,13.12,8.38,164.50,123,0.145910,0.145004,0.137264,0.103792,24289
14000,7,118.57,13.00,8.29,194.14,134,0.145414,0.145291,0.137432,0.104843,24303
15000,9,110.00,13.22,8.44,184.00,145,0.145105,0.144899,0.136577,0.104689,24272
16000,7,132.71,13.00,8.29,181.00,154,0.145501,0.145046,0.137510,0.105130,24151
17000,7,139.71,13.00,8.29,178.29,162,0.145595,0.145429,0.136928,0.104217,23998
18000,7,139.71,13.00,8.29,178.29,171,0.145828,0.145621,0.137277,0.104774,24090
19000,7,139.71,13.00,8.29,178.29,179,0.145828,0.145621,0.137277,0.104732,24090
20000,7,139.71,13.00,8.29,178.29,187,0.145870,0.145496,0.137028,0.104691,24090
21000,8,122.75,13.12,8.38,183.75,195,0.147125,0.144967,0.136960,0.103352,24102
22000,8,122.62,13.12,8.38,158.62,203,0.145697,0.145574,0.137013,0.104293,24297
23000,8,122.62,13.12,8.38,158.62,211,0.145815,0.145318,0.137243,0.104734,24147
24000,8,122.62,13.12,8.38,158.62,219,0.145815,0.145567,0.137243,0.104775,24147
25000,8,122.62,13.12,8.38,158.62,227,0.146152,0.145532,0.137100,0.104447,24194
26000,8,122.62,13.12,8.38,158.62,235,0.145815,0.145360,0.137160,0.104692,24147
27000,8,122.62,13.12,8.38,159.62,243,0.146129,0.144762,0.135153,0.103757,24143
28000,8,122.62,13.12,8.38,159.62,251,0.146183,0.145396,0.137608,0.103351,24141
29000,8,122.62,13.12,8.38,158.62,259,0.145452,0.145370,0.137278,0.104042,24221
30000,8,122.62,13.12,8.38,160.62,267,0.147849,0.145142,0.138020,0.102536,24011
31000,8,122.62,13.12,8.38,158.62,275,0.145503,0.145503,0.137277,0.104828,24192
32000,8,122.62,13.12,8.38,158.62,283,0.145650,0.145401,0.137326,0.104402,24147
33000,10,98.80,13.30,8.50,178.10,292,0.148079,0.145248,0.137588,0.103201,24021
34000,9,109.11,13.22,8.44,148.44,303,0.145783,0.145618,0.137300,0.104237,24166
35000,8,116.50,13.12,8.38,181.38,314,0.147026,0.144950,0.137977,0.100452,24091
36000,8,122.38,13.12,8.38,158.38,323,0.146488,0.145037,0.137242,0.103450,24118
37000,9,111.56,13.22,8.44,164.44,334,0.146122,0.145461,0.137237,0.104219,24199
38000,8,122.38,13.12,8.38,158.38,346,0.146110,0.144898,0.137587,0.103451,23934
39000,8,122.38,13.12,8.38,158.38,355,0.145288,0.145123,0.137007,0.104753,24152
40000,8,122.38,13.12,8.38,158.38,366,0.145610,0.144781,0.137032,0.105209,24133
41000,8,122.38,13.12,8.38,158.38,378,0.145702,0.145744,0.137090,0.104588,24152
42000,8,122.38,13.12,8.38,158.38,387,0.145527,0.145568,0.137281,0.104711,24133
43000,8,122.38,13.12,8.38,134.38,398,0.147975,0.145821,0.137331,0.101673,24146
44000,8,122.38,13.12,8.38,133.38,408,0.145813,0.145315,0.137253,0.104841,24065
45000,7,139.86,13.00,8.29,121.29,419,0.147676,0.145341,0.137461,0.103106,23985
46000,8,122.38,13.12,8.38,116.38,427,0.145775,0.145362,0.137151,0.104762,24236
47000,8,122.38,13.12,8.38,114.38,438,0.145682,0.145475,0.136893,0.104763,24121
48000,8,122.38,13.12,8.38,114.38,448,0.146064,0.145113,0.137382,0.104721,24188
49000,9,109.11,13.22,8.44,126.22,459,0.145838,0.145591,0.137054,0.104512,24246
50000,8,122.38,13.12,8.38,114.38,470,0.144600,0.145469,0.137445,0.105224,24177
51000,8,122.38,13.12,8.38,114.38,480,0.145532,0.145655,0.136830,0.104334,24249
52000,7,139.71,13.00,8.29,114.29,491,0.147715,0.145182,0.137252,0.103541,24087
53000,7,139.71,13.00,8.29,120.00,502,0.145683,0.145353,0.136946,0.104101,24265
54000,8,122.38,13.12,8.38,139.38,512,0.145564,0.145358,0.137285,0.104786,24278
55000,7,139.86,13.00,8.29,133.86,523,0.145872,0.145129,0.137240,0.103622,24213
56000,7,139.71,13.00,8.29,115.43,531,0.145989,0.145535,0.137236,0.104579,24221
57000,7,139.71,13.00,8.29,113.14,542,0.145963,0.145549,0.136977,0.104762,24150
58000,7,139.71,13.00,8.29,114.29,552,0.146127,0.145179,0.137177,0.104265,24246
59000,8,122.38,13.12,8.38,121.38,563,0.147446,0.145650,0.137171,0.102878,23941
60000,8,122.38,13.12,8.38,121.38,574,0.145770,0.145687,0.137144,0.104375,24230
61000,8,122.38,13.12,8.38,121.38,584,0.145820,0.145202,0.136789,0.104210,24249
