tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,8,122.38,13.12,8.38,185.38,17,0.150412,0.148734,0.141943,0.097881,25623
2000,7,139.86,13.00,8.29,177.29,25,0.146443,0.145695,0.135971,0.102851,24064
3000,8,122.38,13.12,8.38,164.38,33,0.145257,0.144805,0.136918,0.105164,24343
4000,9,109.56,13.22,8.44,175.11,42,0.145511,0.145347,0.137519,0.103160,24273
5000,8,122.38,13.12,8.38,164.38,54,0.145727,0.145231,0.137004,0.105048,24189
6000,8,122.50,13.12,8.38,164.50,64,0.145913,0.145005,0.137488,0.104531,24213
7000,8,122.38,13.12,8.38,139.38,74,0.145138,0.145344,0.137484,0.104975,24301
8000,8,122.38,13.12,8.38,139.38,86,0.145646,0.145440,0.137227,0.104664,24230
9000,8,122.38,13.12,8.38,139.38,95,0.146115,0.145168,0.137677,0.104091,24296
10000,8,122.38,13.12,8.38,140.38,106,0.145612,0.144869,0.136692,0.104646,24215
11000,10,98.70,13.30,8.50,155.90,118,0.144631,0.145576,0.138505,0.103807,24324
12000,8,122.38,13.12,8.38,139.38,127,0.145390,0.145431,0.137143,0.104940,24252
13000,11,101.91,13.36,8.55,149.27,138,0.144569,0.145306,0.137411,0.103416,24445
14000,8,122.38,13.12,8.38,139.38,150,0.145000,0.144586,0.136878,0.104762,24131
15000,8,122.38,13.12,8.38,139.38,159,0.144283,0.145026,0.137024,0.105181,24244
16000,8,122.38,13.12,8.38,139.38,170,0.145687,0.145398,0.136773,0.105241,24230
17000,9,108.89,13.22,8.44,146.56,182,0.145668,0.145253,0.137241,0.103699,24089
18000,10,98.80,13.30,8.50,181.60,192,0.145785,0.145081,0.137546,0.104546,24152
19000,10,100.60,13.30,8.50,199.40,203,0.144995,0.144831,0.137552,0.104778,24318
20000,8,111.88,13.12,8.38,207.00,217,0.145600,0.145016,0.137293,0.104901,23956
21000,10,99.10,13.30,8.50,167.50,227,0.145746,0.145334,0.137202,0.104883,24227
22000,10,99.20,13.30,8.50,187.60,238,0.145281,0.145198,0.136445,0.104418,24105
23000,10,99.20,13.30,8.50,187.60,249,0.145508,0.145384,0.137141,0.104709,24143
24000,10,99.30,13.30,8.50,188.50,259,0.147121,0.145093,0.136896,0.104856,24157
25000,8,105.38,13.12,8.38,205.75,268,0.194108,0.145969,0.136945,0.104126,23827
26000,11,91.09,13.36,8.55,190.55,278,0.226751,0.145526,0.137483,0.104223,23872
27000,10,98.70,13.30,8.50,191.50,285,0.247579,0.145558,0.131453,0.103663,23750
28000,7,132.86,13.00,8.29,188.43,291,0.247299,0.145895,0.137303,0.102977,23510
29000,10,88.50,13.30,8.50,177.80,299,0.247184,0.145331,0.136986,0.104022,23966
30000,9,93.44,13.22,8.44,196.22,305,0.248696,0.145556,0.136804,0.103350,23764
31000,7,139.14,13.00,8.29,168.57,312,0.247665,0.145712,0.137634,0.104435,23766
32000,7,125.57,13.00,8.29,170.71,320,0.247411,0.145600,0.137474,0.104295,23750
33000,8,121.50,13.12,8.38,172.50,325,0.247596,0.145864,0.137139,0.102495,23611
34000,6,118.00,12.83,8.17,174.33,329,0.247761,0.145410,0.137252,0.104285,23781
35000,6,138.33,12.83,8.17,172.83,335,0.247220,0.145388,0.137354,0.104199,23647
36000,8,121.88,13.12,8.38,158.88,342,0.246889,0.145738,0.137639,0.103809,23707
37000,6,138.50,12.83,8.17,174.33,349,0.247924,0.145314,0.136375,0.104347,23604
38000,7,139.29,13.00,8.29,180.14,355,0.247808,0.145254,0.137793,0.103988,23724
39000,9,99.78,13.22,8.44,147.22,367,0.252822,0.145384,0.130517,0.103689,23744
40000,6,138.83,12.83,8.17,127.50,374,0.314455,0.145536,0.070408,0.103531,23307
41000,7,139.86,13.00,8.29,126.57,383,0.309435,0.146013,0.074962,0.104062,23265
42000,7,138.29,13.00,8.29,77.43,393,0.369348,0.145952,0.015601,0.103447,23268
43000,7,139.57,13.00,8.29,98.14,400,0.374026,0.145798,0.010880,0.102059,22977
44000,7,130.57,13.00,8.29,116.43,410,0.374194,0.146294,0.010817,0.103760,23111
45000,9,108.89,13.22,8.44,125.11,415,0.373838,0.146084,0.010972,0.102797,23240
46000,7,140.29,13.00,8.29,96.57,424,0.374570,0.145977,0.010746,0.103379,23264
47000,7,140.57,13.00,8.29,104.86,430,0.373993,0.146712,0.010829,0.103049,23086
48000,11,88.73,13.36,8.55,154.09,435,0.373889,0.146295,0.011041,0.103079,23186
49000,11,88.82,13.36,8.55,170.27,446,0.374223,0.146541,0.011175,0.103100,22997
50000,6,138.17,12.83,8.17,139.33,453,0.374479,0.145971,0.010854,0.102249,23032
51000,7,138.71,13.00,8.29,108.71,459,0.374005,0.146021,0.010813,0.103547,23120
52000,7,137.86,13.00,8.29,126.14,465,0.374616,0.145896,0.010830,0.103314,23085
53000,7,117.57,13.00,8.29,133.71,474,0.374546,0.146464,0.010894,0.103363,23132
54000,8,121.00,13.12,8.38,113.00,483,0.374778,0.146255,0.010830,0.103236,23083
55000,6,137.50,12.83,8.17,102.67,496,0.374682,0.145705,0.011089,0.103249,23177
56000,7,138.14,13.00,8.29,107.71,502,0.373733,0.145937,0.010737,0.103419,23284
57000,7,140.29,13.00,8.29,78.29,508,0.374420,0.146073,0.010913,0.103454,23276
58000,8,121.50,13.12,8.38,117.50,512,0.374321,0.145418,0.010775,0.103913,23202
59000,10,99.80,13.30,8.50,161.00,520,0.374169,0.146503,0.010912,0.103074,23003
60000,7,140.57,13.00,8.29,133.00,525,0.374661,0.146254,0.010899,0.103692,23213
61000,7,140.29,13.00,8.29,94.29,533,0.374313,0.145975,0.010826,0.103278,23093
62000,8,122.50,13.12,8.38,132.50,543,0.373826,0.146067,0.010823,0.103598,23099
63000,8,116.50,13.12,8.38,138.38,551,0.374371,0.146549,0.010793,0.103247,23255
64000,9,104.56,13.22,8.44,160.78,561,0.373568,0.145858,0.010804,0.103116,23139
65000,10,97.80,13.30,8.50,145.60,573,0.374276,0.146375,0.010801,0.103819,23146
66000,11,89.45,13.36,8.55,163.45,581,0.374441,0.146163,0.010754,0.103708,23248
67000,9,109.44,13.22,8.44,149.00,593,0.371205,0.146960,0.010942,0.101678,23122
68000,12,84.50,13.42,8.58,176.75,599,0.374176,0.146310,0.010771,0.103528,23211
69000,9,108.78,13.22,8.44,147.22,608,0.374226,0.146523,0.011164,0.103077,23109
70000,7,130.86,13.00,8.29,145.29,617,0.365490,0.146187,0.010752,0.103436,23251
71000,11,90.82,13.36,8.55,161.18,624,0.372823,0.145930,0.011252,0.103207,23196
72000,7,138.86,13.00,8.29,104.00,630,0.375097,0.146588,0.010885,0.102315,23242
73000,8,116.50,13.12,8.38,128.38,637,0.373790,0.146301,0.011320,0.103223,23144
74000,8,122.50,13.12,8.38,148.50,647,0.373596,0.145715,0.011232,0.101693,23148
75000,11,92.64,13.36,8.55,183.00,656,0.374182,0.145826,0.010757,0.103571,23240
76000,11,91.45,13.36,8.55,183.91,662,0.373603,0.145952,0.010744,0.103662,23268
77000,10,99.70,13.30,8.50,172.90,670,0.283715,0.145240,0.010891,0.104016,23506
78000,7,132.57,13.00,8.29,128.71,677,0.252536,0.145834,0.010865,0.104113,23561
79000,7,118.43,13.00,8.29,171.14,685,0.247320,0.145601,0.010718,0.104157,23791
80000,7,139.43,13.00,8.29,108.29,690,0.247959,0.145593,0.010565,0.104049,23758
81000,7,139.14,13.00,8.29,108.00,694,0.247691,0.145063,0.010714,0.103472,23707
82000,7,138.43,13.00,8.29,110.29,701,0.247794,0.145662,0.010640,0.104328,23685
83000,7,138.57,13.00,8.29,109.29,709,0.247086,0.144734,0.010595,0.104090,23595
84000,6,138.50,12.83,8.17,126.33,714,0.247592,0.145210,0.010559,0.104536,23676
85000,6,137.83,12.83,8.17,101.67,720,0.246824,0.144557,0.010931,0.103533,23693
86000,7,139.14,13.00,8.29,95.43,726,0.247700,0.145349,0.010708,0.103940,23908
87000,8,116.38,13.12,8.38,149.25,740,0.243563,0.159200,0.010525,0.102583,24039
88000,6,137.67,12.83,8.17,161.00,747,0.226727,0.232927,0.010840,0.114035,23063
