tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,22.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,5,18.00,7.00,4.00,254.00,0,0.164259,0.158430,0.158050,0.085910,23676
2000,5,18.00,7.00,4.00,254.00,0,0.250000,0.250000,0.250000,0.000000,5000
3000,5,18.00,7.00,4.00,254.00,0,0.250000,0.250000,0.250000,0.000000,5000
4000,5,18.00,7.00,4.00,254.00,0,0.250000,0.250000,0.250000,0.000000,5000
5000,5,18.00,7.00,4.00,254.00,0,0.250000,0.250000,0.250000,0.000000,5000
6000,5,18.00,7.00,4.00,254.00,0,0.250000,0.250000,0.250000,0.000000,5000
7000,5,18.00,7.00,4.00,254.00,0,0.250000,0.250000,0.250000,0.000000,5000
8000,5,18.00,7.00,4.00,254.00,0,0.250000,0.250000,0.250000,0.000000,5000
9000,5,18.00,7.00,4.00,254.00,0,0.250000,0.250000,0.250000,0.000000,5000
10000,5,18.00,7.00,4.00,254.00,0,0.250000,0.250000,0.250000,0.000000,5000
11000,5,18.00,7.00,4.00,254.00,0,0.250000,0.250000,0.250000,0.000000,5000
12000,5,18.00,7.00,4.00,254.00,0,0.250000,0.250000,0.250000,0.000000,5000
13000,5,18.00,7.00,4.00,254.00,0,0.250000,0.250000,0.250000,0.000000,5000
14000,5,18.00,7.00,4.00,254.00,0,0.250000,0.250000,0.250000,0.000000,5000
15000,5,18.00,7.00,4.00,254.00,0,0.250000,0.250000,0.250000,0.000000,5000
16000,5,18.00,7.00,4.00,254.00,0,0.250000,0.250000,0.250000,0.000000,5000
17000,5,18.00,7.00,4.00,254.00,0,0.250000,0.250000,0.250000,0.000000,5000
18000,5,18.00,7.00,4.00,254.00,0,0.250000,0.250000,0.250000,0.000000,5000
19000,5,18.00,7.00,4.00,254.00,0,0.250000,0.250000,0.250000,0.000000,5000
20000,5,18.00,7.00,4.00,254.00,0,0.250000,0.250000,0.250000,0.000000,5000
21000,5,18.00,7.00,4.00,254.00,0,0.250000,0.250000,0.250000,0.000000,5000
