tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,8,122.38,13.12,8.38,185.38,17,0.150873,0.148486,0.141913,0.098208,25558
2000,8,122.38,13.12,8.38,183.38,25,0.145709,0.145544,0.137235,0.104745,24192
3000,7,139.86,13.00,8.29,178.43,33,0.145853,0.145356,0.137108,0.103204,24127
4000,8,122.38,13.12,8.38,164.38,41,0.145574,0.144998,0.137011,0.104981,24290
5000,10,100.60,13.30,8.50,170.10,50,0.145603,0.145357,0.137060,0.104407,24347
6000,8,122.38,13.12,8.38,164.38,62,0.145709,0.144923,0.137278,0.104178,24199
7000,7,118.71,13.00,8.29,187.43,72,0.145395,0.144900,0.137193,0.103606,24265
8000,10,104.30,13.30,8.50,151.50,82,0.145511,0.144773,0.138006,0.103556,24383
9000,7,139.71,13.00,8.29,138.29,94,0.146066,0.144947,0.139021,0.102888,24133
10000,10,98.70,13.30,8.50,176.70,104,0.145563,0.145357,0.136957,0.104344,24285
11000,12,94.17,13.42,8.58,188.92,115,0.145723,0.145971,0.137409,0.104277,24176
12000,10,99.80,13.30,8.50,189.00,122,0.145768,0.146017,0.137344,0.104398,24100
13000,9,109.11,13.22,8.44,165.33,131,0.146458,0.145264,0.137315,0.103295,24280
14000,9,109.11,13.22,8.44,165.33,142,0.145785,0.145290,0.137248,0.104586,24248
15000,8,122.38,13.12,8.38,159.38,152,0.146007,0.144518,0.136907,0.103280,24177
16000,9,109.11,13.22,8.44,165.33,163,0.146080,0.145417,0.137287,0.102945,24110
17000,9,109.11,13.22,8.44,165.33,174,0.145392,0.145145,0.136540,0.104587,24286
18000,9,104.78,13.22,8.44,170.78,184,0.145355,0.147004,0.137438,0.103542,24251
19000,9,109.11,13.22,8.44,148.44,195,0.145530,0.145158,0.137312,0.105100,24215
20000,8,122.88,13.12,8.38,142.00,211,0.146170,0.144726,0.137422,0.103211,24232
21000,9,109.00,13.22,8.44,151.78,227,0.145997,0.145499,0.136833,0.103371,24117
22000,9,109.11,13.22,8.44,148.44,243,0.145997,0.145333,0.137206,0.104200,24117
23000,10,104.50,13.30,8.50,152.90,259,0.145844,0.145514,0.137202,0.104321,24300
24000,9,109.11,13.22,8.44,148.44,275,0.146418,0.145298,0.136464,0.103945,24109
25000,10,105.60,13.30,8.50,153.20,291,0.145855,0.145607,0.137569,0.104176,24257
26000,10,107.30,13.30,8.50,145.80,304,0.183422,0.136550,0.131794,0.098988,24599
