tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,12,100.00,13.42,8.58,255.00,24,0.150908,0.146146,0.139964,0.094126,28143
2000,15,100.47,13.53,8.67,255.00,4,0.147539,0.142426,0.136651,0.092879,27186
3000,16,94.38,13.56,8.69,255.00,4,0.147106,0.142805,0.137301,0.085654,27436
4000,16,90.69,13.56,8.69,255.00,7,0.146909,0.142152,0.136994,0.086656,27534
5000,12,116.58,13.42,8.58,255.00,2,0.146721,0.142779,0.136246,0.086718,27399
6000,13,107.85,13.46,8.62,255.00,2,0.148928,0.142805,0.137299,0.084517,27604
7000,16,98.44,13.56,8.69,255.00,5,0.151005,0.141852,0.136856,0.082230,27423
8000,20,78.15,13.65,8.75,255.00,4,0.150911,0.142362,0.136808,0.082525,27725
9000,23,70.09,13.70,8.78,255.00,2,0.150695,0.141484,0.137079,0.081701,27466
10000,19,89.05,13.63,8.74,255.00,2,0.150407,0.141593,0.136991,0.078938,28250
11000,23,71.61,13.70,8.78,255.00,2,0.150507,0.141358,0.136854,0.076176,28198
12000,26,66.19,13.73,8.81,255.00,3,0.153406,0.141584,0.136259,0.076153,28167
13000,26,64.35,13.73,8.81,255.00,3,0.156007,0.142142,0.136776,0.073898,27768
14000,21,81.19,13.67,8.76,255.00,2,0.155186,0.141802,0.136377,0.074845,28018
15000,28,60.86,13.75,8.82,255.00,3,0.155645,0.141775,0.136377,0.074784,27974
16000,21,81.95,13.67,8.76,255.00,2,0.155384,0.141552,0.136499,0.074718,27905
17000,25,63.28,13.72,8.80,255.00,3,0.155661,0.141990,0.136565,0.074850,28016
18000,29,57.79,13.76,8.83,255.00,3,0.155773,0.142086,0.136762,0.073973,27983
19000,28,60.04,13.75,8.82,255.00,3,0.155587,0.141864,0.136197,0.074461,28055
20000,25,66.80,13.72,8.80,255.00,3,0.155349,0.141659,0.137180,0.073786,27905
21000,20,85.85,13.65,8.75,255.00,2,0.155410,0.141617,0.136221,0.075114,27984
22000,31,55.45,13.77,8.84,255.00,3,0.155662,0.141977,0.136675,0.074768,27913
23000,28,58.71,13.75,8.82,255.00,2,0.155249,0.141827,0.136615,0.074822,28013
24000,27,58.78,13.74,8.81,255.00,3,0.155646,0.141871,0.136611,0.074818,27948
25000,30,55.27,13.77,8.83,255.00,3,0.154744,0.141179,0.136575,0.074284,28014
26000,28,59.04,13.75,8.82,255.00,3,0.155402,0.141862,0.136110,0.074950,27992
27000,23,74.70,13.70,8.78,255.00,2,0.155011,0.141655,0.136391,0.074766,27927
28000,29,58.03,13.76,8.83,255.00,3,0.155421,0.141811,0.136560,0.074442,27995
29000,32,51.94,13.78,8.84,255.00,3,0.155064,0.141162,0.136302,0.074369,27982
30000,29,57.41,13.76,8.83,255.00,3,0.155398,0.141719,0.136719,0.074503,27999
31000,25,66.32,13.72,8.80,255.00,3,0.154907,0.141540,0.136643,0.074809,27978
32000,21,80.52,13.67,8.76,255.00,2,0.155216,0.141662,0.136440,0.074783,27961
33000,28,59.04,13.75,8.82,255.00,3,0.155672,0.141979,0.136651,0.074833,27969
34000,23,74.70,13.70,8.78,255.00,2,0.155242,0.141712,0.136414,0.074489,27937
35000,27,61.85,13.74,8.81,255.00,3,0.155698,0.142128,0.136450,0.074671,28003
36000,19,86.74,13.63,8.74,255.00,4,0.155472,0.141355,0.136673,0.077178,27767
37000,23,68.65,13.70,8.78,255.00,2,0.155815,0.141550,0.136794,0.078337,27969
38000,25,62.12,13.72,8.80,255.00,3,0.155701,0.141444,0.136319,0.077129,27707
39000,21,76.10,13.67,8.76,255.00,2,0.155297,0.141360,0.136762,0.078771,28056
40000,24,67.67,13.71,8.79,255.00,3,0.155313,0.141148,0.136210,0.078359,27744
41000,27,58.78,13.74,8.81,255.00,3,0.155410,0.141446,0.136526,0.078284,27643
42000,22,73.09,13.68,8.77,255.00,3,0.154563,0.141025,0.137275,0.078871,27995
43000,25,63.48,13.72,8.80,255.00,3,0.155677,0.141990,0.136790,0.078434,27692
44000,29,54.93,13.76,8.83,255.00,3,0.155063,0.141468,0.136375,0.078841,27879
45000,20,80.80,13.65,8.75,255.00,2,0.155292,0.141563,0.136640,0.078419,27825
46000,27,58.37,13.74,8.81,255.00,3,0.157096,0.141455,0.137212,0.076265,27811
47000,26,62.46,13.73,8.81,255.00,3,0.155442,0.141930,0.141429,0.074693,27901
48000,27,62.67,13.74,8.81,255.00,3,0.155737,0.142062,0.141380,0.074656,27861
49000,30,57.17,13.77,8.83,255.00,2,0.155270,0.141545,0.141652,0.074668,27977
50000,27,60.63,13.74,8.81,255.00,3,0.155525,0.142069,0.141708,0.073920,27719
51000,28,60.79,13.75,8.82,255.00,2,0.155193,0.141999,0.141820,0.074774,27817
52000,29,56.48,13.76,8.83,255.00,3,0.155413,0.141902,0.141256,0.074563,27829
53000,24,69.62,13.71,8.79,255.00,2,0.155485,0.141974,0.141220,0.074167,27829
54000,20,82.80,13.65,8.75,255.00,2,0.155284,0.141813,0.141741,0.074706,27762
55000,29,59.14,13.76,8.83,255.00,3,0.155400,0.142089,0.141188,0.074093,27722
56000,23,72.74,13.70,8.78,255.00,2,0.155302,0.141880,0.141557,0.074413,27791
57000,27,60.63,13.74,8.81,255.00,3,0.155321,0.141419,0.141562,0.074776,27910
58000,27,61.96,13.74,8.81,255.00,2,0.155172,0.141336,0.141480,0.074378,27898
59000,29,58.10,13.76,8.83,255.00,3,0.154898,0.141148,0.141576,0.074646,27999
60000,31,55.16,13.77,8.84,255.00,3,0.155511,0.141474,0.141653,0.074648,27998
61000,28,60.79,13.75,8.82,255.00,2,0.155348,0.141638,0.141495,0.074871,28008
62000,27,60.85,13.74,8.81,255.00,3,0.155475,0.142024,0.141917,0.074768,27953
63000,29,54.83,13.76,8.83,255.00,3,0.155348,0.141866,0.141363,0.074528,27815
64000,24,70.54,13.71,8.79,255.00,2,0.155407,0.141723,0.141723,0.074597,27843
65000,30,56.07,13.77,8.83,255.00,2,0.155363,0.141799,0.141691,0.075051,27941
66000,27,62.85,13.74,8.81,255.00,3,0.155688,0.142239,0.141770,0.074383,27735
67000,28,60.46,13.75,8.82,255.00,2,0.154844,0.141941,0.141224,0.074985,27899
68000,19,84.79,13.63,8.74,255.00,2,0.155158,0.141134,0.138279,0.076651,28023
69000,25,62.72,13.72,8.80,255.00,3,0.156055,0.141789,0.136863,0.077571,27407
70000,23,70.22,13.70,8.78,255.00,2,0.155560,0.141431,0.136277,0.078825,27745
71000,25,64.16,13.72,8.80,255.00,4,0.155313,0.141487,0.135885,0.078644,27847
72000,23,67.30,13.70,8.78,255.00,2,0.155313,0.141588,0.136712,0.078885,27686
73000,19,88.05,13.63,8.74,255.00,2,0.155928,0.141529,0.136753,0.078000,27641
74000,21,80.52,13.67,8.76,255.00,2,0.155171,0.141648,0.136698,0.076043,27879
75000,28,59.04,13.75,8.82,255.00,3,0.155601,0.142014,0.136616,0.074654,27969
76000,27,62.48,13.74,8.81,255.00,3,0.155179,0.141946,0.136253,0.074145,27581
77000,29,57.45,13.76,8.83,255.00,3,0.155467,0.141457,0.136715,0.074507,28051
78000,27,62.70,13.74,8.81,255.00,3,0.155556,0.141949,0.136528,0.074385,27855
79000,25,65.28,13.72,8.80,255.00,3,0.155702,0.141960,0.136391,0.074424,28015
80000,29,57.55,13.76,8.83,255.00,3,0.155150,0.142060,0.136660,0.074678,27960
81000,28,60.36,13.75,8.82,255.00,3,0.155498,0.141816,0.136529,0.074445,27994
82000,28,60.79,13.75,8.82,255.00,2,0.155070,0.141618,0.136088,0.074895,28026
83000,25,64.96,13.72,8.80,255.00,3,0.154823,0.141477,0.136360,0.074818,27948
84000,30,55.37,13.77,8.83,255.00,2,0.155458,0.141871,0.136401,0.074690,27969
85000,27,62.70,13.74,8.81,255.00,3,0.155862,0.142056,0.136627,0.074174,27813
86000,25,65.28,13.72,8.80,255.00,3,0.155268,0.141817,0.136430,0.074530,28029
87000,24,68.25,13.71,8.79,255.00,2,0.155355,0.141395,0.136455,0.074706,27936
88000,26,66.12,13.73,8.81,255.00,3,0.155382,0.141383,0.136455,0.074888,28002
89000,28,60.86,13.75,8.82,255.00,3,0.155622,0.142044,0.136678,0.074336,27766
90000,27,60.85,13.74,8.81,255.00,3,0.154792,0.141349,0.136464,0.075025,28044
91000,31,54.23,13.77,8.84,255.00,3,0.155478,0.141851,0.136486,0.074788,27959
92000,29,58.59,13.76,8.83,255.00,3,0.155463,0.141775,0.136485,0.074658,27981
93000,25,65.28,13.72,8.80,255.00,3,0.155400,0.141708,0.135953,0.075144,27973
94000,21,81.81,13.67,8.76,255.00,2,0.154787,0.141840,0.136833,0.074747,27961
95000,28,60.36,13.75,8.82,255.00,3,0.155694,0.142076,0.136786,0.074273,27978
96000,28,60.86,13.75,8.82,255.00,3,0.155594,0.141645,0.136360,0.074993,27816
97000,27,60.85,13.74,8.81,255.00,3,0.154864,0.141920,0.136464,0.074954,28044
98000,29,56.69,13.76,8.83,255.00,3,0.155413,0.141822,0.136479,0.074013,27887
99000,27,61.22,13.74,8.81,255.00,3,0.155025,0.141742,0.136730,0.074577,27931
100000,26,62.69,13.73,8.81,255.00,3,0.154689,0.141614,0.136491,0.074479,27914
101000,31,51.68,13.77,8.84,255.00,3,0.155431,0.142019,0.136547,0.074675,27961
102000,30,51.57,13.77,8.83,255.00,3,0.154826,0.141552,0.136664,0.075076,28025
103000,28,56.61,13.75,8.82,255.00,5,0.155564,0.141691,0.136705,0.078396,27680
104000,21,76.76,13.67,8.76,255.00,2,0.156252,0.141631,0.136321,0.077944,27494
105000,19,85.58,13.63,8.74,255.00,3,0.155946,0.141937,0.136977,0.077538,27625
106000,30,52.33,13.77,8.83,255.00,3,0.156121,0.142101,0.136515,0.077330,27389
107000,23,69.78,13.70,8.78,255.00,2,0.155953,0.141520,0.136769,0.077887,27784
108000,22,73.36,13.68,8.77,255.00,2,0.155941,0.141725,0.136734,0.078242,27645
109000,28,56.36,13.75,8.82,255.00,3,0.155470,0.141541,0.135898,0.078503,27999
110000,30,52.27,13.77,8.83,255.00,4,0.155907,0.141820,0.136809,0.078099,27542
111000,26,61.73,13.73,8.81,255.00,3,0.155433,0.141657,0.136752,0.078510,27729
112000,23,70.00,13.70,8.78,255.00,4,0.155799,0.141202,0.135679,0.079334,27882
113000,25,63.48,13.72,8.80,255.00,3,0.155112,0.141615,0.136382,0.078314,27709
114000,26,64.00,13.73,8.81,255.00,3,0.155378,0.141027,0.136579,0.078675,27874
115000,27,61.41,13.74,8.81,255.00,3,0.154927,0.141558,0.136527,0.077877,27826
116000,28,60.36,13.75,8.82,255.00,3,0.155517,0.142067,0.136894,0.074138,28029
117000,29,56.31,13.76,8.83,255.00,2,0.155162,0.142019,0.136545,0.074106,27771
118000,24,72.67,13.71,8.79,255.00,2,0.155096,0.142001,0.136548,0.074732,27873
119000,20,86.00,13.65,8.75,255.00,2,0.155564,0.141888,0.136504,0.074372,27860
120000,26,64.54,13.73,8.81,255.00,3,0.155497,0.141253,0.136373,0.074627,27872
121000,30,54.40,13.77,8.83,255.00,2,0.155038,0.141441,0.136432,0.074746,27948
122000,27,63.70,13.74,8.81,255.00,3,0.155209,0.142559,0.135875,0.074173,27827
123000,24,67.08,13.71,8.79,255.00,2,0.154944,0.141883,0.136602,0.074867,28023
124000,26,64.46,13.73,8.81,255.00,3,0.155388,0.142025,0.136201,0.074282,27988
125000,28,61.25,13.75,8.82,255.00,3,0.155312,0.141894,0.136612,0.074658,28021
126000,29,57.69,13.76,8.83,255.00,3,0.155119,0.141461,0.136326,0.074885,28043
127000,27,61.04,13.74,8.81,255.00,3,0.155298,0.141963,0.136422,0.074968,27972
128000,26,63.15,13.73,8.81,255.00,2,0.155416,0.142209,0.136704,0.073732,27790
129000,26,62.42,13.73,8.81,255.00,3,0.155257,0.141837,0.136455,0.074489,27870
130000,24,69.62,13.71,8.79,255.00,2,0.155451,0.142079,0.136701,0.074033,27893
131000,19,89.53,13.63,8.74,255.00,2,0.155573,0.142059,0.136365,0.074850,27749
132000,25,67.64,13.72,8.80,255.00,2,0.155662,0.141844,0.136915,0.074053,27791
133000,26,64.96,13.73,8.81,255.00,2,0.155138,0.141670,0.136046,0.074578,27917
134000,27,60.63,13.74,8.81,255.00,3,0.155535,0.141976,0.136488,0.074252,27878
135000,28,60.79,13.75,8.82,255.00,2,0.155401,0.141845,0.136883,0.073925,27812
136000,30,54.73,13.77,8.83,255.00,3,0.155624,0.141758,0.136523,0.074382,27695
137000,26,62.81,13.73,8.81,255.00,3,0.155567,0.141662,0.136515,0.074853,27975
138000,23,69.57,13.70,8.78,255.00,2,0.155228,0.141760,0.136615,0.074810,27991
139000,27,62.48,13.74,8.81,255.00,3,0.155667,0.141990,0.136383,0.074816,28002
140000,27,63.48,13.74,8.81,255.00,2,0.155419,0.142001,0.136404,0.074373,27873
141000,26,63.62,13.73,8.81,255.00,3,0.155640,0.141874,0.136613,0.074450,27750
142000,30,56.00,13.77,8.83,255.00,3,0.155295,0.142102,0.136638,0.073801,27818
143000,29,56.52,13.76,8.83,255.00,3,0.155458,0.141728,0.136723,0.074475,27969
144000,28,58.21,13.75,8.82,255.00,3,0.155583,0.141779,0.136135,0.074628,27818
145000,26,65.31,13.73,8.81,255.00,3,0.155352,0.141860,0.136421,0.074974,27943
146000,21,81.10,13.67,8.76,255.00,2,0.155249,0.141506,0.136294,0.075037,28013
147000,28,58.57,13.75,8.82,255.00,3,0.155565,0.141871,0.136616,0.074726,27969
148000,22,75.55,13.68,8.77,255.00,2,0.155249,0.141670,0.136044,0.074776,27910
149000,25,66.64,13.72,8.80,255.00,3,0.155637,0.142138,0.136174,0.074462,28001
150000,29,58.10,13.76,8.83,255.00,3,0.154908,0.141027,0.136102,0.074403,28023
151000,28,58.21,13.75,8.82,255.00,3,0.155820,0.141645,0.136598,0.074706,27936
152000,27,63.30,13.74,8.81,255.00,3,0.155331,0.141606,0.136174,0.074163,27979
153000,27,60.85,13.74,8.81,255.00,3,0.155193,0.141895,0.136368,0.074976,28049
154000,33,50.94,13.79,8.85,255.00,3,0.155540,0.141816,0.136383,0.074232,27980
155000,29,58.59,13.76,8.83,255.00,3,0.155479,0.141974,0.136330,0.074274,27991
156000,25,65.28,13.72,8.80,255.00,3,0.155408,0.141433,0.136214,0.074952,27978
157000,27,61.41,13.74,8.81,255.00,3,0.155446,0.141402,0.136650,0.075150,27984
158000,28,60.36,13.75,8.82,255.00,3,0.155210,0.141761,0.136803,0.074591,28033
159000,22,78.59,13.68,8.77,255.00,2,0.155723,0.141179,0.136307,0.074834,27915
160000,26,62.38,13.73,8.81,255.00,3,0.155306,0.141323,0.136722,0.074621,28035
161000,27,61.37,13.74,8.81,255.00,3,0.155439,0.141851,0.136559,0.074698,27966
162000,28,60.79,13.75,8.82,255.00,3,0.155378,0.141532,0.136536,0.075084,28022
163000,26,62.77,13.73,8.81,255.00,3,0.155352,0.141860,0.136528,0.075046,27943
164000,21,81.81,13.67,8.76,255.00,2,0.155063,0.141352,0.136247,0.075050,28008
165000,28,60.36,13.75,8.82,255.00,3,0.155355,0.141423,0.136422,0.074052,27994
166000,26,63.92,13.73,8.81,255.00,3,0.155665,0.141911,0.136466,0.074179,27919
167000,27,62.26,13.74,8.81,255.00,3,0.155497,0.141857,0.136502,0.074517,28007
168000,26,65.15,13.73,8.81,255.00,3,0.155403,0.141801,0.136518,0.074007,28011
169000,29,57.17,13.76,8.83,255.00,3,0.155245,0.141589,0.136419,0.074449,28046
170000,28,59.11,13.75,8.82,255.00,3,0.155721,0.142014,0.136717,0.074156,27941
171000,26,64.81,13.73,8.81,255.00,3,0.155394,0.141703,0.136520,0.074748,27974
172000,24,70.62,13.71,8.79,255.00,2,0.155501,0.141089,0.136808,0.073737,28032
173000,31,55.55,13.77,8.84,255.00,3,0.155300,0.141823,0.136618,0.075119,28049
174000,22,77.41,13.68,8.77,255.00,2,0.155471,0.141892,0.136354,0.074823,27986
175000,28,59.86,13.75,8.82,255.00,3,0.155211,0.140965,0.137501,0.074981,28007
176000,27,62.41,13.74,8.81,255.00,3,0.155274,0.141960,0.136034,0.074746,28015
177000,28,59.11,13.75,8.82,255.00,3,0.155437,0.141634,0.136498,0.074723,28037
178000,27,62.22,13.74,8.81,255.00,3,0.155517,0.141743,0.136019,0.074735,27952
179000,21,80.52,13.67,8.76,255.00,2,0.154928,0.141684,0.136151,0.074929,28013
180000,27,61.41,13.74,8.81,255.00,3,0.155761,0.141815,0.136308,0.074448,27966
181000,28,58.93,13.75,8.82,255.00,2,0.155287,0.141517,0.136166,0.075021,28032
182000,27,62.30,13.74,8.81,255.00,3,0.155332,0.142096,0.136837,0.074661,27953
183000,31,53.03,13.77,8.84,255.00,3,0.155285,0.141835,0.136612,0.074978,27955
184000,31,52.65,13.77,8.84,255.00,3,0.155439,0.141909,0.136589,0.074828,28011
185000,20,83.25,13.65,8.75,255.00,2,0.155244,0.142102,0.136602,0.074533,28001
186000,31,53.90,13.77,8.84,255.00,3,0.155405,0.141963,0.136494,0.074467,27972
187000,29,58.59,13.76,8.83,255.00,3,0.155242,0.141847,0.136560,0.075049,27995
188000,25,66.28,13.72,8.80,255.00,3,0.155507,0.141565,0.136775,0.075037,27973
189000,27,62.63,13.74,8.81,255.00,3,0.154550,0.141913,0.136708,0.075139,27855
190000,28,60.86,13.75,8.82,255.00,3,0.155388,0.141405,0.136660,0.074662,28033
191000,22,77.77,13.68,8.77,255.00,2,0.155593,0.141946,0.136538,0.074394,27919
192000,25,63.28,13.72,8.80,255.00,3,0.155145,0.141898,0.136578,0.074198,28006
193000,29,58.31,13.76,8.83,255.00,3,0.155368,0.141724,0.136438,0.074827,27998
194000,28,61.04,13.75,8.82,255.00,3,0.155638,0.142132,0.136737,0.074496,27988
195000,24,69.29,13.71,8.79,255.00,2,0.154612,0.141409,0.136450,0.074862,28025
196000,26,64.58,13.73,8.81,255.00,3,0.155071,0.141722,0.136533,0.074619,27942
197000,27,57.11,13.74,8.81,255.00,3,0.155699,0.141698,0.136564,0.076898,27855
198000,25,63.00,13.72,8.80,255.00,3,0.155504,0.141097,0.136533,0.078327,27832
199000,18,88.44,13.61,8.72,255.00,2,0.155599,0.141347,0.136632,0.078550,27995
200000,25,63.80,13.72,8.80,255.00,2,0.155837,0.141742,0.136393,0.078135,27670
201000,28,56.61,13.75,8.82,255.00,5,0.155391,0.141668,0.136950,0.078303,27981
202000,21,78.24,13.67,8.76,255.00,2,0.154911,0.141316,0.136208,0.078840,27803
203000,19,86.68,13.63,8.74,255.00,4,0.155798,0.141579,0.136743,0.078025,27709
204000,26,60.46,13.73,8.81,255.00,4,0.155573,0.142063,0.136435,0.077605,27537
205000,28,54.93,13.75,8.82,255.00,3,0.155953,0.141736,0.136888,0.077741,27643
206000,20,83.15,13.65,8.75,255.00,2,0.155758,0.141440,0.136170,0.077952,27517
207000,21,76.86,13.67,8.76,255.00,4,0.155618,0.141536,0.137272,0.078400,27908
208000,19,81.58,13.63,8.74,255.00,2,0.155592,0.141285,0.136601,0.077996,27540
209000,27,58.15,13.74,8.81,255.00,3,0.155282,0.141521,0.137256,0.078161,27904
