tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,8,120.88,13.12,8.38,186.38,17,0.151221,0.148837,0.141919,0.097479,25585
2000,8,122.38,13.12,8.38,183.38,25,0.145814,0.145483,0.137222,0.104465,24209
3000,8,122.38,13.12,8.38,183.38,33,0.145688,0.145523,0.137184,0.104776,24223
4000,8,122.38,13.12,8.38,183.38,41,0.145715,0.145261,0.137177,0.104595,24246
5000,8,122.38,13.12,8.38,183.38,49,0.145615,0.145203,0.137447,0.104117,24242
6000,8,122.38,13.12,8.38,183.38,57,0.145729,0.145564,0.137060,0.104694,24223
7000,8,122.38,13.12,8.38,183.38,65,0.145316,0.145234,0.136895,0.104694,24223
8000,8,122.38,13.12,8.38,183.38,73,0.145963,0.145593,0.137415,0.104171,24335
9000,7,133.86,13.00,8.29,178.57,81,0.148141,0.144405,0.136606,0.104055,24362
10000,9,112.33,13.22,8.44,189.00,91,0.200008,0.133525,0.128171,0.098046,25029
11000,11,93.18,13.27,8.55,158.45,99,0.229300,0.128757,0.127775,0.091017,24457
12000,10,91.50,13.20,8.50,180.50,111,0.228603,0.128790,0.128261,0.090669,24606
13000,11,88.55,13.27,8.55,172.36,120,0.228451,0.129049,0.128639,0.090339,24386
14000,10,73.60,13.20,8.50,194.00,130,0.228379,0.128658,0.128412,0.089773,24328
15000,12,71.75,13.33,8.58,178.08,139,0.229520,0.128794,0.128141,0.090242,24512
16000,9,89.44,13.11,8.44,168.56,147,0.296921,0.128712,0.129303,0.090018,23673
17000,9,97.11,13.11,8.44,187.00,154,0.332747,0.128888,0.128678,0.090000,23889
18000,7,109.00,12.86,8.29,148.57,160,0.332054,0.128364,0.128735,0.090433,24228
19000,9,104.89,13.11,8.44,181.33,168,0.332027,0.129499,0.128748,0.089878,23977
20000,12,88.00,13.33,8.58,186.17,174,0.332276,0.129129,0.128388,0.090040,24278
21000,9,103.22,13.11,8.44,159.89,181,0.332269,0.128935,0.128852,0.090034,24113
22000,12,89.83,13.33,8.58,167.75,189,0.333000,0.128609,0.129067,0.089489,24003
23000,11,86.55,13.27,8.55,153.64,196,0.332454,0.128200,0.128324,0.090523,24259
24000,10,102.40,13.20,8.50,143.00,200,0.332508,0.129250,0.126648,0.090127,23822
25000,12,87.33,13.33,8.58,166.33,208,0.332429,0.128278,0.126963,0.090834,24330
26000,10,92.10,13.20,8.50,156.50,213,0.332801,0.129255,0.128918,0.089882,23798
27000,11,75.91,13.27,8.55,192.00,222,0.332609,0.128920,0.128837,0.090115,23914
28000,10,88.40,13.20,8.50,154.70,230,0.323476,0.128893,0.128645,0.089960,24144
29000,12,83.58,13.33,8.58,184.58,235,0.312061,0.129082,0.128751,0.090642,24194
30000,11,72.36,13.27,8.55,181.18,242,0.331919,0.129181,0.128848,0.090156,24036
31000,12,87.50,13.33,8.58,166.00,250,0.332085,0.128708,0.128791,0.090062,24039
32000,10,100.80,13.20,8.50,159.00,256,0.329718,0.129031,0.128907,0.090409,24157
33000,11,89.00,13.27,8.55,172.82,262,0.317120,0.129087,0.128918,0.089873,23767
34000,12,90.50,13.33,8.58,167.25,269,0.331614,0.129287,0.128337,0.090373,24233
35000,15,71.73,13.47,8.67,179.07,276,0.332506,0.128396,0.128479,0.090890,24183
36000,9,99.44,13.11,8.44,163.89,281,0.331790,0.129198,0.128819,0.090396,23762
37000,10,78.70,13.20,8.50,190.80,288,0.332086,0.129174,0.128800,0.090539,24045
38000,10,93.00,13.20,8.50,183.10,293,0.332623,0.129195,0.129237,0.089739,23925
39000,13,67.77,13.38,8.62,186.31,298,0.322842,0.128707,0.128955,0.090616,24179
40000,12,78.92,13.33,8.58,185.25,306,0.328401,0.128978,0.128401,0.090602,24260
41000,10,90.70,13.20,8.50,138.60,315,0.332266,0.128777,0.129105,0.090148,24360
42000,14,74.14,13.43,8.64,158.00,323,0.332745,0.129223,0.129013,0.090225,23796
43000,21,35.33,13.62,8.76,222.38,332,0.332674,0.129053,0.129483,0.090049,23254
44000,9,82.44,13.11,8.44,216.56,339,0.333348,0.129107,0.129277,0.090025,23438
45000,12,88.83,13.33,8.58,167.08,344,0.332023,0.128837,0.128711,0.089655,23914
46000,9,89.33,13.11,8.44,178.11,352,0.332207,0.128969,0.128969,0.090040,23967
47000,11,82.55,13.27,8.55,176.64,362,0.332287,0.128718,0.128966,0.090673,24208
48000,11,80.00,13.27,8.55,168.91,367,0.332031,0.128865,0.128948,0.090426,24064
49000,12,83.42,13.33,8.58,156.83,373,0.333137,0.128754,0.128880,0.090014,23774
50000,14,72.00,13.43,8.64,180.86,380,0.332388,0.129179,0.128762,0.090329,23990
51000,13,84.08,13.38,8.62,157.23,386,0.332784,0.128871,0.129294,0.090337,23667
52000,11,92.18,13.27,8.55,156.45,392,0.332592,0.129325,0.128779,0.090066,23816
