tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,12,95.75,13.42,8.58,255.00,39,0.149948,0.145595,0.139314,0.098205,28023
2000,12,95.75,13.42,8.58,255.00,79,0.145508,0.141753,0.135088,0.103645,27160
3000,12,99.67,13.42,8.58,255.00,116,0.146806,0.142261,0.135462,0.100691,27063
4000,12,96.17,13.42,8.58,255.00,156,0.147578,0.142348,0.136117,0.098806,26962
5000,10,114.50,13.30,8.50,255.00,196,0.147272,0.142369,0.135609,0.098800,26923
6000,13,102.62,13.46,8.62,255.00,237,0.147918,0.142436,0.136135,0.097655,26819
7000,11,116.55,13.36,8.55,255.00,232,0.147565,0.142103,0.136385,0.091737,27459
8000,13,99.92,13.46,8.62,255.00,232,0.147973,0.141799,0.135951,0.090622,27532
9000,12,100.58,13.42,8.58,255.00,232,0.146978,0.142158,0.136973,0.090707,27385
10000,10,123.10,13.30,8.50,255.00,232,0.147581,0.143107,0.137292,0.090286,26826
11000,10,126.70,13.30,8.50,255.00,232,0.147961,0.143435,0.136571,0.090491,26953
12000,13,100.38,13.46,8.62,255.00,232,0.147633,0.143371,0.137107,0.090367,26979
13000,22,69.77,13.68,8.77,255.00,232,0.147064,0.142971,0.137501,0.086427,27607
14000,18,87.44,13.61,8.72,255.00,232,0.147102,0.142852,0.136837,0.080359,27763
15000,26,60.81,13.73,8.81,255.00,232,0.146904,0.142868,0.137813,0.077997,27501
16000,17,92.18,13.59,8.71,255.00,232,0.146708,0.142126,0.137042,0.078581,27933
17000,19,87.32,13.63,8.74,255.00,232,0.145863,0.142243,0.137511,0.078398,27896
18000,31,53.16,13.77,8.84,255.00,232,0.146964,0.142704,0.138193,0.077796,27932
19000,27,59.96,13.74,8.81,255.00,232,0.146651,0.142320,0.138168,0.078498,27937
20000,23,71.91,13.70,8.78,255.00,232,0.146315,0.142394,0.137545,0.079432,28049
21000,27,63.22,13.74,8.81,255.00,232,0.146673,0.142316,0.137388,0.077426,28001
22000,22,78.77,13.68,8.77,255.00,232,0.146410,0.142504,0.137165,0.074925,27908
23000,26,65.15,13.73,8.81,255.00,232,0.146890,0.142007,0.137124,0.074960,28055
24000,29,56.59,13.76,8.83,255.00,232,0.146284,0.142760,0.137258,0.073861,27809
25000,25,64.64,13.72,8.80,255.00,232,0.145982,0.142570,0.137146,0.074715,27839
26000,27,64.00,13.74,8.81,255.00,232,0.146149,0.142632,0.137284,0.074690,27862
27000,27,59.74,13.74,8.81,255.00,232,0.146676,0.142636,0.137297,0.074168,27721
28000,29,55.76,13.76,8.83,255.00,232,0.146667,0.142647,0.137334,0.074123,27859
29000,31,55.03,13.77,8.84,255.00,232,0.146304,0.142511,0.137094,0.074434,27689
30000,31,54.61,13.77,8.84,255.00,232,0.146119,0.142510,0.137293,0.074292,27984
31000,28,60.50,13.75,8.82,255.00,232,0.146150,0.142296,0.137408,0.075002,28026
32000,26,65.15,13.73,8.81,255.00,232,0.146562,0.142317,0.137215,0.074922,28029
33000,31,55.48,13.77,8.84,255.00,232,0.146284,0.142472,0.136970,0.074364,27809
34000,26,65.73,13.73,8.81,255.00,232,0.146290,0.142422,0.137230,0.074488,27924
35000,27,61.85,13.74,8.81,255.00,232,0.146198,0.142490,0.137393,0.073972,28051
36000,27,62.52,13.74,8.81,255.00,232,0.146710,0.142370,0.137171,0.074198,27885
37000,28,60.75,13.75,8.82,255.00,232,0.146134,0.142460,0.137251,0.074673,28029
