tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,10,103.20,13.30,8.50,255.00,32,0.151435,0.147870,0.137695,0.100412,26929
2000,20,59.50,13.65,8.75,255.00,57,0.149562,0.143430,0.136708,0.099642,25441
3000,19,56.21,13.63,8.74,255.00,57,0.152081,0.142339,0.136534,0.095114,25664
4000,12,94.08,13.42,8.58,255.00,57,0.153577,0.142179,0.136539,0.095344,25707
5000,24,53.79,13.71,8.79,255.00,57,0.152857,0.142485,0.141302,0.090074,25357
6000,23,55.70,13.70,8.78,255.00,57,0.152914,0.142168,0.143182,0.084384,24661
7000,22,61.50,13.68,8.77,255.00,57,0.153468,0.142976,0.144017,0.081730,24018
8000,23,63.26,13.70,8.78,255.00,57,0.153315,0.142845,0.144105,0.076245,23018
9000,25,57.84,13.72,8.80,255.00,57,0.153780,0.143304,0.144755,0.072015,22051
10000,22,61.68,13.68,8.77,255.00,57,0.153606,0.143878,0.144964,0.071261,22102
11000,21,65.76,13.67,8.76,255.00,57,0.153497,0.143524,0.144703,0.071762,22059
12000,23,61.57,13.70,8.78,255.00,57,0.153554,0.143549,0.144998,0.070937,22090
13000,24,59.17,13.71,8.79,255.00,57,0.152763,0.143168,0.144661,0.072104,22093
14000,23,62.35,13.70,8.78,255.00,57,0.153348,0.143381,0.144650,0.071532,22074
15000,25,58.04,13.72,8.80,255.00,57,0.153790,0.143517,0.144920,0.071826,22095
16000,24,56.96,13.71,8.79,255.00,57,0.153582,0.143310,0.144305,0.071723,22099
17000,20,72.80,13.65,8.75,255.00,57,0.153640,0.143700,0.144789,0.071759,22032
18000,23,63.78,13.70,8.78,255.00,57,0.153710,0.143188,0.144956,0.071616,22048
19000,24,61.12,13.71,8.79,255.00,57,0.154402,0.143837,0.144921,0.070023,22150
20000,23,61.52,13.70,8.78,255.00,57,0.153554,0.143232,0.144681,0.071571,22090
21000,24,59.46,13.71,8.79,255.00,57,0.153550,0.143498,0.144765,0.071817,22084
22000,24,58.29,13.71,8.79,255.00,57,0.154152,0.143658,0.144473,0.071422,22108
23000,22,62.32,13.68,8.77,255.00,57,0.153501,0.143265,0.144307,0.071791,22078
24000,20,71.00,13.65,8.75,255.00,57,0.153811,0.143705,0.144612,0.070652,22066
25000,25,58.32,13.72,8.80,255.00,57,0.153334,0.143239,0.144416,0.070986,22089
26000,21,68.67,13.67,8.76,255.00,57,0.153337,0.143278,0.145090,0.071730,22069
27000,23,64.26,13.70,8.78,255.00,57,0.153637,0.143401,0.144624,0.071791,22078
28000,24,60.17,13.71,8.79,255.00,57,0.153557,0.142967,0.143646,0.071778,22096
29000,22,63.05,13.68,8.77,255.00,57,0.153627,0.143587,0.144944,0.071274,22112
30000,21,67.19,13.67,8.76,255.00,57,0.153372,0.143174,0.144036,0.071610,22064
31000,23,61.04,13.70,8.78,255.00,57,0.154268,0.143763,0.144940,0.071270,22085
32000,24,59.83,13.71,8.79,255.00,57,0.153453,0.143271,0.144855,0.071952,22098
33000,23,62.43,13.70,8.78,255.00,57,0.153348,0.143653,0.144695,0.071759,22074
34000,25,58.68,13.72,8.80,255.00,57,0.153717,0.143608,0.144696,0.071442,22060
35000,24,55.58,13.71,8.79,255.00,57,0.153592,0.143006,0.144680,0.071480,22104
36000,20,70.75,13.65,8.75,255.00,57,0.153759,0.143653,0.145058,0.071827,22067
37000,22,65.64,13.68,8.77,255.00,57,0.153804,0.143602,0.144645,0.071597,22054
38000,24,60.04,13.71,8.79,255.00,57,0.153616,0.143568,0.144881,0.071739,22094
39000,23,61.30,13.70,8.78,255.00,57,0.153644,0.143459,0.145858,0.071435,22090
40000,24,60.42,13.71,8.79,255.00,57,0.152890,0.143348,0.144614,0.070815,22114
41000,24,59.54,13.71,8.79,255.00,57,0.153509,0.143600,0.144731,0.071845,22103
