tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,11,92.36,13.36,8.55,181.09,13,0.151420,0.149281,0.141516,0.094727,25241
2000,9,109.11,13.22,8.44,148.44,23,0.145247,0.144878,0.137333,0.104117,24386
3000,8,122.38,13.12,8.38,139.38,32,0.145596,0.145184,0.137267,0.104857,24252
4000,7,139.71,13.00,8.29,130.29,43,0.146739,0.145213,0.137421,0.102746,24254
5000,8,122.38,13.12,8.38,144.38,55,0.145629,0.144724,0.137203,0.104402,24329
6000,10,99.30,13.30,8.50,166.90,65,0.145545,0.145339,0.137640,0.104661,24288
7000,8,122.38,13.12,8.38,160.38,72,0.145446,0.145032,0.137172,0.105030,24174
8000,8,122.38,13.12,8.38,158.38,80,0.145768,0.145395,0.136989,0.104356,24148
9000,9,109.11,13.22,8.44,165.33,88,0.145625,0.145336,0.137445,0.104437,24206
10000,8,122.38,13.12,8.38,158.38,96,0.145370,0.144917,0.136884,0.103847,24276
11000,8,122.38,13.12,8.38,158.38,104,0.145524,0.144946,0.138007,0.104507,24209
12000,9,109.11,13.22,8.44,165.33,112,0.145387,0.145222,0.137337,0.104438,24225
13000,8,122.38,13.12,8.38,158.38,120,0.145552,0.145552,0.137056,0.103448,24012
14000,9,109.11,13.22,8.44,161.78,128,0.145750,0.145255,0.137048,0.104302,24247
15000,11,92.73,13.36,8.55,178.45,137,0.146591,0.145165,0.137067,0.102077,23835
16000,11,91.18,13.36,8.55,203.36,145,0.145699,0.145448,0.137317,0.104207,23981
17000,11,92.09,13.36,8.55,189.18,155,0.145225,0.144894,0.136959,0.104848,24197
18000,11,91.45,13.36,8.55,188.73,170,0.145143,0.144977,0.136916,0.104547,24190
19000,11,91.45,13.36,8.55,188.73,186,0.145539,0.145249,0.137021,0.104647,24186
20000,11,91.45,13.36,8.55,188.73,202,0.145488,0.144784,0.137129,0.104481,24167
21000,11,91.45,13.36,8.55,188.73,218,0.145281,0.145198,0.136839,0.104854,24167
22000,11,91.45,13.36,8.55,188.73,234,0.145529,0.145239,0.137171,0.104523,24167
23000,11,91.45,13.36,8.55,188.73,250,0.145272,0.145065,0.136965,0.104439,24196
24000,11,91.45,13.36,8.55,188.73,266,0.144681,0.144598,0.136996,0.104813,24205
25000,11,91.45,13.36,8.55,188.73,282,0.145515,0.145060,0.136792,0.104589,24190
26000,11,91.45,13.36,8.55,188.73,298,0.145612,0.144950,0.137253,0.104854,24167
27000,11,91.45,13.36,8.55,192.36,314,0.145712,0.145134,0.137330,0.104587,24219
28000,11,91.45,13.36,8.55,196.73,330,0.145403,0.145197,0.137194,0.104814,24243
29000,11,93.55,13.36,8.55,208.27,346,0.145187,0.144731,0.136720,0.104429,24093
30000,10,99.60,13.30,8.50,187.20,356,0.144034,0.144487,0.136744,0.104700,24279
31000,11,90.55,13.36,8.55,172.55,372,0.144722,0.144516,0.136431,0.104375,24364
32000,11,90.55,13.36,8.55,172.55,388,0.144820,0.144531,0.136114,0.103932,24237
33000,10,99.40,13.30,8.50,167.80,404,0.144636,0.144678,0.136429,0.104219,24247
34000,10,99.40,13.30,8.50,167.80,420,0.145095,0.144805,0.136540,0.104802,24198
35000,11,90.55,13.36,8.55,172.55,436,0.144911,0.144581,0.136261,0.104337,24277
36000,11,90.55,13.36,8.55,172.55,452,0.145485,0.145278,0.137053,0.104774,24195
37000,11,90.55,13.36,8.55,172.55,468,0.145582,0.145458,0.136894,0.104998,24172
38000,11,90.55,13.36,8.55,172.55,484,0.145209,0.144837,0.136894,0.104998,24172
39000,11,90.55,13.36,8.55,172.55,500,0.145282,0.145489,0.137209,0.105122,24153
40000,11,90.55,13.36,8.55,172.55,516,0.145597,0.144977,0.136668,0.104506,24190
41000,11,90.55,13.36,8.55,172.55,532,0.145691,0.144865,0.137508,0.104650,24195
42000,11,90.55,13.36,8.55,172.55,548,0.144937,0.144813,0.136995,0.105063,24176
43000,11,90.55,13.36,8.55,172.55,564,0.145243,0.144704,0.136914,0.104509,24132
44000,9,109.00,13.22,8.44,250.33,576,0.145808,0.145436,0.161834,0.104626,24210
45000,7,139.71,13.00,8.29,250.00,576,0.144653,0.145713,0.239156,0.104542,24507
46000,7,139.71,13.00,8.29,250.00,576,0.145092,0.144767,0.238610,0.103759,24605
47000,7,139.71,13.00,8.29,250.00,576,0.145678,0.145596,0.239546,0.104761,24513
48000,7,139.71,13.00,8.29,250.00,576,0.146045,0.145311,0.239383,0.104516,24513
49000,7,139.71,13.00,8.29,250.00,576,0.145515,0.145351,0.239628,0.104638,24513
50000,7,139.71,13.00,8.29,250.00,576,0.145596,0.145596,0.239628,0.104679,24513
51000,7,139.71,13.00,8.29,250.00,576,0.145065,0.145065,0.239199,0.104060,24582
52000,7,139.71,13.00,8.29,250.00,576,0.145781,0.145293,0.239401,0.104402,24578
53000,7,139.71,13.00,8.29,250.00,576,0.145582,0.145215,0.239159,0.104622,24536
54000,7,139.71,13.00,8.29,250.00,576,0.144828,0.144828,0.238202,0.104005,24643
55000,7,139.71,13.00,8.29,250.00,576,0.145361,0.145565,0.239483,0.104353,24532
56000,7,139.71,13.00,8.29,250.00,576,0.145469,0.145592,0.239788,0.104378,24555
57000,7,139.71,13.00,8.29,250.00,576,0.145378,0.145378,0.239200,0.104622,24536
58000,7,139.71,13.00,8.29,250.00,576,0.145147,0.144943,0.239057,0.104475,24513
59000,7,139.71,13.00,8.29,250.00,576,0.144777,0.145184,0.238933,0.104541,24555
60000,7,139.71,13.00,8.29,250.00,576,0.145529,0.145447,0.239200,0.105104,24490
61000,7,139.71,13.00,8.29,250.00,576,0.145134,0.145419,0.239200,0.104826,24536
62000,7,139.71,13.00,8.29,250.00,576,0.146019,0.145651,0.239567,0.104941,24490
63000,7,139.71,13.00,8.29,250.00,576,0.145039,0.145284,0.239976,0.104818,24490
64000,7,139.71,13.00,8.29,250.00,576,0.145855,0.145733,0.239853,0.104941,24490
65000,7,139.71,13.00,8.29,250.00,576,0.145293,0.145130,0.238994,0.104280,24578
66000,7,139.71,13.00,8.29,250.00,576,0.144832,0.144832,0.238080,0.104386,24601
67000,7,139.71,13.00,8.29,250.00,576,0.145194,0.145031,0.238504,0.104379,24574
68000,7,139.71,13.00,8.29,250.00,576,0.145066,0.144984,0.239016,0.104842,24513
69000,7,139.71,13.00,8.29,250.00,576,0.145719,0.145719,0.239465,0.104638,24513
70000,7,139.71,13.00,8.29,250.00,576,0.145488,0.145243,0.239159,0.104573,24490
71000,7,139.71,13.00,8.29,250.00,576,0.145433,0.145147,0.238975,0.105087,24513
72000,7,139.71,13.00,8.29,250.00,576,0.144573,0.144940,0.239625,0.104744,24555
73000,7,139.71,13.00,8.29,250.00,576,0.145795,0.145469,0.239422,0.104826,24555
74000,7,139.71,13.00,8.29,250.00,576,0.146208,0.145188,0.239587,0.104802,24513
75000,7,139.71,13.00,8.29,250.00,576,0.145568,0.145568,0.239423,0.104320,24559
76000,7,139.71,13.00,8.29,250.00,576,0.145596,0.145555,0.239220,0.104842,24513
77000,7,139.71,13.00,8.29,250.00,576,0.145215,0.144930,0.238914,0.104907,24536
78000,7,139.71,13.00,8.29,250.00,576,0.145283,0.145079,0.238894,0.104320,24559
79000,7,139.71,13.00,8.29,250.00,576,0.144815,0.144734,0.237979,0.103908,24666
80000,7,139.71,13.00,8.29,250.00,576,0.145103,0.145103,0.238770,0.104256,24555
81000,7,139.71,13.00,8.29,250.00,576,0.145406,0.145488,0.239935,0.105063,24490
82000,7,139.71,13.00,8.29,250.00,576,0.144957,0.145610,0.239486,0.105022,24490
83000,7,139.71,13.00,8.29,250.00,576,0.145692,0.145692,0.239771,0.104900,24490
84000,7,139.71,13.00,8.29,250.00,576,0.145388,0.144777,0.239096,0.104419,24555
85000,7,139.71,13.00,8.29,250.00,576,0.144926,0.144764,0.238406,0.104110,24647
86000,7,139.71,13.00,8.29,250.00,576,0.145719,0.145637,0.239873,0.104638,24513
87000,7,139.71,13.00,8.29,250.00,576,0.145048,0.144926,0.238709,0.104240,24578
88000,7,139.71,13.00,8.29,250.00,576,0.145103,0.145021,0.238566,0.104174,24555
89000,7,139.71,13.00,8.29,250.00,576,0.145704,0.145623,0.239037,0.104907,24536
90000,7,139.71,13.00,8.29,250.00,576,0.145937,0.145733,0.239649,0.104900,24490
91000,7,139.71,13.00,8.29,250.00,576,0.145297,0.145827,0.239526,0.104459,24536
92000,7,139.71,13.00,8.29,250.00,576,0.145170,0.144886,0.238465,0.104402,24578
93000,7,139.71,13.00,8.29,250.00,576,0.144930,0.145215,0.238873,0.104459,24536
94000,7,139.71,13.00,8.29,250.00,576,0.145515,0.145392,0.239179,0.104842,24513
95000,7,139.71,13.00,8.29,250.00,576,0.145038,0.145120,0.238528,0.104524,24559
96000,7,139.71,13.00,8.29,250.00,576,0.145031,0.145112,0.238770,0.103965,24643
97000,7,139.71,13.00,8.29,250.00,576,0.144696,0.145103,0.239014,0.104174,24555
98000,7,139.71,13.00,8.29,250.00,576,0.144443,0.144848,0.238321,0.103886,24681
99000,7,139.71,13.00,8.29,250.00,576,0.145678,0.145555,0.239016,0.104965,24513
100000,7,139.71,13.00,8.29,250.00,576,0.145610,0.145692,0.239486,0.104777,24490
101000,7,139.71,13.00,8.29,250.00,576,0.145604,0.144506,0.238730,0.104305,24601
102000,7,139.71,13.00,8.29,250.00,576,0.145270,0.145392,0.239383,0.104557,24513
103000,7,139.71,13.00,8.29,250.00,576,0.144804,0.144845,0.238628,0.104524,24578
104000,7,139.71,13.00,8.29,250.00,576,0.145406,0.145651,0.238955,0.104696,24490
105000,7,139.71,13.00,8.29,250.00,576,0.145774,0.145039,0.239567,0.104900,24490
106000,7,139.71,13.00,8.29,250.00,576,0.145147,0.145107,0.239261,0.105087,24513
107000,7,139.71,13.00,8.29,250.00,576,0.144530,0.144774,0.238118,0.104281,24597
108000,7,139.71,13.00,8.29,250.00,576,0.145488,0.145284,0.239690,0.105227,24490
109000,7,139.71,13.00,8.29,250.00,576,0.145147,0.145351,0.239220,0.104557,24513
110000,7,139.71,13.00,8.29,250.00,576,0.145774,0.145202,0.239731,0.104859,24490
111000,7,139.71,13.00,8.29,250.00,576,0.145188,0.145229,0.239138,0.104638,24513
112000,7,139.71,13.00,8.29,250.00,576,0.145392,0.145596,0.239383,0.104720,24513
113000,7,139.71,13.00,8.29,250.00,576,0.145392,0.145147,0.238975,0.104516,24513
114000,7,139.71,13.00,8.29,250.00,576,0.145555,0.145474,0.239057,0.104842,24513
115000,7,139.71,13.00,8.29,250.00,576,0.145011,0.145134,0.238384,0.104255,24536
116000,7,139.71,13.00,8.29,250.00,576,0.144791,0.145116,0.238811,0.104264,24601
117000,7,139.71,13.00,8.29,250.00,576,0.144649,0.145014,0.238118,0.104469,24639
118000,7,139.71,13.00,8.29,250.00,576,0.145270,0.145841,0.239220,0.104353,24513
119000,7,139.71,13.00,8.29,250.00,576,0.144957,0.144876,0.239586,0.104402,24559
120000,7,139.71,13.00,8.29,250.00,576,0.145188,0.145555,0.239506,0.104761,24513
121000,7,139.71,13.00,8.29,250.00,576,0.145093,0.145052,0.238547,0.104377,24536
122000,7,139.71,13.00,8.29,250.00,576,0.145649,0.146138,0.239464,0.104239,24559
123000,7,139.71,13.00,8.29,250.00,576,0.144794,0.145733,0.239853,0.104777,24490
124000,7,139.71,13.00,8.29,250.00,576,0.145774,0.145692,0.240098,0.104941,24490
125000,7,139.71,13.00,8.29,250.00,576,0.143908,0.143504,0.236020,0.103918,24731
126000,7,139.71,13.00,8.29,250.00,576,0.145174,0.144767,0.238996,0.104336,24536
127000,7,139.71,13.00,8.29,250.00,576,0.144971,0.145215,0.239037,0.104459,24536
128000,7,139.71,13.00,8.29,250.00,576,0.145225,0.145306,0.239137,0.104622,24555
