tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,8,122.38,13.12,8.38,185.38,17,0.150760,0.148649,0.141494,0.098018,25577
2000,8,122.38,13.12,8.38,183.38,25,0.145420,0.145420,0.137194,0.104704,24192
3000,8,122.38,13.12,8.38,183.38,33,0.145729,0.145275,0.137019,0.104859,24223
4000,8,122.38,13.12,8.38,183.38,41,0.145193,0.145069,0.137555,0.105024,24223
5000,8,122.38,13.12,8.38,157.38,47,0.147007,0.144826,0.137338,0.103065,24305
6000,7,139.71,13.00,8.29,180.57,58,0.145767,0.145558,0.137109,0.102936,23908
7000,7,139.71,13.00,8.29,149.71,66,0.146587,0.145505,0.136926,0.102736,24013
8000,8,122.38,13.12,8.38,160.38,75,0.145011,0.144681,0.136459,0.104028,24205
9000,8,122.62,13.12,8.38,158.62,86,0.145427,0.145219,0.137387,0.104314,24129
10000,8,122.62,13.12,8.38,158.62,94,0.146054,0.145351,0.136913,0.104608,24176
11000,8,122.62,13.12,8.38,158.62,102,0.145567,0.145608,0.136953,0.104692,24147
12000,9,120.78,13.22,8.44,145.44,110,0.146240,0.145537,0.137273,0.102438,24200
13000,9,121.11,13.22,8.44,161.33,118,0.145958,0.145627,0.136720,0.104114,24137
14000,8,122.62,13.12,8.38,158.62,126,0.145911,0.145413,0.137277,0.103861,24090
15000,8,122.62,13.12,8.38,158.62,134,0.145295,0.144717,0.136452,0.104508,24199
16000,12,83.42,13.42,8.58,173.42,143,0.145551,0.145467,0.137185,0.103346,24026
17000,11,91.45,13.36,8.55,170.55,152,0.145864,0.145740,0.137676,0.103474,24180
18000,11,91.45,13.36,8.55,170.55,168,0.145771,0.145317,0.137223,0.104972,24216
19000,11,91.45,13.36,8.55,170.55,184,0.145441,0.145565,0.137017,0.104889,24216
20000,11,91.45,13.36,8.55,170.55,200,0.145813,0.145565,0.137223,0.105055,24216
21000,11,91.45,13.36,8.55,174.91,216,0.145951,0.145331,0.137188,0.104865,24193
22000,11,91.45,13.36,8.55,179.27,232,0.145118,0.145242,0.137205,0.104727,24263
23000,11,92.64,13.36,8.55,187.00,243,0.145717,0.145552,0.137321,0.104893,24177
24000,11,91.45,13.36,8.55,188.73,257,0.145705,0.145252,0.137180,0.104893,24282
25000,11,91.45,13.36,8.55,188.73,273,0.145570,0.145446,0.136715,0.104730,24167
26000,11,91.45,13.36,8.55,188.73,289,0.145446,0.145322,0.136922,0.104854,24167
27000,11,91.45,13.36,8.55,188.73,305,0.145373,0.145208,0.137476,0.104689,24186
28000,11,91.45,13.36,8.55,188.73,321,0.145745,0.145208,0.137228,0.104606,24186
29000,11,91.45,13.36,8.55,188.73,337,0.145570,0.145322,0.137212,0.104978,24167
30000,11,90.36,13.36,8.55,189.45,353,0.145296,0.145214,0.137213,0.104425,24247
31000,11,91.45,13.36,8.55,193.09,369,0.145265,0.145017,0.137582,0.104994,24211
32000,11,91.45,13.36,8.55,203.27,385,0.145672,0.145258,0.137062,0.105104,24157
33000,10,100.10,13.30,8.50,183.70,395,0.145707,0.145210,0.137347,0.104862,24165
34000,10,99.60,13.30,8.50,188.00,407,0.145607,0.144741,0.137199,0.105012,24264
35000,11,90.55,13.36,8.55,172.55,423,0.145436,0.145189,0.137048,0.104276,24320
36000,11,90.55,13.36,8.55,172.55,439,0.145499,0.145333,0.137308,0.104956,24172
37000,11,90.55,13.36,8.55,172.55,455,0.145540,0.145209,0.137266,0.105080,24172
38000,11,90.55,13.36,8.55,172.55,471,0.145540,0.145416,0.137225,0.104915,24172
39000,11,90.55,13.36,8.55,173.27,487,0.145419,0.145378,0.137544,0.104395,24254
40000,11,90.55,13.36,8.55,172.55,503,0.145317,0.145358,0.137223,0.104931,24216
41000,11,90.55,13.36,8.55,172.55,519,0.145830,0.145251,0.137225,0.104998,24172
42000,11,90.55,13.36,8.55,172.55,535,0.145333,0.145085,0.137225,0.104791,24172
