tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,8,122.38,13.12,8.38,185.38,17,0.150682,0.148454,0.141377,0.098057,25577
2000,8,122.38,13.12,8.38,183.38,25,0.145617,0.144955,0.137095,0.104993,24173
3000,8,122.38,13.12,8.38,183.38,33,0.146069,0.145409,0.136870,0.104571,24242
4000,8,122.38,13.12,8.38,183.38,41,0.145863,0.145203,0.136994,0.104488,24242
5000,9,115.67,13.22,8.44,185.11,49,0.145699,0.145246,0.137133,0.104188,24283
6000,8,122.38,13.12,8.38,183.38,57,0.146047,0.144520,0.137380,0.102963,24232
7000,8,122.38,13.12,8.38,184.38,65,0.145665,0.145376,0.137036,0.104913,24220
8000,7,139.86,13.00,8.29,178.43,73,0.146066,0.144947,0.136825,0.102930,24133
9000,8,122.38,13.12,8.38,164.38,81,0.145780,0.145245,0.136888,0.104776,24290
10000,8,122.38,13.12,8.38,164.38,90,0.145617,0.145206,0.136778,0.104629,24324
11000,8,122.38,13.12,8.38,165.38,102,0.145529,0.145365,0.137143,0.104995,24325
12000,8,122.38,13.12,8.38,177.38,113,0.145916,0.145094,0.137204,0.104126,24336
13000,9,109.33,13.22,8.44,182.44,122,0.145658,0.145452,0.137012,0.104662,24173
14000,8,125.25,13.12,8.38,184.50,132,0.145632,0.145137,0.137425,0.104430,24246
15000,8,122.38,13.12,8.38,164.38,142,0.145555,0.144766,0.137005,0.104175,24094
16000,8,122.38,13.12,8.38,164.38,153,0.145663,0.145499,0.137180,0.104645,24282
17000,8,122.38,13.12,8.38,164.38,162,0.145540,0.145252,0.137427,0.104769,24282
18000,8,122.38,13.12,8.38,164.38,174,0.145582,0.145212,0.137277,0.104551,24323
19000,8,122.50,13.12,8.38,164.50,184,0.145790,0.145460,0.136886,0.104324,24261
20000,10,110.90,13.30,8.50,150.40,194,0.146567,0.144885,0.136927,0.103987,24378
21000,8,122.38,13.12,8.38,145.38,206,0.145362,0.144657,0.137445,0.103623,24126
22000,10,99.30,13.30,8.50,166.90,216,0.145508,0.145384,0.137036,0.105009,24198
23000,8,122.38,13.12,8.38,160.38,223,0.145611,0.145321,0.137379,0.104823,24174
24000,7,139.86,13.00,8.29,149.86,231,0.145943,0.145069,0.138409,0.103318,24023
25000,8,122.38,13.12,8.38,139.38,239,0.145511,0.145016,0.137109,0.105066,24280
26000,8,122.38,13.12,8.38,139.38,250,0.145595,0.145223,0.137293,0.104787,24211
27000,8,122.38,13.12,8.38,144.38,262,0.145274,0.145151,0.137082,0.104767,24292
28000,10,99.30,13.30,8.50,166.90,272,0.145488,0.144994,0.137000,0.104862,24270
29000,8,122.38,13.12,8.38,160.38,280,0.145611,0.145321,0.137379,0.104906,24174
30000,8,122.38,13.12,8.38,159.38,288,0.145456,0.144876,0.136961,0.104886,24131
31000,8,122.38,13.12,8.38,158.38,296,0.145628,0.145338,0.136842,0.104932,24130
32000,8,122.38,13.12,8.38,158.38,304,0.145497,0.145539,0.137187,0.104813,24186
33000,8,122.38,13.12,8.38,158.38,312,0.145566,0.145442,0.136850,0.104920,24209
34000,8,122.38,13.12,8.38,158.38,320,0.144991,0.144991,0.136964,0.105143,24167
35000,8,122.38,13.12,8.38,158.38,328,0.145715,0.145426,0.137158,0.104708,24191
36000,8,122.38,13.12,8.38,158.38,336,0.145436,0.145147,0.137444,0.105060,24148
37000,9,109.11,13.22,8.44,167.11,344,0.146289,0.144844,0.136878,0.104309,24226
38000,8,122.38,13.12,8.38,158.38,352,0.145768,0.145312,0.137135,0.104802,24093
39000,8,122.38,13.12,8.38,158.38,360,0.145406,0.144952,0.136938,0.104717,24208
40000,8,122.38,13.12,8.38,158.38,368,0.145570,0.145529,0.136881,0.104854,24167
41000,8,122.38,13.12,8.38,158.38,376,0.145577,0.145206,0.137252,0.104567,24262
42000,9,109.11,13.22,8.44,166.22,384,0.145551,0.145304,0.137091,0.104407,24232
43000,9,109.11,13.22,8.44,164.44,392,0.145972,0.145269,0.137242,0.104721,24169
44000,11,89.91,13.36,8.55,171.91,401,0.146792,0.145500,0.137000,0.103625,24000
45000,10,98.90,13.30,8.50,186.50,409,0.145775,0.145442,0.137182,0.104765,24092
46000,10,98.80,13.30,8.50,167.20,420,0.145468,0.145303,0.137318,0.104841,24294
47000,10,98.80,13.30,8.50,167.20,431,0.145498,0.145291,0.137309,0.104884,24179
48000,10,98.80,13.30,8.50,167.20,441,0.145415,0.145085,0.137185,0.104967,24179
49000,10,98.80,13.30,8.50,167.20,452,0.145270,0.145146,0.136887,0.105009,24217
50000,11,90.45,13.36,8.55,173.18,463,0.145418,0.145377,0.137032,0.104767,24206
51000,10,98.80,13.30,8.50,167.20,473,0.145446,0.145199,0.136818,0.104533,24222
52000,10,98.80,13.30,8.50,167.20,484,0.145788,0.145085,0.137102,0.105215,24179
53000,10,98.80,13.30,8.50,163.20,495,0.146193,0.145691,0.136818,0.103336,23893
54000,11,91.45,13.36,8.55,170.55,505,0.145749,0.145336,0.136743,0.104685,24206
55000,11,91.45,13.36,8.55,170.55,521,0.145441,0.145317,0.136645,0.105344,24216
56000,11,91.45,13.36,8.55,170.55,537,0.145679,0.144975,0.137024,0.104766,24149
57000,11,91.45,13.36,8.55,170.55,553,0.145863,0.145410,0.136703,0.104601,24235
58000,11,91.45,13.36,8.55,170.55,569,0.145376,0.145293,0.136870,0.104831,24220
59000,11,91.45,13.36,8.55,170.55,585,0.145162,0.145368,0.137322,0.104436,24235
60000,11,91.45,13.36,8.55,175.64,601,0.145696,0.145160,0.138110,0.104799,24256
61000,11,91.45,13.36,8.55,184.36,617,0.144978,0.145103,0.136954,0.105146,24176
62000,11,92.09,13.36,8.55,189.18,627,0.146020,0.145522,0.137023,0.104809,24120
63000,11,91.45,13.36,8.55,188.73,642,0.145821,0.145325,0.136935,0.104819,24194
64000,11,91.45,13.36,8.55,188.73,658,0.145809,0.145478,0.136864,0.104978,24148
65000,11,91.45,13.36,8.55,188.73,674,0.145115,0.144826,0.136715,0.104978,24167
66000,11,91.45,13.36,8.55,188.73,690,0.145405,0.145198,0.137750,0.104605,24167
67000,11,91.45,13.36,8.55,188.73,706,0.145573,0.144993,0.137248,0.105028,24146
68000,11,91.45,13.36,8.55,188.73,722,0.145680,0.145473,0.136709,0.104465,24190
69000,11,91.45,13.36,8.55,192.36,738,0.145852,0.145852,0.137433,0.104746,24230
70000,11,90.36,13.36,8.55,197.45,754,0.145393,0.145434,0.137444,0.105153,24279
71000,10,100.80,13.30,8.50,204.40,770,0.145595,0.145553,0.136888,0.104811,24005
72000,10,99.60,13.30,8.50,187.20,780,0.144642,0.145879,0.137385,0.105100,24253
73000,11,90.55,13.36,8.55,172.55,796,0.145380,0.144969,0.137228,0.105031,24288
74000,11,90.55,13.36,8.55,172.55,812,0.145650,0.145981,0.137094,0.105187,24195
75000,11,90.55,13.36,8.55,172.55,828,0.145582,0.145416,0.137225,0.104956,24172
76000,11,90.55,13.36,8.55,172.55,844,0.145181,0.145223,0.136634,0.104468,24218
77000,11,90.55,13.36,8.55,172.55,860,0.145582,0.145664,0.137225,0.104998,24172
78000,11,90.55,13.36,8.55,172.55,876,0.145260,0.145384,0.137243,0.104678,24198
79000,10,99.40,13.30,8.50,164.60,892,0.145871,0.146039,0.136979,0.102923,23843
80000,11,91.45,13.36,8.55,175.64,905,0.146063,0.145439,0.136861,0.103801,24017
81000,11,91.45,13.36,8.55,184.36,921,0.145603,0.144902,0.137230,0.104974,24244
82000,11,92.09,13.36,8.55,189.18,931,0.145481,0.144942,0.137894,0.104685,24120
83000,11,91.45,13.36,8.55,188.73,946,0.145143,0.145721,0.137412,0.105250,24190
84000,10,100.10,13.30,8.50,185.30,962,0.145656,0.145904,0.136439,0.104654,24194
85000,10,100.10,13.30,8.50,185.30,978,0.145696,0.145944,0.137019,0.104913,24201
86000,10,100.10,13.30,8.50,185.30,994,0.145269,0.145311,0.137240,0.104586,24162
87000,11,91.45,13.36,8.55,188.73,1010,0.145378,0.145461,0.136824,0.105211,24199
