tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,12,95.75,13.42,8.58,255.00,39,0.149948,0.145916,0.140064,0.097705,28023
2000,12,95.83,13.42,8.58,255.00,58,0.146118,0.140839,0.135262,0.101279,26896
3000,12,95.83,13.42,8.58,255.00,58,0.147036,0.141540,0.133220,0.098475,26565
4000,12,95.83,13.42,8.58,255.00,58,0.146501,0.141798,0.132355,0.098194,26580
5000,18,79.94,13.61,8.72,255.00,58,0.149884,0.142271,0.136137,0.090573,27061
6000,21,69.10,13.67,8.76,255.00,58,0.155157,0.145406,0.131501,0.082563,27688
7000,22,70.68,13.68,8.77,255.00,58,0.154794,0.144761,0.131289,0.083381,27908
8000,25,59.96,13.72,8.80,255.00,58,0.154442,0.145214,0.131391,0.082540,27635
9000,22,72.77,13.68,8.77,255.00,58,0.154701,0.144924,0.131178,0.082437,27718
10000,22,69.32,13.68,8.77,255.00,58,0.154824,0.145030,0.131531,0.079424,28077
11000,23,69.04,13.70,8.78,255.00,58,0.154929,0.145463,0.131646,0.080801,27574
12000,22,71.23,13.68,8.77,255.00,58,0.154432,0.144856,0.131435,0.081381,28090
13000,25,58.72,13.72,8.80,255.00,58,0.154433,0.144554,0.131108,0.081639,28038
14000,28,52.71,13.75,8.82,255.00,58,0.154477,0.144580,0.130747,0.082674,27687
15000,25,54.32,13.72,8.80,255.00,58,0.154608,0.145277,0.131568,0.082221,27864
16000,24,61.67,13.71,8.79,255.00,58,0.154580,0.145002,0.131241,0.082598,27979
17000,21,71.10,13.67,8.76,255.00,58,0.154975,0.145201,0.131641,0.082591,27727
18000,25,61.44,13.72,8.80,255.00,58,0.155011,0.145404,0.131322,0.082199,27482
19000,23,66.39,13.70,8.78,255.00,58,0.154847,0.145489,0.131724,0.082373,27679
20000,20,71.25,13.65,8.75,255.00,58,0.154482,0.144477,0.130788,0.082352,27686
21000,26,54.15,13.73,8.81,255.00,58,0.154781,0.144993,0.131458,0.082048,27484
22000,16,95.81,13.56,8.69,255.00,58,0.154824,0.145252,0.131380,0.082722,27683
23000,18,87.33,13.61,8.72,255.00,58,0.155071,0.145112,0.131198,0.082372,27813
24000,22,65.64,13.68,8.77,255.00,58,0.155419,0.144418,0.130523,0.082576,27635
25000,18,85.83,13.61,8.72,255.00,58,0.155240,0.144651,0.130786,0.082969,27480
26000,22,61.68,13.68,8.77,255.00,58,0.155088,0.145367,0.130915,0.081872,27262
27000,24,62.00,13.71,8.79,255.00,58,0.155415,0.145490,0.130565,0.080901,27404
28000,19,75.95,13.63,8.74,255.00,58,0.154574,0.144826,0.131400,0.081125,28006
29000,19,80.58,13.63,8.74,255.00,58,0.154923,0.145116,0.131546,0.082184,27633
30000,24,62.71,13.71,8.79,255.00,58,0.156025,0.145486,0.131216,0.081232,27329
31000,29,55.34,13.76,8.83,255.00,58,0.159927,0.145974,0.131293,0.075410,27450
32000,20,81.25,13.65,8.75,255.00,58,0.160124,0.145574,0.131204,0.074876,27766
33000,26,62.92,13.73,8.81,255.00,58,0.159794,0.145115,0.131236,0.077862,27523
34000,28,56.07,13.75,8.82,255.00,58,0.159341,0.144761,0.131111,0.078473,27984
35000,21,77.52,13.67,8.76,255.00,58,0.159767,0.145303,0.131347,0.078575,27515
36000,20,79.80,13.65,8.75,255.00,58,0.159639,0.145352,0.131029,0.078522,27368
37000,25,64.64,13.72,8.80,255.00,58,0.159667,0.144764,0.131017,0.077722,27714
38000,25,64.60,13.72,8.80,255.00,58,0.159818,0.145371,0.131540,0.078135,27619
39000,29,53.79,13.76,8.83,255.00,58,0.159728,0.145359,0.131278,0.078167,27697
40000,25,62.48,13.72,8.80,255.00,58,0.159309,0.145185,0.131132,0.078210,27682
41000,27,58.85,13.74,8.81,255.00,58,0.160052,0.145542,0.131321,0.078321,27566
42000,23,66.65,13.70,8.78,255.00,58,0.159619,0.144894,0.131275,0.078722,28048
43000,25,62.56,13.72,8.80,255.00,58,0.160013,0.144808,0.131260,0.078799,27754
44000,26,60.42,13.73,8.81,255.00,58,0.159363,0.145113,0.131149,0.079019,27930
45000,22,71.14,13.68,8.77,255.00,58,0.159411,0.145153,0.131148,0.078602,27633
46000,28,57.07,13.75,8.82,255.00,58,0.159837,0.145052,0.131248,0.077630,27528
47000,27,55.26,13.74,8.81,255.00,58,0.159560,0.145035,0.131119,0.078722,27883
48000,25,63.32,13.72,8.80,255.00,58,0.159948,0.145476,0.132087,0.077628,27709
