tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,7,147.00,14.00,9.00,82.00,17,0.145201,0.143284,0.136868,0.104384,27121
2000,8,134.75,14.00,9.00,103.00,33,0.139760,0.138322,0.130983,0.109303,26431
3000,7,147.29,14.00,9.00,100.57,43,0.138434,0.138207,0.131499,0.110922,26388
4000,6,147.17,14.00,9.00,87.50,54,0.138538,0.138500,0.131503,0.110853,26296
5000,7,146.71,14.00,9.00,82.86,62,0.138592,0.138441,0.130958,0.112234,26329
6000,6,147.33,14.00,9.00,95.67,70,0.138223,0.138336,0.131404,0.112681,26544
7000,7,147.00,14.00,9.00,93.43,78,0.140544,0.138133,0.131473,0.111341,26127
8000,7,147.00,14.00,9.00,93.43,86,0.138771,0.139341,0.131667,0.110811,26324
9000,8,146.50,14.00,9.00,86.50,97,0.139039,0.138357,0.131345,0.110117,26381
10000,6,146.33,14.00,9.00,80.00,109,0.138330,0.138216,0.131658,0.112514,26379
11000,6,146.33,14.00,9.00,80.00,117,0.137887,0.138113,0.131154,0.112649,26587
12000,6,146.33,14.00,9.00,80.00,125,0.138058,0.138133,0.131632,0.112318,26612
13000,6,146.33,14.00,9.00,80.00,133,0.138221,0.138258,0.131167,0.111995,26653
14000,6,146.33,14.00,9.00,80.00,141,0.138253,0.137500,0.130543,0.112678,26589
15000,7,146.86,14.00,9.00,85.29,149,0.138825,0.138184,0.131401,0.110110,26537
16000,8,146.50,14.00,9.00,88.88,157,0.139770,0.137685,0.131620,0.111642,26379
17000,7,146.86,14.00,9.00,93.29,165,0.138240,0.138202,0.131556,0.112147,26483
18000,7,146.86,14.00,9.00,93.29,173,0.138062,0.137761,0.131477,0.112512,26575
19000,6,146.33,14.00,9.00,81.33,181,0.138798,0.138306,0.129917,0.111136,26463
20000,6,146.33,14.00,9.00,86.67,189,0.138070,0.138070,0.130984,0.112778,26530
21000,7,146.71,14.00,9.00,74.86,199,0.138397,0.139756,0.131602,0.110725,26489
22000,6,146.33,14.00,9.00,113.33,209,0.139092,0.138146,0.132511,0.111220,26443
23000,6,146.33,14.00,9.00,114.67,218,0.138344,0.137892,0.131031,0.112183,26528
24000,6,146.33,14.00,9.00,114.67,226,0.138298,0.137921,0.131538,0.111900,26479
25000,7,146.14,14.00,9.00,112.00,234,0.138611,0.138233,0.131699,0.111342,26477
26000,7,146.14,14.00,9.00,112.00,241,0.138497,0.138006,0.131631,0.112503,26506
27000,8,146.62,14.00,9.00,107.00,249,0.139728,0.138072,0.131524,0.110300,26573
28000,7,146.14,14.00,9.00,124.57,256,0.138738,0.138246,0.131547,0.112171,26424
29000,7,146.14,14.00,9.00,124.57,263,0.137943,0.137868,0.131205,0.112113,26714
30000,8,146.50,14.00,9.00,113.50,271,0.138590,0.138213,0.131312,0.111589,26517
31000,9,145.44,14.00,9.00,116.33,279,0.138319,0.137872,0.132652,0.111998,26822
32000,8,146.50,14.00,9.00,126.50,285,0.138855,0.138362,0.133541,0.110879,26344
33000,8,146.50,14.00,9.00,126.50,291,0.137628,0.138382,0.131792,0.112776,26557
34000,8,146.50,14.00,9.00,126.50,299,0.138022,0.138286,0.131577,0.110772,26532
35000,8,146.50,14.00,9.00,127.50,306,0.138588,0.137076,0.131182,0.111573,26467
36000,8,146.50,14.00,9.00,126.50,312,0.138349,0.138161,0.131616,0.112169,26585
37000,8,146.50,14.00,9.00,130.50,319,0.138378,0.137999,0.131296,0.112134,26406
38000,8,145.12,14.00,9.00,158.75,324,0.137664,0.137438,0.131724,0.110522,26601
39000,8,146.50,14.00,9.00,130.50,335,0.138210,0.138286,0.131728,0.112732,26532
40000,8,146.50,14.00,9.00,130.50,346,0.137913,0.138139,0.131593,0.112595,26582
41000,8,146.50,14.00,9.00,130.50,356,0.138289,0.137950,0.131367,0.112520,26582
42000,8,146.50,14.00,9.00,130.50,367,0.138529,0.138040,0.131386,0.112402,26601
43000,8,146.50,14.00,9.00,130.50,378,0.138679,0.137891,0.131509,0.110711,26637
44000,8,146.50,14.00,9.00,130.50,388,0.138212,0.177191,0.093144,0.112502,26604
45000,8,146.50,14.00,9.00,130.50,399,0.138228,0.182850,0.061088,0.112590,26601
46000,7,147.00,14.00,9.00,120.86,409,0.138558,0.180985,0.042239,0.110952,26516
47000,7,147.00,14.00,9.00,120.86,420,0.138215,0.180676,0.046222,0.112678,26589
48000,7,147.00,14.00,9.00,120.86,431,0.138222,0.184109,0.042206,0.112275,26631
49000,7,147.00,14.00,9.00,120.86,441,0.138431,0.180118,0.043152,0.112442,26627
50000,7,147.00,14.00,9.00,120.86,452,0.138020,0.180821,0.046032,0.113032,26612
51000,7,147.14,14.00,9.00,121.00,463,0.138059,0.183753,0.041933,0.112975,26590
52000,8,146.50,14.00,9.00,84.50,472,0.138217,0.187610,0.019396,0.111040,26603
53000,7,146.14,14.00,9.00,121.14,480,0.138771,0.202804,0.000075,0.111182,26533
54000,7,146.14,14.00,9.00,125.71,489,0.137761,0.205038,0.000000,0.112645,26517
55000,8,136.50,14.00,9.00,132.75,499,0.137725,0.226443,0.000112,0.112153,26669
56000,9,128.56,14.00,9.00,118.22,507,0.145142,0.174411,0.000154,0.061348,32389
57000,16,75.38,14.00,9.00,149.62,513,0.150041,0.139559,0.000155,0.024718,38636
58000,26,50.19,14.00,9.00,179.62,518,0.148135,0.141836,0.000000,0.024150,40166
59000,32,39.41,14.00,9.00,191.06,524,0.148172,0.142370,0.000268,0.023696,41020
60000,38,30.82,14.00,9.00,203.92,529,0.148096,0.141345,0.000000,0.024233,40440
61000,34,30.38,14.00,9.00,217.82,535,0.150148,0.139763,0.000000,0.024929,38229
62000,18,70.11,14.00,9.00,187.22,541,0.148213,0.141460,0.000000,0.024011,40273
63000,17,72.06,14.00,9.00,184.24,548,0.148456,0.141433,0.000196,0.023650,40719
64000,16,75.44,14.00,9.00,182.31,554,0.148240,0.141645,0.000000,0.023583,40792
65000,14,75.50,14.00,9.00,170.93,560,0.148517,0.140866,0.000000,0.023970,40258
66000,14,85.07,14.00,9.00,159.07,567,0.148670,0.141399,0.000000,0.024355,40156
67000,20,62.55,14.00,9.00,171.35,574,0.148039,0.141764,0.000123,0.023845,40638
68000,26,48.92,14.00,9.00,188.92,581,0.147869,0.141939,0.000000,0.023891,40475
69000,25,52.32,14.00,9.00,180.44,587,0.148443,0.141852,0.000000,0.023745,40514
70000,35,34.60,14.00,9.00,198.57,593,0.147779,0.142061,0.000000,0.024123,40750
71000,31,40.29,14.00,9.00,192.58,599,0.148414,0.141351,0.000000,0.023958,40488
72000,34,36.06,14.00,9.00,197.21,605,0.148287,0.141651,0.000073,0.023763,40988
73000,30,41.97,14.00,9.00,190.97,610,0.148558,0.141282,0.000000,0.023703,40543
74000,29,43.79,14.00,9.00,189.24,616,0.148092,0.141903,0.000000,0.024019,40718
75000,32,38.91,14.00,9.00,194.31,622,0.147696,0.141977,0.000000,0.024192,40922
76000,35,31.03,14.00,9.00,212.66,630,0.148393,0.141536,0.000000,0.023764,40103
77000,30,38.00,14.00,9.00,205.23,637,0.148620,0.141585,0.000125,0.024375,40082
78000,24,49.62,14.00,9.00,197.88,643,0.147838,0.141570,0.000173,0.023862,40524
79000,27,45.30,14.00,9.00,198.67,650,0.148125,0.141844,0.000000,0.023796,40763
80000,29,41.10,14.00,9.00,202.24,657,0.147952,0.141707,0.000223,0.024386,40351
81000,28,43.32,14.00,9.00,200.39,663,0.148023,0.141725,0.000123,0.023860,40487
82000,29,41.52,14.00,9.00,201.83,670,0.147772,0.141844,0.000198,0.023958,40488
83000,30,40.03,14.00,9.00,203.20,677,0.147974,0.141773,0.000000,0.023964,40311
84000,30,40.03,14.00,9.00,203.20,684,0.148144,0.141537,0.000298,0.023917,40265
85000,33,33.18,14.00,9.00,210.21,689,0.149495,0.139606,0.000000,0.024630,37921
86000,25,47.36,14.00,9.00,205.40,694,0.148390,0.141641,0.000000,0.023991,40306
87000,16,76.56,14.00,9.00,188.12,699,0.147801,0.142118,0.000000,0.023536,41001
88000,18,69.50,14.00,9.00,193.22,705,0.148459,0.141657,0.000000,0.023843,40725
89000,16,75.31,14.00,9.00,187.75,711,0.148393,0.141582,0.000000,0.023827,40669
90000,15,80.80,14.00,9.00,185.20,716,0.148353,0.141859,0.000000,0.023672,40808
91000,18,69.22,14.00,9.00,194.61,722,0.148182,0.141347,0.000000,0.023603,40673
