tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,12,95.75,13.42,8.58,255.00,36,0.150685,0.145557,0.139245,0.097755,27886
2000,12,95.75,13.42,8.58,255.00,76,0.145508,0.141679,0.135052,0.103277,27160
3000,12,95.75,13.42,8.58,255.00,116,0.145729,0.141753,0.135052,0.103829,27160
4000,12,95.75,13.42,8.58,255.00,156,0.145692,0.141642,0.134941,0.103756,27160
5000,14,84.00,13.50,8.64,255.00,196,0.145761,0.141637,0.135081,0.104294,27154
6000,11,106.09,13.36,8.55,255.00,18,0.146675,0.142040,0.136097,0.105895,26753
7000,11,113.00,13.36,8.55,255.00,55,0.146819,0.142215,0.135942,0.098708,26938
8000,12,107.08,13.42,8.58,255.00,2,0.147539,0.142703,0.135895,0.098545,26881
9000,12,106.50,13.42,8.58,255.00,8,0.147593,0.142650,0.136852,0.094332,26905
10000,12,108.33,13.42,8.58,255.00,4,0.151301,0.142514,0.136238,0.092634,27085
11000,15,97.07,13.53,8.67,255.00,6,0.147371,0.142725,0.136716,0.089780,27122
12000,29,53.97,13.76,8.83,255.00,4,0.146999,0.143100,0.137503,0.080415,27694
13000,32,50.31,13.78,8.84,255.00,4,0.146176,0.141394,0.137718,0.078655,28021
14000,27,63.00,13.74,8.81,255.00,4,0.146208,0.142718,0.137538,0.076738,27796
15000,27,62.48,13.74,8.81,255.00,4,0.145706,0.142246,0.136930,0.075136,28029
16000,26,64.69,13.73,8.81,255.00,4,0.146344,0.142443,0.137218,0.074872,27941
17000,21,81.00,13.67,8.76,255.00,4,0.146225,0.142439,0.137046,0.074898,27998
18000,26,65.73,13.73,8.81,255.00,4,0.146789,0.142709,0.137698,0.074486,27938
19000,25,67.00,13.72,8.80,255.00,4,0.146355,0.142465,0.137147,0.075087,28021
20000,27,60.78,13.74,8.81,255.00,4,0.146554,0.142581,0.137284,0.074655,27942
21000,31,54.61,13.77,8.84,255.00,4,0.146334,0.142302,0.137270,0.074933,28025
22000,28,60.50,13.75,8.82,255.00,4,0.145634,0.142495,0.137216,0.074725,28036
23000,27,61.89,13.74,8.81,255.00,4,0.146916,0.142550,0.137326,0.074853,27948
24000,27,63.00,13.74,8.81,255.00,4,0.146592,0.142642,0.137219,0.074194,27846
25000,28,60.14,13.75,8.82,255.00,4,0.146511,0.142444,0.137272,0.074843,28032
26000,27,62.30,13.74,8.81,255.00,4,0.146531,0.142693,0.137061,0.074539,27878
27000,27,61.78,13.74,8.81,255.00,4,0.145946,0.142164,0.137596,0.075043,28024
28000,25,70.16,13.72,8.80,255.00,4,0.146505,0.142626,0.137275,0.073666,27842
29000,26,66.69,13.73,8.81,255.00,4,0.146166,0.142597,0.137136,0.074779,28016
30000,25,66.20,13.72,8.80,255.00,4,0.146404,0.142230,0.136986,0.074843,28032
31000,29,58.21,13.76,8.83,255.00,4,0.145968,0.142255,0.136651,0.074394,28013
32000,28,60.14,13.75,8.82,255.00,4,0.146800,0.142254,0.137242,0.074814,27936
33000,27,62.30,13.74,8.81,255.00,4,0.146255,0.142511,0.137268,0.074608,28040
34000,27,61.78,13.74,8.81,255.00,4,0.146589,0.142449,0.137204,0.074722,28024
35000,30,58.13,13.77,8.83,255.00,4,0.146692,0.142111,0.136956,0.074706,27936
36000,28,60.50,13.75,8.82,255.00,4,0.146264,0.142343,0.137031,0.074897,28052
37000,27,61.89,13.74,8.81,255.00,4,0.146601,0.142709,0.137318,0.074479,28008
38000,32,52.50,13.78,8.84,255.00,4,0.146102,0.141917,0.136910,0.074893,27960
39000,29,58.24,13.76,8.83,255.00,4,0.146457,0.142418,0.137200,0.074801,27981
40000,27,62.11,13.74,8.81,255.00,4,0.146406,0.142540,0.137171,0.074134,27936
