tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,8,122.38,13.12,8.38,185.38,17,0.150833,0.148799,0.141639,0.098169,25558
2000,8,122.38,13.12,8.38,183.38,25,0.145764,0.145353,0.137419,0.102725,24327
3000,8,122.38,13.12,8.38,183.38,33,0.145688,0.145440,0.137308,0.104570,24223
4000,11,105.27,13.36,8.55,187.82,41,0.145701,0.145455,0.137123,0.103755,24365
5000,9,109.11,13.22,8.44,164.44,47,0.146153,0.145157,0.137107,0.102996,24098
6000,8,122.38,13.12,8.38,158.38,55,0.145672,0.145259,0.136955,0.104772,24205
7000,8,122.38,13.12,8.38,158.38,63,0.145733,0.145485,0.137094,0.104774,24195
8000,10,98.90,13.30,8.50,174.20,72,0.147133,0.144223,0.136490,0.103064,24053
9000,11,89.91,13.36,8.55,171.91,80,0.145781,0.145533,0.137140,0.104312,24187
10000,9,110.22,13.22,8.44,187.33,87,0.145887,0.145146,0.137279,0.103134,24279
11000,10,98.80,13.30,8.50,167.20,99,0.146217,0.145436,0.137253,0.104112,24320
12000,10,98.80,13.30,8.50,168.00,110,0.145918,0.145463,0.137480,0.103731,24178
13000,10,98.80,13.30,8.50,167.20,120,0.145651,0.144620,0.136615,0.104555,24236
14000,11,90.45,13.36,8.55,177.55,131,0.146016,0.145189,0.137047,0.103530,24196
15000,11,90.45,13.36,8.55,186.27,142,0.145520,0.145149,0.137127,0.104583,24306
16000,8,122.38,13.12,8.38,184.38,153,0.145572,0.145282,0.136919,0.104625,24153
17000,7,139.71,13.00,8.29,178.29,162,0.146221,0.145595,0.137261,0.103884,23998
18000,7,139.71,13.00,8.29,185.14,170,0.146159,0.144999,0.137627,0.103583,24145
19000,7,139.71,13.00,8.29,190.86,178,0.146357,0.145440,0.137275,0.103237,24003
20000,13,68.54,13.38,8.62,219.69,188,0.146075,0.145948,0.122458,0.101073,23755
21000,11,85.73,13.27,8.55,218.45,198,0.146784,0.145793,0.103184,0.097238,23211
22000,11,85.18,13.27,8.55,217.82,210,0.146938,0.146206,0.099539,0.098031,23207
23000,8,115.38,13.00,8.38,205.50,219,0.146934,0.146031,0.102540,0.096910,23269
24000,9,105.33,13.11,8.44,206.56,230,0.146491,0.157492,0.104121,0.098234,23271
25000,8,116.88,13.00,8.38,198.50,241,0.147013,0.181681,0.097000,0.098297,23134
26000,9,105.33,13.11,8.44,195.89,251,0.146900,0.176194,0.103910,0.097602,23145
27000,9,89.44,13.11,8.44,221.33,262,0.146628,0.175436,0.104925,0.098240,23188
28000,8,97.88,13.00,8.38,220.38,273,0.146717,0.183428,0.095355,0.097897,23208
29000,7,112.86,12.86,8.29,217.71,283,0.146412,0.175169,0.105816,0.098411,23229
30000,7,112.86,12.86,8.29,217.71,294,0.146749,0.176099,0.104379,0.097890,23271
31000,7,112.86,12.86,8.29,217.71,305,0.146708,0.183439,0.095035,0.098652,23223
32000,8,100.38,13.00,8.38,219.38,315,0.147073,0.174443,0.105974,0.097336,23383
33000,9,97.00,13.11,8.44,219.78,327,0.146828,0.175996,0.104987,0.097384,23279
34000,8,105.12,13.00,8.38,224.12,337,0.147154,0.183565,0.094799,0.097255,23207
35000,10,94.10,13.20,8.50,184.20,347,0.147013,0.198431,0.074778,0.097233,23202
36000,8,116.88,13.00,8.38,171.50,358,0.146755,0.212297,0.058417,0.098139,23161
37000,9,104.56,13.11,8.44,173.78,371,0.146727,0.218233,0.050897,0.097472,23145
38000,10,95.20,13.20,8.50,174.50,387,0.146779,0.242060,0.021547,0.097522,23205
