tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,8,122.38,13.12,8.38,185.38,17,0.151086,0.148352,0.141401,0.097938,25608
2000,8,122.38,13.12,8.38,183.38,25,0.145986,0.145030,0.137134,0.102975,24064
3000,10,100.10,13.30,8.50,168.70,32,0.145584,0.145337,0.137416,0.104375,24364
4000,8,122.50,13.12,8.38,160.62,39,0.146191,0.144830,0.137079,0.103026,24256
5000,8,122.38,13.12,8.38,158.38,47,0.145909,0.145620,0.137479,0.103843,24200
6000,8,122.38,13.12,8.38,158.38,55,0.145834,0.145050,0.137457,0.104032,24233
7000,8,122.38,13.12,8.38,158.38,63,0.145372,0.145289,0.136983,0.104917,24200
8000,9,114.22,13.22,8.44,156.22,74,0.147291,0.145706,0.136862,0.102699,23973
9000,10,99.20,13.30,8.50,168.40,85,0.145567,0.145113,0.137031,0.104206,24250
10000,10,99.20,13.30,8.50,174.00,93,0.145542,0.145005,0.137197,0.104602,24206
11000,10,99.20,13.30,8.50,182.80,101,0.145625,0.145214,0.137439,0.104899,24309
12000,10,99.80,13.30,8.50,189.00,113,0.145336,0.145087,0.137427,0.104758,24151
13000,10,99.80,13.30,8.50,190.60,121,0.145764,0.145598,0.136919,0.104485,24080
14000,10,99.80,13.30,8.50,189.00,129,0.145638,0.145389,0.137171,0.104881,24094
15000,9,109.33,13.22,8.44,184.22,138,0.145766,0.145185,0.137555,0.104669,24114
16000,10,99.80,13.30,8.50,189.00,149,0.146026,0.144952,0.137434,0.104263,24208
17000,12,85.58,13.42,8.58,194.42,157,0.146207,0.144884,0.137108,0.104434,24178
18000,10,99.80,13.30,8.50,189.00,165,0.145658,0.145285,0.137326,0.104083,24125
19000,10,98.20,13.30,8.50,191.20,172,0.146103,0.145522,0.137172,0.103398,24072
20000,10,99.60,13.30,8.50,173.60,185,0.145707,0.145376,0.137199,0.104448,24213
21000,12,83.33,13.42,8.58,164.67,200,0.144769,0.144975,0.136903,0.105066,24280
22000,12,83.33,13.42,8.58,164.67,216,0.145799,0.145386,0.137298,0.104655,24232
23000,12,83.33,13.42,8.58,164.67,232,0.145685,0.145355,0.137190,0.104243,24251
24000,7,139.71,13.00,8.29,148.57,245,0.146023,0.145812,0.137067,0.102590,23784
25000,11,90.36,13.36,8.55,181.82,256,0.146046,0.145170,0.137200,0.104444,23965
26000,12,83.42,13.42,8.58,193.42,267,0.145144,0.145309,0.137058,0.105000,24238
27000,9,109.89,13.22,8.44,191.00,281,0.145879,0.145381,0.137376,0.104774,24109
28000,11,89.27,13.36,8.55,199.27,291,0.147880,0.145096,0.137448,0.102868,24060
29000,10,97.60,13.30,8.50,177.60,305,0.145461,0.145214,0.137314,0.104395,24302
30000,10,99.10,13.30,8.50,177.10,321,0.145832,0.145543,0.137096,0.104716,24151
31000,10,99.10,13.30,8.50,177.10,337,0.146366,0.145327,0.137057,0.103728,24063
32000,11,92.55,13.36,8.55,179.18,353,0.145104,0.144857,0.137365,0.104557,24293
33000,10,99.10,13.30,8.50,177.10,369,0.145770,0.145564,0.137001,0.103661,24175
34000,10,97.60,13.30,8.50,177.60,385,0.145505,0.145422,0.137021,0.104979,24281
35000,10,99.10,13.30,8.50,177.10,401,0.145670,0.145176,0.137307,0.104886,24274
36000,10,99.10,13.30,8.50,177.10,417,0.145651,0.145238,0.137151,0.104927,24236
37000,7,139.71,13.00,8.29,142.86,433,0.146192,0.145607,0.136755,0.101386,23948
38000,7,139.71,13.00,8.29,115.43,447,0.146463,0.145299,0.137398,0.103464,24047
39000,10,112.30,13.30,8.50,148.20,464,0.147177,0.146389,0.135604,0.102252,24107
40000,9,109.00,13.22,8.44,160.78,473,0.147115,0.146070,0.136831,0.103972,23920
41000,11,89.91,13.36,8.55,172.64,484,0.147678,0.144921,0.136986,0.103659,23944
42000,12,82.92,13.42,8.58,176.92,492,0.145307,0.145390,0.137354,0.104382,24142
43000,11,89.91,13.36,8.55,172.64,500,0.145748,0.145416,0.137289,0.104947,24117
44000,11,89.91,13.36,8.55,171.91,508,0.145900,0.145234,0.137746,0.102966,24037
45000,12,93.92,13.42,8.58,162.33,517,0.146170,0.145178,0.137034,0.102476,24191
46000,10,98.40,13.30,8.50,162.00,530,0.145910,0.145245,0.136804,0.104162,24049
47000,10,98.40,13.30,8.50,162.00,540,0.145811,0.145398,0.137268,0.104333,24230
48000,10,98.40,13.30,8.50,162.00,549,0.145727,0.145232,0.136941,0.104768,24244
49000,10,98.40,13.30,8.50,162.00,562,0.145346,0.145139,0.137214,0.105015,24225
50000,10,98.40,13.30,8.50,162.00,572,0.145924,0.145346,0.137049,0.104768,24225
51000,9,109.00,13.22,8.44,155.44,581,0.145613,0.145284,0.136832,0.104510,24256
52000,10,98.40,13.30,8.50,162.00,594,0.145753,0.145135,0.137059,0.105040,24267
53000,9,109.00,13.22,8.44,159.89,604,0.145456,0.145044,0.137924,0.102486,24296
54000,10,98.40,13.30,8.50,171.60,618,0.145562,0.145397,0.137290,0.105107,24299
55000,10,98.40,13.30,8.50,172.40,634,0.145780,0.145574,0.137324,0.104406,24242
56000,10,98.40,13.30,8.50,172.40,650,0.145317,0.144822,0.137285,0.104786,24278
57000,10,98.40,13.30,8.50,172.40,666,0.145653,0.145446,0.136983,0.104739,24222
58000,10,98.40,13.30,8.50,172.40,682,0.145687,0.145070,0.137450,0.104745,24278
59000,10,98.40,13.30,8.50,172.40,698,0.146697,0.146241,0.138000,0.102961,24145
60000,10,98.40,13.30,8.50,172.40,714,0.145646,0.145317,0.136914,0.104580,24278
61000,9,109.00,13.22,8.44,166.11,729,0.145936,0.144904,0.137308,0.103703,24223
62000,9,109.00,13.22,8.44,167.00,745,0.147590,0.145348,0.137460,0.103126,24087
63000,9,109.00,13.22,8.44,167.00,761,0.145719,0.145183,0.137516,0.104580,24259
64000,11,91.64,13.36,8.55,177.27,777,0.145868,0.145618,0.137038,0.102882,24008
65000,7,139.86,13.00,8.29,143.00,793,0.146013,0.145681,0.137126,0.104277,24080
66000,7,139.71,13.00,8.29,122.29,809,0.145789,0.145417,0.137803,0.104324,24165
67000,7,139.71,13.00,8.29,129.14,821,0.145741,0.145574,0.137566,0.104321,23974
68000,7,139.71,13.00,8.29,137.14,833,0.146109,0.145528,0.137510,0.104275,24071
69000,7,139.71,13.00,8.29,137.14,849,0.146394,0.145437,0.136782,0.103117,24031
70000,10,111.80,13.30,8.50,156.70,865,0.145543,0.145130,0.137196,0.103103,24199
71000,10,98.40,13.30,8.50,172.40,882,0.145973,0.145973,0.137406,0.104048,24162
72000,10,98.40,13.30,8.50,172.40,898,0.145605,0.145276,0.137326,0.104251,24278
73000,10,98.40,13.30,8.50,172.40,914,0.145362,0.145445,0.137523,0.104968,24236
74000,10,98.40,13.30,8.50,172.40,930,0.145784,0.145001,0.137126,0.104432,24255
75000,11,103.00,13.36,8.55,162.55,946,0.145510,0.145345,0.137170,0.104429,24342
76000,9,109.00,13.22,8.44,150.11,961,0.146775,0.144864,0.136927,0.103391,24064
77000,10,98.40,13.30,8.50,162.00,973,0.145857,0.145277,0.137284,0.104775,24147
78000,10,98.40,13.30,8.50,162.80,986,0.146099,0.145229,0.138769,0.103694,24148
79000,10,98.40,13.30,8.50,162.00,996,0.145525,0.145071,0.137055,0.104537,24202
80000,10,98.40,13.30,8.50,162.00,1005,0.145265,0.145265,0.137334,0.104415,24211
81000,10,98.40,13.30,8.50,162.00,1018,0.145727,0.145438,0.137230,0.104603,24244
82000,10,98.40,13.30,8.50,162.00,1028,0.146009,0.145637,0.136937,0.104156,24252
83000,12,82.92,13.42,8.58,172.92,1037,0.145583,0.145209,0.137144,0.103055,24055
84000,10,98.40,13.30,8.50,166.80,1053,0.145904,0.145121,0.136929,0.104529,24290
85000,10,98.40,13.30,8.50,166.80,1069,0.145434,0.145516,0.137262,0.104659,24231
86000,10,98.40,13.30,8.50,166.80,1085,0.145563,0.145398,0.137020,0.104787,24230
87000,10,98.40,13.30,8.50,166.80,1101,0.145743,0.144875,0.137109,0.105011,24207
88000,10,98.40,13.30,8.50,166.80,1117,0.145770,0.145522,0.137185,0.104622,24230
89000,9,109.00,13.22,8.44,166.11,1133,0.146025,0.145569,0.137279,0.103333,24126
90000,9,109.00,13.22,8.44,167.00,1147,0.145987,0.145572,0.055316,0.104449,24098
91000,11,89.91,13.36,8.55,177.00,1157,0.145614,0.145324,0.010561,0.104904,24146
92000,9,109.00,13.22,8.44,172.33,1173,0.145812,0.145522,0.010341,0.104571,24175
93000,9,109.00,13.22,8.44,172.33,1189,0.145362,0.145816,0.010315,0.103978,24236
94000,9,109.00,13.22,8.44,172.33,1205,0.145746,0.145540,0.010340,0.104636,24179
95000,9,109.00,13.22,8.44,172.33,1221,0.145926,0.144974,0.010805,0.104570,24156
96000,10,98.40,13.30,8.50,156.40,1237,0.145309,0.145185,0.010314,0.104670,24238
97000,10,98.40,13.30,8.50,162.80,1253,0.145754,0.145300,0.010325,0.104452,24212
98000,10,98.40,13.30,8.50,173.20,1269,0.145477,0.145477,0.010764,0.104409,24155
99000,9,109.00,13.22,8.44,167.00,1283,0.146069,0.145486,0.010410,0.104597,24016
100000,11,89.91,13.36,8.55,177.00,1293,0.146162,0.145707,0.010346,0.104324,24165
101000,11,89.91,13.36,8.55,177.00,1309,0.145593,0.145344,0.010530,0.104676,24122
102000,12,94.42,13.42,8.58,169.92,1324,0.145994,0.145291,0.010337,0.103572,24186
103000,11,89.91,13.36,8.55,163.18,1340,0.146155,0.144870,0.010446,0.104705,24125
104000,11,89.91,13.36,8.55,185.00,1348,0.145826,0.145493,0.010455,0.104548,24008
