tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,8,122.12,13.12,8.38,139.50,17,0.153317,0.148562,0.141133,0.096762,25444
2000,7,118.43,13.00,8.29,124.29,26,0.145569,0.145486,0.137302,0.104399,24071
3000,6,138.00,12.83,8.17,117.83,34,0.145699,0.145574,0.137204,0.104757,24132
4000,7,118.43,13.00,8.29,132.29,42,0.145838,0.145547,0.136961,0.104650,24109
5000,8,110.62,13.12,8.38,143.00,51,0.145616,0.145699,0.137162,0.103307,24132
6000,9,109.11,13.22,8.44,130.67,57,0.145376,0.145252,0.136995,0.104095,24103
7000,11,89.91,13.36,8.55,163.18,69,0.145720,0.145678,0.137126,0.103630,23854
8000,10,98.80,13.30,8.50,191.20,79,0.145871,0.145540,0.137432,0.104667,24172
9000,10,100.70,13.30,8.50,205.90,88,0.145918,0.145132,0.137025,0.103855,24178
10000,8,111.88,13.12,8.38,207.00,96,0.145829,0.144997,0.137258,0.103724,24035
11000,11,83.64,13.36,8.55,171.09,107,0.145682,0.145559,0.137272,0.102892,24375
12000,10,98.80,13.30,8.50,167.20,117,0.146460,0.145336,0.137762,0.103925,24027
13000,9,109.22,13.22,8.44,161.00,126,0.145365,0.145365,0.137084,0.104542,24153
14000,10,98.80,13.30,8.50,167.20,138,0.145182,0.145306,0.103507,0.104994,24211
15000,8,122.50,13.12,8.38,160.50,149,0.146193,0.145321,0.095745,0.103474,24064
16000,9,122.78,13.22,8.44,155.22,158,0.145291,0.145169,0.093639,0.104330,24413
17000,10,100.60,13.30,8.50,184.20,170,0.145385,0.145179,0.097856,0.105057,24301
18000,9,104.56,13.22,8.44,185.56,183,0.145695,0.145364,0.112417,0.105050,24160
19000,11,90.45,13.36,8.55,172.45,194,0.145249,0.145290,0.137392,0.104607,24310
20000,10,98.80,13.30,8.50,167.20,205,0.145672,0.145547,0.137293,0.104899,24109
21000,10,98.80,13.30,8.50,167.20,215,0.145751,0.145380,0.137046,0.104662,24240
22000,10,98.80,13.30,8.50,176.00,226,0.145760,0.144980,0.138782,0.103973,24362
23000,10,100.60,13.30,8.50,189.80,237,0.147328,0.145458,0.136979,0.103607,24062
24000,9,104.56,13.22,8.44,202.44,247,0.145414,0.145621,0.137354,0.104493,24193
25000,9,110.00,13.22,8.44,183.11,256,0.145659,0.145534,0.137449,0.104030,24118
26000,12,86.08,13.42,8.58,192.00,267,0.146030,0.145398,0.136632,0.102158,23728
27000,10,99.10,13.30,8.50,177.10,282,0.145892,0.145308,0.137126,0.104400,23956
28000,10,99.10,13.30,8.50,177.10,298,0.145646,0.145399,0.137161,0.104663,24278
29000,11,92.00,13.36,8.55,180.00,314,0.145894,0.145524,0.137423,0.104116,24319
30000,10,99.10,13.30,8.50,177.90,330,0.146235,0.145201,0.137183,0.103621,24194
31000,10,99.10,13.30,8.50,177.10,346,0.145460,0.145419,0.137340,0.104777,24261
32000,10,99.10,13.30,8.50,177.10,362,0.145445,0.145115,0.137028,0.105298,24236
33000,7,139.71,13.00,8.29,112.00,378,0.146037,0.145536,0.137159,0.103067,23994
34000,7,139.71,13.00,8.29,123.43,390,0.145668,0.144838,0.136950,0.103408,24089
35000,9,109.00,13.22,8.44,157.22,404,0.145625,0.145708,0.137544,0.104601,24254
36000,10,98.40,13.30,8.50,162.00,417,0.145927,0.145555,0.116874,0.104434,24197
37000,10,98.40,13.30,8.50,162.00,427,0.145563,0.145440,0.096286,0.104499,24230
38000,10,98.40,13.30,8.50,162.00,436,0.145263,0.145428,0.095150,0.104727,24225
39000,10,98.40,13.30,8.50,166.80,449,0.145123,0.145329,0.093755,0.104342,24276
40000,10,98.30,13.30,8.50,166.80,460,0.145955,0.145580,0.084279,0.103169,23980
41000,10,98.40,13.30,8.50,166.80,476,0.146271,0.145441,0.075168,0.103709,24106
42000,10,98.40,13.30,8.50,166.80,492,0.145784,0.145619,0.076052,0.104680,24207
43000,10,98.40,13.30,8.50,166.80,508,0.146186,0.145979,0.076124,0.104041,24250
44000,12,94.92,13.42,8.58,147.00,522,0.145741,0.145246,0.084693,0.103600,24276
45000,11,89.82,13.36,8.55,161.00,532,0.146066,0.145073,0.096012,0.103582,24174
46000,10,98.40,13.30,8.50,151.60,545,0.146226,0.145066,0.093215,0.104364,24127
47000,10,98.40,13.30,8.50,151.60,555,0.145500,0.145418,0.096506,0.104582,24268
48000,10,98.40,13.30,8.50,151.60,564,0.145862,0.145037,0.094354,0.104788,24249
49000,11,91.00,13.36,8.55,157.27,576,0.147744,0.145480,0.092870,0.102132,24292
50000,11,89.91,13.36,8.55,180.64,589,0.146734,0.145386,0.082638,0.101728,23730
51000,8,121.25,13.12,8.38,174.25,599,0.147604,0.145236,0.121688,0.101836,24078
52000,7,139.71,13.00,8.29,73.14,612,0.146099,0.145150,0.137146,0.104633,24237
53000,7,139.71,13.00,8.29,91.43,626,0.146091,0.145468,0.137119,0.103805,24074
54000,8,138.62,13.12,8.38,97.12,637,0.146515,0.145083,0.137148,0.102708,24448
55000,7,139.71,13.00,8.29,94.86,648,0.146325,0.145080,0.136781,0.103830,24097
56000,7,139.71,13.00,8.29,94.86,658,0.145576,0.145164,0.136884,0.104465,24276
57000,7,139.71,13.00,8.29,94.86,668,0.146562,0.144988,0.137034,0.102734,24140
58000,7,139.71,13.00,8.29,94.86,680,0.145628,0.145628,0.137416,0.104403,24233
59000,7,139.71,13.00,8.29,94.86,690,0.146019,0.145279,0.137338,0.104341,24305
60000,7,139.71,13.00,8.29,108.57,704,0.145635,0.145098,0.137255,0.104974,24225
61000,7,139.71,13.00,8.29,116.57,720,0.147772,0.145202,0.137119,0.103212,24125
62000,7,139.71,13.00,8.29,116.57,736,0.145109,0.145563,0.137393,0.104675,24237
63000,7,139.71,13.00,8.29,116.57,752,0.146000,0.145425,0.137199,0.104174,24315
64000,7,139.71,13.00,8.29,123.43,768,0.145655,0.145490,0.137403,0.104397,24359
65000,7,139.71,13.00,8.29,94.86,782,0.145220,0.144973,0.137751,0.104021,24370
66000,7,139.86,13.00,8.29,100.71,798,0.146004,0.145209,0.137083,0.103367,23876
67000,7,139.71,13.00,8.29,92.57,810,0.145837,0.145464,0.137087,0.105117,24116
68000,7,139.71,13.00,8.29,94.86,820,0.145926,0.145594,0.137052,0.104209,24115
69000,7,139.71,13.00,8.29,94.86,832,0.145686,0.145067,0.137147,0.104314,24244
70000,7,139.71,13.00,8.29,94.86,842,0.145392,0.145434,0.137157,0.104381,24286
71000,7,139.71,13.00,8.29,94.86,852,0.145630,0.145424,0.137265,0.104463,24267
72000,8,122.38,13.12,8.38,112.38,864,0.148201,0.145163,0.136884,0.102767,24035
73000,7,139.71,13.00,8.29,94.86,874,0.145658,0.145658,0.136973,0.104384,24180
74000,7,139.71,13.00,8.29,101.71,888,0.145822,0.145573,0.137088,0.103190,24043
75000,7,139.71,13.00,8.29,101.71,897,0.145704,0.145415,0.137394,0.104689,24186
76000,7,139.71,13.00,8.29,101.71,905,0.146493,0.145332,0.137664,0.102761,24124
77000,9,123.67,13.22,8.44,120.00,914,0.146370,0.145254,0.137444,0.104261,24199
78000,9,109.00,13.22,8.44,143.89,924,0.146602,0.145277,0.137284,0.104402,24147
79000,11,89.73,13.36,8.55,160.27,937,0.144997,0.144584,0.137157,0.105096,24235
80000,7,139.71,13.00,8.29,130.29,946,0.145560,0.145066,0.137274,0.104831,24258
81000,7,139.71,13.00,8.29,130.29,956,0.145576,0.145165,0.136532,0.104876,24324
82000,7,139.71,13.00,8.29,130.29,968,0.145535,0.145535,0.137231,0.104958,24324
83000,8,139.88,13.12,8.38,122.88,978,0.146185,0.145238,0.137131,0.103424,24298
84000,9,109.00,13.22,8.44,142.11,988,0.146210,0.145504,0.137279,0.103884,24075
85000,8,122.38,13.12,8.38,144.38,1000,0.145434,0.145106,0.137193,0.104924,24389
86000,7,139.71,13.00,8.29,131.43,1016,0.145879,0.145465,0.137351,0.104732,24157
87000,7,139.71,13.00,8.29,131.43,1032,0.145378,0.145296,0.119857,0.105055,24254
88000,8,122.38,13.12,8.38,142.38,1048,0.144708,0.145121,0.073736,0.104890,24235
