tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,8,122.38,13.12,8.38,185.38,17,0.150919,0.148890,0.140928,0.097920,25623
2000,8,122.38,13.12,8.38,183.38,25,0.146095,0.145227,0.137037,0.103574,24176
3000,8,122.38,13.12,8.38,183.38,33,0.145520,0.145272,0.137438,0.104449,24251
4000,8,122.38,13.12,8.38,183.38,41,0.145467,0.145467,0.137177,0.104677,24246
5000,8,122.50,13.12,8.38,184.50,48,0.147808,0.145190,0.137004,0.103636,24065
6000,9,103.67,13.22,8.44,169.44,56,0.145549,0.144441,0.136927,0.103055,24356
7000,8,122.38,13.12,8.38,133.38,66,0.145169,0.145417,0.137720,0.104531,24165
8000,8,122.38,13.12,8.38,133.38,77,0.145747,0.145458,0.137101,0.104253,24172
9000,8,122.38,13.12,8.38,158.38,86,0.146165,0.145622,0.137346,0.102863,23925
10000,8,122.38,13.12,8.38,159.38,94,0.145205,0.145329,0.137050,0.105095,24159
11000,8,122.38,13.12,8.38,158.38,102,0.145716,0.145261,0.136950,0.104945,24184
12000,9,109.11,13.22,8.44,165.33,110,0.145873,0.145584,0.137280,0.104643,24206
13000,8,122.38,13.12,8.38,158.38,118,0.145727,0.145149,0.124230,0.104965,24189
14000,8,122.38,13.12,8.38,158.38,126,0.145539,0.145291,0.104399,0.104606,24186
15000,8,122.38,13.12,8.38,158.38,134,0.145585,0.145420,0.104425,0.103972,24247
16000,8,122.38,13.12,8.38,158.38,142,0.145621,0.145415,0.104813,0.104606,24186
17000,9,109.11,13.22,8.44,165.33,150,0.145868,0.145455,0.104421,0.104421,24248
18000,8,122.38,13.12,8.38,158.38,158,0.145489,0.145489,0.103767,0.104635,24208
19000,8,122.38,13.12,8.38,158.38,166,0.145612,0.145529,0.104399,0.104647,24167
20000,9,109.11,13.22,8.44,165.33,174,0.145542,0.145501,0.104396,0.104561,24206
21000,7,139.86,13.00,8.29,148.71,182,0.145467,0.145798,0.104668,0.104005,24143
22000,8,122.38,13.12,8.38,139.38,191,0.145003,0.145333,0.117180,0.104997,24296
23000,8,122.38,13.12,8.38,139.38,202,0.145838,0.144848,0.137220,0.104729,24253
24000,8,122.38,13.12,8.38,139.38,214,0.145806,0.145311,0.137401,0.104318,24272
