tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,13,101.23,13.46,8.62,255.00,39,0.150351,0.146154,0.145503,0.094928,27642
2000,11,111.09,13.36,8.55,255.00,78,0.146863,0.142165,0.141233,0.097275,26821
3000,11,112.27,13.36,8.55,255.00,119,0.177976,0.142228,0.113721,0.094295,26099
4000,20,62.95,13.65,8.75,255.00,127,0.173687,0.142465,0.121346,0.089568,25143
5000,28,44.43,13.75,8.82,255.00,127,0.157511,0.141644,0.136962,0.081821,24138
6000,26,48.62,13.73,8.81,255.00,127,0.157409,0.141135,0.134577,0.083747,24395
7000,22,52.14,13.68,8.77,255.00,127,0.157518,0.141262,0.135926,0.084964,24175
8000,26,47.15,13.73,8.81,255.00,127,0.157182,0.141000,0.136475,0.084910,24532
9000,26,48.62,13.73,8.81,255.00,127,0.156589,0.140946,0.135853,0.085368,24740
10000,24,57.04,13.71,8.79,255.00,127,0.157653,0.141758,0.137468,0.077166,23780
11000,20,65.30,13.65,8.75,255.00,127,0.159123,0.142341,0.137609,0.076102,22404
12000,23,57.39,13.70,8.78,255.00,127,0.159564,0.142166,0.137421,0.076867,22129
13000,22,57.64,13.68,8.77,255.00,127,0.159576,0.141926,0.137853,0.077209,22096
14000,21,67.05,13.67,8.76,255.00,127,0.159870,0.142715,0.137374,0.076178,22093
15000,26,55.04,13.73,8.81,255.00,127,0.159574,0.143146,0.131565,0.072044,22278
16000,25,55.44,13.72,8.80,255.00,127,0.159901,0.143306,0.131778,0.072303,22295
17000,25,54.00,13.72,8.80,255.00,127,0.159932,0.142960,0.131555,0.072153,22272
18000,26,49.69,13.73,8.81,255.00,127,0.159468,0.143197,0.131826,0.072408,22249
19000,24,56.33,13.71,8.79,255.00,127,0.160110,0.143429,0.131604,0.071984,22241
20000,24,58.25,13.71,8.79,255.00,127,0.159728,0.142851,0.131689,0.072190,22219
21000,24,59.12,13.71,8.79,255.00,127,0.160120,0.143583,0.131494,0.071634,22252
22000,25,56.00,13.72,8.80,255.00,127,0.159968,0.142992,0.131360,0.071765,22267
23000,22,64.95,13.68,8.77,255.00,127,0.159496,0.143165,0.131769,0.071605,22289
24000,22,62.09,13.68,8.77,255.00,127,0.160627,0.143114,0.131842,0.071849,22269
25000,22,59.23,13.68,8.77,255.00,127,0.159684,0.143114,0.131708,0.071983,22269
26000,20,68.65,13.65,8.75,255.00,127,0.159930,0.143447,0.131905,0.072263,22266
27000,22,61.09,13.68,8.77,255.00,127,0.159537,0.143102,0.131709,0.072226,22208
28000,24,60.96,13.71,8.79,255.00,127,0.159761,0.143287,0.131840,0.072137,22277
29000,23,59.57,13.70,8.78,255.00,127,0.160557,0.142902,0.131536,0.072237,22260
30000,21,67.24,13.67,8.76,255.00,127,0.159588,0.142941,0.131558,0.071673,22226
