tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,8,122.38,13.12,8.38,185.38,17,0.150932,0.148587,0.141785,0.097885,25581
2000,9,109.33,13.22,8.44,187.78,25,0.145146,0.144693,0.136908,0.104164,24279
3000,8,122.38,13.12,8.38,183.38,33,0.145628,0.145380,0.137127,0.104816,24233
4000,8,122.38,13.12,8.38,183.38,41,0.145412,0.145288,0.137047,0.104619,24269
5000,9,109.33,13.22,8.44,187.78,49,0.145263,0.145469,0.136987,0.104336,24287
6000,7,139.86,13.00,8.29,177.29,57,0.148333,0.147402,0.136191,0.103486,23636
7000,8,122.38,13.12,8.38,164.38,65,0.145461,0.144845,0.137004,0.104364,24357
8000,8,122.38,13.12,8.38,164.38,74,0.145344,0.144850,0.137196,0.104687,24301
9000,8,122.38,13.12,8.38,164.38,86,0.145603,0.145357,0.137224,0.104407,24347
10000,8,122.38,13.12,8.38,164.38,97,0.145554,0.145389,0.137104,0.104786,24259
11000,9,109.33,13.22,8.44,170.89,106,0.145065,0.145600,0.137543,0.104575,24327
12000,8,122.38,13.12,8.38,164.38,118,0.145562,0.144945,0.137370,0.104561,24292
13000,8,122.38,13.12,8.38,164.38,129,0.145210,0.145375,0.136974,0.104934,24282
14000,7,133.14,13.00,8.29,130.43,139,0.147248,0.146996,0.135795,0.103246,23749
15000,11,77.82,13.36,8.55,176.82,152,0.145696,0.145035,0.137308,0.105037,24201
16000,9,109.67,13.22,8.44,189.89,164,0.145877,0.145544,0.137347,0.104685,24034
17000,11,90.55,13.36,8.55,185.64,176,0.145124,0.144919,0.137560,0.104588,24324
18000,9,110.11,13.22,8.44,183.22,186,0.145087,0.145586,0.137720,0.104383,24027
19000,10,98.90,13.30,8.50,172.90,200,0.145848,0.144818,0.137523,0.103894,24265
20000,11,95.64,13.36,8.55,178.45,216,0.145720,0.145432,0.137901,0.104568,24300
21000,10,99.40,13.30,8.50,183.00,228,0.146201,0.145077,0.137954,0.103466,24008
22000,9,110.11,13.22,8.44,183.22,240,0.145604,0.145480,0.137334,0.104871,24182
23000,11,90.55,13.36,8.55,172.55,252,0.145500,0.145335,0.136970,0.104994,24268
24000,11,90.55,13.36,8.55,172.55,268,0.145515,0.145225,0.137371,0.104878,24190
25000,11,90.55,13.36,8.55,172.55,284,0.145264,0.145718,0.137336,0.104550,24218
26000,11,90.55,13.36,8.55,172.55,300,0.145703,0.144833,0.137668,0.104825,24145
27000,11,90.55,13.36,8.55,172.55,316,0.146454,0.144971,0.136976,0.103391,24267
28000,11,91.91,13.36,8.55,175.27,332,0.145870,0.145249,0.136795,0.102814,24131
29000,12,83.42,13.42,8.58,181.42,348,0.145961,0.145216,0.137146,0.103294,24164
30000,10,100.10,13.30,8.50,189.30,360,0.145744,0.145205,0.137569,0.103291,24097
