tick,population,avg_energy,avg_code_length,avg_age,avg_freshness,total_eat,total_refresh,total_divide,total_instructions,eat_ratio,refresh_ratio,divide_ratio,low_energy_eat_rate,low_freshness_refresh_rate,max_generation
0,20,100.00,5.50,0.00,255.00,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0
1000,99,167.93,7.49,396.58,252.44,10821,10801,5956,60610,0.178535,0.178205,0.098268,0.210992,0.000000,9
2000,78,173.81,7.36,784.72,252.56,14007,14006,9559,83252,0.168248,0.168236,0.114820,0.178760,0.000000,12
3000,78,176.46,7.36,935.77,252.49,13388,13384,8346,78447,0.170663,0.170612,0.106390,0.188779,0.000000,15
4000,80,171.25,7.38,1159.16,252.62,13392,13525,8329,78342,0.170943,0.172640,0.106316,0.189694,0.000000,17
5000,81,172.48,7.38,1311.77,252.54,13398,13563,8536,78723,0.170192,0.172288,0.108431,0.192478,0.000000,13
6000,57,279.56,7.12,2153.88,208.44,14953,11087,8282,75528,0.197980,0.146793,0.109655,0.209553,0.000000,15
7000,54,295.83,7.07,2570.52,200.06,17882,7151,7765,71290,0.250835,0.100309,0.108921,0.267855,0.000000,22
8000,60,269.22,7.17,2666.17,197.03,17763,7806,7846,73095,0.243013,0.106793,0.107340,0.264723,0.000000,31
9000,50,320.04,7.00,3648.32,215.42,17833,7593,7686,72058,0.247481,0.105373,0.106664,0.266113,0.000000,33
10000,60,287.05,7.17,3287.07,197.75,18075,7455,7842,72696,0.248638,0.102550,0.107874,0.268104,0.000000,43
11000,53,328.64,7.06,4099.87,184.40,18195,7179,7653,71720,0.253695,0.100098,0.106707,0.269086,0.000000,50
12000,50,347.10,7.00,4709.80,183.50,20005,6263,7282,70782,0.282628,0.088483,0.102879,0.301517,0.000000,56
13000,53,326.68,7.06,4789.40,177.21,22324,5883,6641,69787,0.319888,0.084299,0.095161,0.353107,0.000000,67
14000,49,353.41,6.98,5561.86,181.51,23126,5413,6376,68775,0.336256,0.078706,0.092708,0.371835,0.000000,72
15000,50,354.94,7.00,5872.40,160.82,23441,5313,6422,69319,0.338161,0.076646,0.092644,0.378003,0.000000,78
16000,48,371.52,6.96,6519.23,171.85,23037,5363,6338,68305,0.337267,0.078515,0.092790,0.376302,0.000000,83
17000,46,381.72,6.91,7220.96,184.93,23220,5333,8167,68733,0.337829,0.077590,0.118822,0.377728,0.000000,90
18000,49,357.08,6.98,7198.84,177.14,23486,5327,10717,69474,0.338055,0.076676,0.154259,0.379160,0.000000,98
19000,54,325.70,7.07,6919.78,166.81,23257,5348,11486,69093,0.336604,0.077403,0.166240,0.382452,0.000000,105
20000,50,357.50,7.00,7881.82,152.20,23500,5326,12174,69641,0.337445,0.076478,0.174811,0.380692,0.000000,110
21000,49,362.49,6.98,8437.80,170.80,23146,5381,11986,69033,0.335289,0.077948,0.173627,0.378266,0.000000,115
22000,49,358.04,6.98,8828.29,180.10,23472,5380,12257,69649,0.337004,0.077244,0.175982,0.376810,0.000000,121
23000,48,370.38,6.96,9439.38,168.08,23562,5329,12289,69584,0.338612,0.076584,0.176607,0.384139,0.000000,127
24000,51,350.75,7.02,9289.59,160.35,23463,5317,11989,69304,0.338552,0.076720,0.172991,0.381336,0.000000,134
25000,49,358.29,6.98,10087.39,181.37,23465,5670,11882,69609,0.337097,0.081455,0.170696,0.378453,0.000000,140
26000,48,369.79,6.96,10830.94,181.75,23466,7030,10521,69471,0.337781,0.101193,0.151444,0.378206,0.000000,146
27000,47,379.70,6.94,11032.00,191.34,23405,7146,10273,69094,0.338741,0.103424,0.148682,0.383132,0.000000,152
28000,54,325.56,7.07,10098.28,194.89,23694,7235,10499,70243,0.337315,0.103000,0.149467,0.374051,0.000000,158
29000,54,323.20,7.07,10566.30,196.81,23831,7226,10404,69681,0.342001,0.103701,0.149309,0.385108,0.000000,164
30000,49,369.29,6.98,12121.59,204.20,23819,7039,10382,69589,0.342281,0.101151,0.149190,0.380032,0.000000,171
31000,48,389.15,6.96,12931.48,180.46,23952,7108,10356,69913,0.342597,0.101669,0.148127,0.382959,0.000000,176
32000,50,375.06,7.00,12941.62,196.44,23856,7259,10274,69796,0.341796,0.104003,0.147200,0.380574,0.000000,182
33000,49,377.43,6.98,13717.71,198.49,24092,7373,10418,70871,0.339942,0.104034,0.146999,0.381471,0.000000,188
34000,49,374.08,6.98,14253.69,206.35,23910,7149,10363,69833,0.342388,0.102373,0.148397,0.385080,0.000000,196
35000,50,370.56,7.00,14520.92,188.64,24464,7174,9938,70115,0.348913,0.102318,0.141739,0.388072,0.000000,203
36000,52,356.52,7.04,14500.71,200.71,24855,7412,9453,70253,0.353793,0.105504,0.134557,0.395245,0.000000,209
37000,50,370.24,7.00,15561.10,190.64,25355,7339,8903,70227,0.361043,0.104504,0.126775,0.401365,0.000000,215
38000,53,343.25,7.06,15143.85,189.64,24860,7084,9043,69150,0.359508,0.102444,0.130774,0.402625,0.000000,221
39000,46,398.87,6.91,18025.89,186.24,24624,7240,9008,69138,0.356157,0.104718,0.130290,0.403882,0.000000,229
40000,47,397.68,6.94,18216.83,187.66,24411,7109,9681,69595,0.350758,0.102148,0.139105,0.390387,0.000000,234
41000,49,394.10,6.98,18044.08,191.69,24811,7380,8757,69536,0.356808,0.106132,0.125935,0.399387,0.000000,241
42000,48,405.15,6.96,18918.42,205.08,24660,7452,9118,69838,0.353103,0.106704,0.130559,0.394185,0.000000,249
43000,52,373.17,7.04,17994.79,192.65,24894,7316,9208,70038,0.355436,0.104458,0.131471,0.401513,0.000000,253
44000,49,393.45,6.98,19678.45,201.49,25123,7669,8674,70293,0.357404,0.109100,0.123398,0.394597,0.000000,261
45000,49,398.80,6.98,20250.61,190.55,25920,7407,7682,69425,0.373353,0.106691,0.110652,0.423477,0.000000,267
46000,48,405.35,6.96,21225.54,203.15,25789,7318,7326,68469,0.376652,0.106880,0.106997,0.427330,0.000000,275
47000,49,399.29,6.98,21296.39,186.37,27053,7320,6150,68679,0.393905,0.106583,0.089547,0.448852,0.000000,282
48000,48,406.71,6.96,22295.19,192.00,27545,7188,6215,69270,0.397647,0.103768,0.089721,0.454528,0.000000,289
49000,46,433.15,6.91,23851.83,188.39,27282,7176,6175,68993,0.395431,0.104011,0.089502,0.457655,0.000000,297
50000,46,417.83,6.91,24463.85,194.24,27243,7454,6093,69232,0.393503,0.107667,0.088008,0.458814,0.000000,301
51000,51,378.22,7.02,22053.02,216.25,27396,7255,6104,69028,0.396882,0.105102,0.088428,0.454510,0.000000,308
52000,51,380.92,7.02,22587.67,197.55,27759,7216,6239,69738,0.398047,0.103473,0.089463,0.452795,0.000000,317
53000,48,404.71,6.96,24561.69,194.29,27599,7167,6189,69202,0.398818,0.103566,0.089434,0.460042,0.000000,325
54000,48,413.50,6.96,25126.52,191.65,27376,7178,6141,68653,0.398759,0.104555,0.089450,0.455072,0.000000,333
55000,47,403.28,6.94,26221.81,203.83,29364,7169,5936,68047,0.431525,0.105354,0.087234,0.493688,0.000000,341
56000,47,431.45,6.94,26709.15,202.51,30411,7063,5829,67060,0.453489,0.105324,0.086922,0.525422,0.000000,349
57000,48,419.75,6.96,26710.83,207.54,31310,7105,5987,68505,0.457047,0.103715,0.087395,0.529381,0.000000,358
58000,48,420.65,6.96,27267.00,217.29,31225,6923,5794,67454,0.462908,0.102633,0.085896,0.545189,0.000000,367
59000,50,401.48,7.00,26720.42,217.98,31679,7031,5956,68578,0.461941,0.102526,0.086850,0.540937,0.000000,370
60000,54,370.20,7.07,25259.50,202.30,31322,7051,5915,68101,0.459935,0.103537,0.086856,0.537283,0.000000,377
61000,51,388.45,7.02,27260.25,207.63,31123,7045,5892,67859,0.458642,0.103818,0.086827,0.533380,0.000000,387
62000,51,398.12,7.02,27785.61,211.57,31361,6939,5888,67922,0.461721,0.102161,0.086688,0.537142,0.000000,392
63000,49,416.10,6.98,29472.92,212.82,30829,7135,6010,68489,0.450131,0.104177,0.087751,0.517064,0.000000,397
64000,49,443.35,6.98,30192.49,251.27,32234,9490,6115,69262,0.465392,0.137016,0.088288,0.543777,0.000000,398
65000,59,380.86,7.15,25712.54,251.02,33304,11515,6305,70883,0.469845,0.162451,0.088949,0.537266,0.000000,398
66000,53,415.81,7.06,29356.36,251.02,33353,11514,6299,70607,0.472375,0.163072,0.089212,0.542796,0.000000,398
67000,57,393.74,7.12,27979.84,250.56,33053,11461,6292,70463,0.469083,0.162653,0.089295,0.538201,0.000000,398
68000,50,439.56,7.00,32638.40,251.66,33624,11539,6381,71214,0.472154,0.162033,0.089603,0.537428,0.000000,398
69000,53,417.64,7.06,31490.58,251.15,33217,11519,6306,70787,0.469253,0.162728,0.089084,0.542457,0.000000,398
70000,58,387.76,7.14,29462.90,250.60,33640,11564,6386,71251,0.472134,0.162299,0.089627,0.538754,0.000000,398
71000,52,433.81,7.04,33473.10,250.92,33218,11502,6184,70633,0.470290,0.162842,0.087551,0.539974,0.000000,398
72000,56,412.50,7.11,31783.34,251.20,33065,11468,6156,70529,0.468814,0.162600,0.087283,0.539676,0.000000,398
73000,52,439.04,7.04,34903.87,250.98,33835,11607,6281,71510,0.473151,0.162313,0.087834,0.542561,0.000000,398
74000,56,416.43,7.11,33113.62,251.09,33258,11497,6145,70784,0.469852,0.162424,0.086813,0.538251,0.000000,398
75000,55,435.75,7.09,34422.89,250.73,34061,11634,6216,71829,0.474196,0.161968,0.086539,0.531798,0.000000,398
76000,52,462.27,7.04,37182.56,251.35,33799,11578,6136,71395,0.473409,0.162168,0.085944,0.539900,0.000000,398
77000,61,398.67,7.18,32388.87,250.93,34146,11668,6240,72044,0.473960,0.161957,0.086614,0.539409,0.000000,398
78000,54,441.83,7.07,37286.54,250.93,34049,11606,6168,71647,0.475233,0.161989,0.086089,0.540522,0.000000,398
79000,57,427.02,7.12,36007.95,250.49,33408,11501,6067,70817,0.471751,0.162405,0.085672,0.540271,0.000000,398
80000,54,446.78,7.07,38755.33,251.43,34097,11604,6117,71741,0.475279,0.161749,0.085265,0.540717,0.000000,398
81000,53,462.68,7.06,40258.55,251.15,33592,11556,5977,71188,0.471877,0.162331,0.083961,0.540875,0.000000,398
82000,53,466.91,7.06,40543.32,250.98,33018,11440,5886,70260,0.469940,0.162824,0.083775,0.538478,0.000000,398
83000,48,509.88,6.96,45632.02,251.27,34105,11598,6066,71945,0.474043,0.161206,0.084314,0.542100,0.000000,398
84000,53,469.60,7.06,42077.40,251.32,33742,11595,6029,71432,0.472365,0.162322,0.084402,0.538419,0.000000,398
85000,53,468.02,7.06,42877.32,250.91,34476,11716,6146,72395,0.476221,0.161834,0.084895,0.534739,0.000000,398
86000,53,464.89,7.06,43609.42,247.83,33694,11567,6018,71346,0.472262,0.162125,0.084350,0.539187,0.000000,398
87000,56,444.80,7.11,41969.20,250.68,33298,11463,5947,70728,0.470790,0.162072,0.084083,0.538341,0.000000,398
88000,55,456.25,7.09,43378.07,251.15,34133,11656,6045,71980,0.474201,0.161934,0.083982,0.539214,0.000000,398
89000,62,413.82,7.19,39177.73,250.97,34278,11697,6047,72319,0.473983,0.161742,0.083616,0.527599,0.000000,398
90000,49,514.90,6.98,50345.29,251.16,34193,11634,5980,72016,0.474797,0.161547,0.083037,0.540124,0.000000,398
91000,56,462.98,7.11,44721.02,250.54,33949,11529,5920,71665,0.473718,0.160874,0.082607,0.539660,0.000000,398
92000,50,509.30,7.00,50908.64,251.58,34310,11684,6019,72335,0.474321,0.161526,0.083210,0.535465,0.000000,398
93000,52,491.83,7.04,49786.48,251.10,34347,11696,6023,72453,0.474059,0.161429,0.083130,0.540734,0.000000,398
94000,53,484.81,7.06,49547.09,250.94,33357,11511,5824,70769,0.471350,0.162656,0.082296,0.533956,0.000000,398
95000,48,530.90,6.96,55559.50,249.35,34423,11709,6018,72412,0.475377,0.161700,0.083108,0.541724,0.000000,398
96000,55,472.07,7.09,49168.56,251.35,34055,11655,5982,72006,0.472947,0.161862,0.083076,0.537045,0.000000,398
97000,54,475.94,7.07,50846.22,251.02,34387,11670,6007,72296,0.475642,0.161420,0.083089,0.538357,0.000000,398
98000,52,490.27,7.04,53563.38,251.15,33832,11611,5922,71581,0.472639,0.162208,0.082731,0.539306,0.000000,398
99000,56,461.48,7.11,50433.20,250.64,34283,11704,6028,72321,0.474039,0.161834,0.083351,0.532775,0.000000,398
100000,52,491.58,7.04,55081.17,251.12,34380,11707,6000,72387,0.474947,0.161728,0.082888,0.545445,0.000000,398
