tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,8,122.38,13.12,8.38,185.38,17,0.150873,0.148251,0.141756,0.098051,25558
2000,8,122.38,13.12,8.38,183.38,25,0.146034,0.145085,0.137575,0.103945,24234
3000,7,139.86,13.00,8.29,178.43,33,0.145656,0.145327,0.137136,0.104046,24297
4000,8,129.88,13.12,8.38,126.38,40,0.145386,0.145303,0.136947,0.103112,24294
5000,7,139.71,13.00,8.29,120.00,51,0.145601,0.145149,0.137457,0.103648,24313
6000,7,139.71,13.00,8.29,136.00,63,0.146256,0.145510,0.137635,0.101911,24129
7000,11,89.91,13.36,8.55,176.27,73,0.146362,0.145370,0.137152,0.103246,24214
8000,8,122.62,13.12,8.38,186.62,83,0.145691,0.144901,0.137124,0.105182,24044
9000,10,98.80,13.30,8.50,192.00,92,0.145809,0.145479,0.137395,0.104479,24244
10000,10,98.80,13.30,8.50,192.00,103,0.145639,0.145308,0.137371,0.103969,24190
11000,10,98.80,13.30,8.50,192.00,115,0.145795,0.145546,0.137313,0.104216,24171
12000,10,98.80,13.30,8.50,192.00,124,0.145951,0.145495,0.137007,0.104712,24152
13000,10,98.80,13.30,8.50,192.00,135,0.145693,0.145237,0.117640,0.104919,24133
14000,10,98.80,13.30,8.50,193.60,147,0.145897,0.145106,0.098597,0.103718,24017
15000,7,133.29,13.00,8.29,188.86,154,0.145978,0.145312,0.062211,0.104740,24031
16000,9,109.22,13.22,8.44,171.67,164,0.145395,0.145395,0.010283,0.104142,24313
17000,9,109.22,13.22,8.44,171.67,175,0.145541,0.145334,0.010528,0.104624,24220
18000,8,122.88,13.12,8.38,174.88,186,0.146245,0.145001,0.010366,0.102625,24117
19000,7,139.71,13.00,8.29,164.57,196,0.145560,0.145518,0.010492,0.104585,24210
20000,7,139.86,13.00,8.29,164.71,207,0.145973,0.144610,0.010533,0.104296,24210
21000,7,139.71,13.00,8.29,136.00,216,0.145256,0.145214,0.010287,0.104559,24302
22000,8,122.50,13.12,8.38,146.50,228,0.145181,0.145593,0.010873,0.104325,24280
23000,7,139.71,13.00,8.29,137.14,239,0.145953,0.144681,0.010466,0.103390,24364
24000,8,122.50,13.12,8.38,146.50,248,0.145189,0.145066,0.010306,0.105079,24258
25000,7,139.71,13.00,8.29,136.00,260,0.145804,0.145517,0.010274,0.104011,24334
26000,7,139.71,13.00,8.29,136.00,271,0.146046,0.145221,0.010314,0.104460,24239
27000,7,139.71,13.00,8.29,136.00,280,0.145747,0.145582,0.010322,0.104831,24220
28000,7,139.71,13.00,8.29,136.00,292,0.145789,0.145376,0.010322,0.105037,24220
29000,11,93.27,13.36,8.55,169.45,304,0.146509,0.145394,0.010323,0.102738,24217
30000,7,139.71,13.00,8.29,133.71,316,0.146790,0.145900,0.010588,0.102236,23612
31000,6,138.83,12.83,8.17,150.67,332,0.145947,0.145492,0.010339,0.104549,24180
32000,7,119.29,13.00,8.29,160.57,348,0.145840,0.145511,0.010297,0.104407,24280
