tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,10,123.10,13.30,8.50,255.00,39,0.150428,0.145506,0.139408,0.097504,28040
2000,12,100.00,13.42,8.58,255.00,44,0.147568,0.142443,0.135871,0.098292,26930
3000,13,99.46,13.46,8.62,255.00,32,0.147282,0.142292,0.135603,0.095465,27057
4000,11,114.36,13.36,8.55,255.00,32,0.147332,0.142062,0.135576,0.094340,27136
5000,16,86.31,13.56,8.69,255.00,32,0.147161,0.142213,0.140197,0.091522,27283
6000,12,111.08,13.42,8.58,255.00,32,0.147858,0.142557,0.143036,0.089259,27168
7000,13,118.15,13.46,8.62,255.00,32,0.147154,0.142821,0.148101,0.084119,27461
8000,10,137.10,13.30,8.50,255.00,32,0.147130,0.142151,0.147603,0.081889,27513
9000,23,64.70,13.70,8.78,255.00,32,0.146637,0.142324,0.147724,0.082234,27592
10000,20,76.75,13.65,8.75,255.00,32,0.146786,0.141907,0.147653,0.082427,27673
11000,14,117.14,13.50,8.64,255.00,32,0.146694,0.142750,0.147877,0.082867,27888
12000,15,105.00,13.53,8.67,255.00,32,0.146813,0.142305,0.147671,0.082993,27954
13000,22,74.32,13.68,8.77,255.00,32,0.146156,0.141602,0.147650,0.078984,28107
14000,23,72.83,13.70,8.78,255.00,32,0.146406,0.141808,0.147439,0.078870,28059
15000,25,66.32,13.72,8.80,255.00,32,0.146302,0.141821,0.147085,0.079323,28113
16000,19,87.16,13.63,8.74,255.00,32,0.146921,0.142079,0.147989,0.079032,28090
17000,24,67.04,13.71,8.79,255.00,32,0.146602,0.142245,0.147709,0.078783,28001
18000,23,70.00,13.70,8.78,255.00,32,0.147130,0.141814,0.147661,0.078526,28220
19000,20,81.65,13.65,8.75,255.00,32,0.146598,0.142038,0.147702,0.078945,28070
20000,27,57.04,13.74,8.81,255.00,32,0.146792,0.142178,0.147679,0.078897,28176
21000,25,64.04,13.72,8.80,255.00,32,0.145838,0.142271,0.147835,0.079107,28038
22000,18,91.89,13.61,8.72,255.00,32,0.146621,0.142418,0.147433,0.078784,28318
23000,28,56.04,13.75,8.82,255.00,32,0.146594,0.142080,0.147340,0.078610,28139
24000,24,67.08,13.71,8.79,255.00,32,0.146460,0.142453,0.147998,0.078918,27953
25000,26,61.77,13.73,8.81,255.00,32,0.146711,0.142084,0.148171,0.078267,28096
26000,28,60.75,13.75,8.82,255.00,32,0.146598,0.142578,0.151487,0.075399,27613
27000,22,78.59,13.68,8.77,255.00,32,0.146246,0.142274,0.152258,0.074644,27946
28000,25,66.20,13.72,8.80,255.00,32,0.146592,0.142806,0.152343,0.074654,27996
29000,29,58.21,13.76,8.83,255.00,32,0.146234,0.141985,0.152198,0.074956,28003
30000,25,68.04,13.72,8.80,255.00,32,0.145921,0.142852,0.152746,0.074279,27693
31000,30,55.93,13.77,8.83,255.00,32,0.146417,0.142520,0.152531,0.074764,27968
32000,27,59.74,13.74,8.81,255.00,32,0.146619,0.142626,0.152770,0.074029,27800
33000,28,60.82,13.75,8.82,255.00,32,0.146531,0.142508,0.152780,0.074343,27844
34000,27,61.33,13.74,8.81,255.00,32,0.146213,0.142447,0.152848,0.074021,27884
35000,25,70.16,13.72,8.80,255.00,32,0.146550,0.142662,0.152597,0.074445,27779
36000,23,75.22,13.70,8.78,255.00,32,0.146405,0.142409,0.152364,0.074933,28025
37000,20,87.75,13.65,8.75,255.00,32,0.146104,0.141994,0.152428,0.074535,27987
38000,22,76.59,13.68,8.77,255.00,32,0.145888,0.142382,0.152329,0.074859,27946
39000,31,54.61,13.77,8.84,255.00,32,0.146720,0.142703,0.152315,0.074526,27883
40000,29,58.21,13.76,8.83,255.00,32,0.146219,0.142327,0.152039,0.074984,28006
41000,26,65.15,13.73,8.81,255.00,32,0.147061,0.142683,0.152587,0.074464,27866
42000,31,55.48,13.77,8.84,255.00,32,0.146482,0.142521,0.152443,0.074847,28017
43000,28,60.50,13.75,8.82,255.00,32,0.146387,0.142424,0.152421,0.074871,28008
44000,27,62.52,13.74,8.81,255.00,32,0.146876,0.142724,0.152745,0.073760,27942
45000,27,61.81,13.74,8.81,255.00,32,0.146428,0.142417,0.152587,0.074485,27925
46000,31,52.74,13.77,8.84,255.00,32,0.146330,0.142532,0.152407,0.073617,27643
47000,28,60.14,13.75,8.82,255.00,32,0.146889,0.142699,0.152477,0.074824,27919
48000,26,64.69,13.73,8.81,255.00,32,0.146119,0.142433,0.152525,0.074902,27943
49000,28,60.04,13.75,8.82,255.00,32,0.146130,0.142032,0.151974,0.074401,28064
50000,28,60.75,13.75,8.82,255.00,32,0.145671,0.142210,0.152987,0.074798,28022
51000,22,78.59,13.68,8.77,255.00,32,0.146373,0.142540,0.152355,0.074727,27915
52000,26,63.38,13.73,8.81,255.00,32,0.146505,0.142546,0.152639,0.074536,28040
53000,25,68.36,13.72,8.80,255.00,32,0.146392,0.142704,0.152695,0.074199,27925
54000,28,60.54,13.75,8.82,255.00,32,0.146114,0.142499,0.152627,0.073934,27944
55000,25,67.00,13.72,8.80,255.00,32,0.146188,0.142046,0.151937,0.075058,28005
