tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,12,100.00,13.42,8.58,255.00,36,0.151242,0.146261,0.139597,0.095059,27909
2000,12,99.67,13.42,8.58,255.00,76,0.147851,0.142324,0.135938,0.098629,26777
3000,14,109.57,13.50,8.64,255.00,3,0.147313,0.142346,0.139898,0.091829,27377
4000,29,51.76,13.76,8.83,255.00,4,0.147008,0.142513,0.142944,0.082099,27808
5000,22,75.18,13.68,8.77,255.00,3,0.146217,0.142357,0.142213,0.082038,27719
6000,29,55.48,13.76,8.83,255.00,3,0.146955,0.142465,0.142501,0.078431,28063
7000,29,53.97,13.76,8.83,255.00,4,0.145955,0.141938,0.142898,0.078736,28132
8000,28,60.50,13.75,8.82,255.00,3,0.146377,0.142559,0.143027,0.075457,27764
9000,27,61.89,13.74,8.81,255.00,3,0.146639,0.142525,0.142239,0.074518,27953
10000,31,54.35,13.77,8.84,255.00,3,0.146464,0.142459,0.142494,0.074609,27959
11000,29,58.24,13.76,8.83,255.00,3,0.146554,0.142265,0.142301,0.074921,27976
12000,25,67.00,13.72,8.80,255.00,3,0.145569,0.142459,0.142137,0.075251,27973
13000,27,62.07,13.74,8.81,255.00,3,0.146516,0.142570,0.142211,0.074909,27874
14000,28,60.75,13.75,8.82,255.00,3,0.146482,0.142414,0.142200,0.074971,28024
15000,24,71.38,13.71,8.79,255.00,3,0.147226,0.142273,0.142380,0.073756,27862
16000,26,65.15,13.73,8.81,255.00,3,0.146612,0.142225,0.142190,0.075178,28040
17000,29,58.21,13.76,8.83,255.00,3,0.146195,0.142414,0.142200,0.074881,28031
18000,28,60.96,13.75,8.82,255.00,3,0.146488,0.142652,0.142115,0.073710,27893
19000,25,67.00,13.72,8.80,255.00,3,0.146569,0.142393,0.142429,0.074979,28021
20000,26,64.81,13.73,8.81,255.00,3,0.146412,0.142653,0.142545,0.074692,27928
21000,25,70.16,13.72,8.80,255.00,3,0.146106,0.142621,0.142370,0.074256,27836
22000,30,54.87,13.77,8.83,255.00,3,0.146289,0.142434,0.141970,0.074787,28013
23000,22,76.59,13.68,8.77,255.00,3,0.146051,0.142576,0.142181,0.074566,27908
24000,23,75.22,13.70,8.78,255.00,3,0.146579,0.142816,0.142671,0.073995,27637
25000,23,74.04,13.70,8.78,255.00,3,0.146060,0.142531,0.142282,0.074562,28057
