tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,8,122.38,13.12,8.38,185.38,17,0.150912,0.148799,0.141443,0.098169,25558
2000,9,118.89,13.22,8.44,184.67,25,0.145925,0.145182,0.137004,0.104291,24211
3000,8,117.50,13.12,8.38,163.75,34,0.146461,0.145339,0.137401,0.102199,24061
4000,9,109.11,13.22,8.44,148.44,47,0.145553,0.145058,0.137725,0.104725,24273
5000,10,98.80,13.30,8.50,156.00,63,0.145743,0.145538,0.137185,0.104473,24303
6000,7,139.71,13.00,8.29,133.71,79,0.146447,0.145284,0.137268,0.102878,24077
7000,10,99.40,13.30,8.50,168.60,95,0.145556,0.145351,0.137035,0.104598,24293
8000,9,109.11,13.22,8.44,165.33,106,0.145679,0.145059,0.137124,0.104558,24197
9000,9,109.11,13.22,8.44,165.33,117,0.145122,0.144876,0.137277,0.103553,24345
10000,9,109.11,13.22,8.44,165.33,127,0.145841,0.145387,0.136718,0.104892,24225
11000,9,109.11,13.22,8.44,165.33,138,0.145047,0.145171,0.137402,0.104963,24199
12000,11,86.64,13.36,8.55,174.36,148,0.145578,0.145332,0.137345,0.102855,24413
13000,10,105.50,13.30,8.50,153.20,162,0.146076,0.145080,0.137237,0.103872,24097
14000,10,104.60,13.30,8.50,164.10,178,0.146362,0.144885,0.137458,0.101022,24371
15000,8,122.38,13.12,8.38,159.38,189,0.146539,0.145079,0.137406,0.102252,23980
16000,9,109.11,13.22,8.44,165.33,199,0.145428,0.144892,0.137172,0.104520,24225
17000,9,109.11,13.22,8.44,165.33,210,0.145892,0.145438,0.137147,0.104686,24244
18000,12,69.67,13.42,8.58,183.08,222,0.147944,0.147446,0.136781,0.103083,24097
19000,9,109.11,13.22,8.44,165.33,231,0.146897,0.145720,0.136728,0.103408,23799
20000,9,109.11,13.22,8.44,165.33,242,0.145676,0.145387,0.137172,0.104768,24225
21000,8,122.75,13.12,8.38,160.00,253,0.145830,0.145090,0.137399,0.102936,24316
22000,9,109.11,13.22,8.44,165.33,263,0.145848,0.145600,0.137035,0.104638,24169
23000,9,109.11,13.22,8.44,166.22,274,0.145951,0.145125,0.137395,0.103666,24193
24000,9,109.11,13.22,8.44,165.33,285,0.145615,0.145326,0.137159,0.104983,24242
25000,9,109.11,13.22,8.44,165.33,295,0.145387,0.145139,0.136842,0.105222,24225
26000,9,109.11,13.22,8.44,165.33,306,0.145719,0.145471,0.137045,0.104787,24211
27000,9,109.11,13.22,8.44,165.33,317,0.145727,0.145479,0.137024,0.104356,24244
28000,9,109.11,13.22,8.44,165.33,327,0.145521,0.145232,0.136611,0.104397,24244
29000,9,109.11,13.22,8.44,165.33,338,0.145639,0.145475,0.137075,0.104422,24286
30000,9,109.11,13.22,8.44,165.33,349,0.145574,0.145327,0.137052,0.104611,24290
31000,9,109.11,13.22,8.44,165.33,359,0.145695,0.145407,0.137205,0.104851,24263
