tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,12,95.75,13.42,8.58,255.00,39,0.150055,0.145095,0.123541,0.098169,28023
2000,9,119.11,13.22,8.44,255.00,53,0.158737,0.138997,0.124875,0.101734,27051
3000,12,110.50,13.42,8.58,255.00,64,0.176228,0.136979,0.134635,0.098847,26880
4000,12,97.08,13.42,8.58,255.00,66,0.179631,0.135637,0.151838,0.097934,27345
5000,12,99.00,13.42,8.58,255.00,67,0.175041,0.136465,0.157500,0.098744,26908
6000,10,114.00,13.30,8.50,255.00,75,0.177501,0.135921,0.172484,0.098841,27104
7000,11,98.73,13.36,8.55,255.00,5,0.160590,0.138850,0.150790,0.096497,26633
8000,10,123.70,13.30,8.50,255.00,2,0.147283,0.141913,0.136430,0.093695,26629
9000,12,115.83,13.42,8.58,255.00,3,0.147166,0.142520,0.136878,0.087540,27119
10000,16,108.25,13.56,8.69,255.00,4,0.146151,0.142053,0.136921,0.081789,28060
11000,22,77.82,13.68,8.77,255.00,3,0.145940,0.141953,0.137195,0.077518,28587
12000,18,90.39,13.61,8.72,255.00,3,0.145785,0.141568,0.137110,0.076660,28933
13000,19,86.37,13.63,8.74,255.00,3,0.146321,0.141674,0.136993,0.079275,28622
14000,19,88.68,13.63,8.74,255.00,3,0.146042,0.141492,0.136558,0.079373,28574
15000,28,64.36,13.75,8.82,255.00,3,0.149418,0.141406,0.136662,0.075412,28457
16000,21,82.24,13.67,8.76,255.00,3,0.150005,0.141765,0.136527,0.071860,28639
17000,26,68.08,13.73,8.81,255.00,3,0.150744,0.142065,0.137534,0.071033,28691
18000,28,61.79,13.75,8.82,255.00,3,0.150981,0.141900,0.136756,0.071606,28964
19000,27,65.15,13.74,8.81,255.00,3,0.151371,0.141652,0.136585,0.071572,28810
20000,28,63.93,13.75,8.82,255.00,3,0.150524,0.141976,0.136805,0.072108,29012
21000,27,65.22,13.74,8.81,255.00,3,0.150675,0.141790,0.136107,0.072634,29036
22000,28,62.32,13.75,8.82,255.00,3,0.150437,0.141898,0.136767,0.072344,29042
23000,27,68.41,13.74,8.81,255.00,3,0.150386,0.141775,0.136505,0.072437,29032
24000,22,78.50,13.68,8.77,255.00,3,0.150421,0.141734,0.136737,0.072487,29012
25000,27,65.59,13.74,8.81,255.00,3,0.150938,0.141854,0.136625,0.072217,29065
26000,31,56.81,13.77,8.84,255.00,3,0.150716,0.141869,0.136774,0.072225,29048
27000,28,63.93,13.75,8.82,255.00,3,0.151137,0.141661,0.136423,0.072329,29020
28000,25,69.28,13.72,8.80,255.00,3,0.150451,0.141603,0.136508,0.072540,29046
29000,28,63.00,13.75,8.82,255.00,3,0.150838,0.142043,0.136898,0.072308,28766
30000,27,67.63,13.74,8.81,255.00,3,0.150827,0.141899,0.136585,0.072044,28788
31000,29,60.69,13.76,8.83,255.00,3,0.150489,0.141885,0.136909,0.072290,28939
32000,25,69.28,13.72,8.80,255.00,3,0.150742,0.141974,0.136728,0.072109,28970
33000,29,62.17,13.76,8.83,255.00,3,0.150911,0.141885,0.136747,0.071724,28805
34000,30,59.47,13.77,8.83,255.00,3,0.150800,0.141401,0.136375,0.071992,29045
35000,28,63.50,13.75,8.82,255.00,3,0.150521,0.142000,0.137066,0.071586,28986
36000,26,67.27,13.73,8.81,255.00,3,0.150100,0.141413,0.137191,0.071883,28894
37000,30,58.43,13.77,8.83,255.00,3,0.150672,0.141860,0.136607,0.072260,28937
38000,25,70.16,13.72,8.80,255.00,3,0.150911,0.141781,0.136921,0.071620,28805
39000,27,65.19,13.74,8.81,255.00,3,0.150209,0.141655,0.136447,0.071431,28993
40000,27,67.19,13.74,8.81,255.00,3,0.150716,0.141950,0.136324,0.071544,28975
41000,28,63.93,13.75,8.82,255.00,3,0.150984,0.142002,0.136702,0.072412,29056
42000,27,65.22,13.74,8.81,255.00,3,0.150769,0.142026,0.136346,0.072149,29051
