tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,11,103.82,13.36,8.55,255.00,39,0.150796,0.145546,0.139867,0.095935,27998
2000,14,86.50,13.50,8.64,255.00,7,0.147525,0.142333,0.136251,0.096125,26965
3000,13,97.62,13.46,8.62,255.00,18,0.147066,0.142014,0.136556,0.090976,27117
4000,15,86.00,13.53,8.67,255.00,18,0.146096,0.141342,0.135381,0.087146,27345
5000,18,83.83,13.61,8.72,255.00,18,0.146217,0.142521,0.136650,0.086860,27596
6000,13,104.46,13.46,8.62,255.00,18,0.146610,0.141634,0.136621,0.085690,27331
7000,17,88.18,13.59,8.71,255.00,18,0.147234,0.142602,0.136803,0.086035,27419
8000,23,64.09,13.70,8.78,255.00,18,0.145830,0.141391,0.136276,0.083570,28156
9000,19,83.42,13.63,8.74,255.00,18,0.146846,0.141226,0.136450,0.083169,28472
10000,18,83.56,13.61,8.72,255.00,18,0.146918,0.141962,0.135519,0.082345,28247
11000,25,68.72,13.72,8.80,255.00,18,0.145146,0.141422,0.136994,0.078634,28461
12000,24,74.67,13.71,8.79,255.00,18,0.145588,0.141744,0.136619,0.072621,28876
13000,20,94.35,13.65,8.75,255.00,18,0.145451,0.141861,0.136717,0.072536,28965
14000,26,67.35,13.73,8.81,255.00,18,0.145083,0.141717,0.136684,0.071882,28811
15000,31,57.16,13.77,8.84,255.00,18,0.145894,0.141856,0.136852,0.071860,28973
16000,30,57.10,13.77,8.83,255.00,18,0.145676,0.141287,0.136207,0.072510,28934
17000,27,67.15,13.74,8.81,255.00,18,0.145724,0.142240,0.136943,0.071643,28698
18000,29,60.03,13.76,8.83,255.00,18,0.145822,0.141451,0.136770,0.071930,29056
19000,27,68.30,13.74,8.81,255.00,18,0.145604,0.141745,0.136680,0.072319,29024
20000,22,83.68,13.68,8.77,255.00,18,0.145595,0.141734,0.136530,0.072625,29012
21000,27,65.48,13.74,8.81,255.00,18,0.145880,0.141923,0.136797,0.072562,29065
22000,31,56.45,13.77,8.84,255.00,18,0.145468,0.141820,0.136692,0.072132,29058
23000,26,69.27,13.73,8.81,255.00,18,0.145909,0.141877,0.136743,0.071783,29018
24000,28,64.54,13.75,8.82,255.00,18,0.145777,0.142231,0.137087,0.071811,28770
25000,21,84.48,13.67,8.76,255.00,18,0.145519,0.141613,0.136532,0.072483,28931
26000,27,68.30,13.74,8.81,255.00,18,0.146158,0.142146,0.136991,0.071713,28907
27000,22,83.68,13.68,8.77,255.00,18,0.145940,0.141666,0.136599,0.072418,29012
28000,27,65.48,13.74,8.81,255.00,18,0.145520,0.141462,0.136887,0.072227,29075
29000,31,56.45,13.77,8.84,255.00,18,0.145424,0.141741,0.136475,0.072247,29053
30000,28,63.82,13.75,8.82,255.00,18,0.145777,0.141813,0.136746,0.072320,29010
31000,28,64.54,13.75,8.82,255.00,18,0.146095,0.142046,0.136648,0.071836,28899
32000,21,84.48,13.67,8.76,255.00,18,0.145484,0.141682,0.136255,0.072621,28931
