tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,7,139.71,13.00,8.29,179.43,18,0.151130,0.148588,0.141472,0.096973,25574
2000,7,139.86,13.00,8.29,148.71,29,0.145491,0.145243,0.137431,0.105026,24194
3000,10,112.50,13.30,8.50,130.70,37,0.145630,0.144391,0.136544,0.103750,24212
4000,7,133.00,13.00,8.29,153.14,46,0.146058,0.145219,0.136827,0.103218,23833
5000,8,122.62,13.12,8.38,158.62,54,0.145878,0.145052,0.136957,0.103833,24212
6000,8,122.62,13.12,8.38,158.62,62,0.145815,0.145567,0.136911,0.104651,24147
7000,8,122.62,13.12,8.38,158.62,70,0.145948,0.145494,0.137278,0.104290,24221
8000,8,122.62,13.12,8.38,158.62,78,0.145966,0.145511,0.137567,0.104137,24170
9000,8,122.62,13.12,8.38,159.62,86,0.145957,0.145668,0.138600,0.103175,24192
10000,8,122.62,13.12,8.38,158.62,94,0.145661,0.145538,0.137290,0.104174,24248
11000,8,122.62,13.12,8.38,165.62,102,0.147574,0.145165,0.137398,0.103049,24076
12000,8,122.62,13.12,8.38,165.62,110,0.145819,0.145653,0.136881,0.104605,24167
13000,8,122.62,13.12,8.38,176.62,118,0.145676,0.145594,0.137526,0.104303,24170
14000,8,122.38,13.12,8.38,184.38,126,0.145590,0.145715,0.137331,0.104586,24095
15000,8,139.50,13.12,8.38,160.62,138,0.146109,0.145404,0.137319,0.103694,24119
16000,8,122.62,13.12,8.38,158.62,146,0.145923,0.145385,0.137364,0.104573,24184
17000,8,122.38,13.12,8.38,160.38,155,0.145264,0.145430,0.137192,0.104694,24156
18000,8,122.62,13.12,8.38,158.62,166,0.145957,0.145543,0.137013,0.104136,24151
19000,8,122.62,13.12,8.38,158.62,174,0.145263,0.145635,0.137360,0.104592,24170
20000,8,122.62,13.12,8.38,159.62,182,0.146252,0.145301,0.137243,0.102240,24198
21000,8,122.62,13.12,8.38,165.62,190,0.145762,0.145597,0.138530,0.103525,24197
22000,7,139.86,13.00,8.29,171.57,199,0.146161,0.145414,0.137441,0.103434,24083
23000,8,122.38,13.12,8.38,164.38,209,0.145707,0.145460,0.137257,0.104983,24261
24000,9,115.89,13.22,8.44,168.33,218,0.146413,0.145545,0.137068,0.104155,24185
25000,11,90.27,13.36,8.55,185.36,230,0.147216,0.145132,0.136587,0.103785,23992
26000,10,100.00,13.30,8.50,203.60,241,0.144979,0.145352,0.137056,0.104700,24107
27000,7,131.57,13.00,8.29,203.71,249,0.145594,0.145057,0.137914,0.103270,24218
28000,10,99.20,13.30,8.50,187.60,259,0.145769,0.145028,0.136792,0.104427,24285
29000,10,97.60,13.30,8.50,188.80,270,0.146099,0.145191,0.137269,0.102612,24237
30000,10,99.20,13.30,8.50,192.40,281,0.145896,0.144946,0.137263,0.103970,24209
31000,9,110.00,13.22,8.44,200.00,291,0.145157,0.144910,0.137354,0.104616,24222
32000,10,100.00,13.30,8.50,203.60,302,0.145614,0.145614,0.137350,0.104376,24201
33000,8,111.88,13.12,8.38,207.00,313,0.145828,0.145372,0.137194,0.104774,24090
34000,10,97.60,13.30,8.50,168.00,323,0.146315,0.144957,0.136764,0.104240,24290
35000,10,99.20,13.30,8.50,187.60,334,0.145297,0.145131,0.137504,0.104879,24123
36000,8,122.50,13.12,8.38,179.50,345,0.145843,0.145304,0.137342,0.103421,24115
37000,7,139.71,13.00,8.29,126.86,355,0.146274,0.145647,0.137284,0.103203,23914
