tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,10,114.50,13.30,8.50,255.00,36,0.152051,0.147131,0.141097,0.095597,27846
2000,13,100.15,13.46,8.62,255.00,14,0.151435,0.144494,0.138411,0.093630,26797
3000,13,96.38,13.46,8.62,255.00,14,0.154038,0.144376,0.139116,0.090132,26805
4000,22,67.14,13.68,8.77,255.00,14,0.155766,0.144614,0.139407,0.088186,27079
5000,26,56.12,13.73,8.81,255.00,14,0.159482,0.144017,0.139593,0.081606,27351
6000,23,64.74,13.70,8.78,255.00,14,0.164108,0.144549,0.139014,0.077423,27098
7000,28,54.71,13.75,8.82,255.00,14,0.164700,0.144682,0.138781,0.076972,26776
8000,27,55.93,13.74,8.81,255.00,14,0.164003,0.144025,0.139432,0.077147,26780
9000,24,64.17,13.71,8.79,255.00,14,0.163816,0.144594,0.138868,0.077781,26896
10000,28,54.32,13.75,8.82,255.00,14,0.164838,0.144080,0.138594,0.077285,26978
11000,29,52.00,13.76,8.83,255.00,14,0.164509,0.144476,0.138886,0.076083,26655
12000,26,58.42,13.73,8.81,255.00,14,0.164339,0.144704,0.139110,0.077427,26993
13000,20,76.20,13.65,8.75,255.00,14,0.164339,0.144297,0.138851,0.077983,26993
14000,27,56.56,13.74,8.81,255.00,14,0.164829,0.144973,0.139183,0.077571,26943
15000,27,57.74,13.74,8.81,255.00,14,0.164487,0.144551,0.138733,0.077296,26987
16000,26,58.46,13.73,8.81,255.00,14,0.164375,0.144160,0.138592,0.076975,26762
17000,28,52.93,13.75,8.82,255.00,14,0.164495,0.144433,0.138807,0.077695,27016
18000,27,54.67,13.74,8.81,255.00,14,0.164329,0.144882,0.139167,0.077674,26946
19000,26,58.42,13.73,8.81,255.00,14,0.164626,0.144707,0.138994,0.077602,26958
20000,20,76.20,13.65,8.75,255.00,14,0.164574,0.144317,0.138577,0.077399,27003
21000,25,63.40,13.72,8.80,255.00,14,0.164929,0.144818,0.139141,0.077177,26951
22000,26,59.08,13.73,8.81,255.00,14,0.164520,0.144353,0.138951,0.077376,27024
23000,27,56.70,13.74,8.81,255.00,14,0.164675,0.144696,0.138962,0.077731,27029
24000,31,48.42,13.77,8.84,255.00,14,0.164529,0.144361,0.138874,0.077704,26974
25000,28,54.21,13.75,8.82,255.00,14,0.165036,0.144499,0.138938,0.077143,26976
26000,25,59.56,13.72,8.80,255.00,14,0.164555,0.144398,0.139025,0.077924,26988
27000,21,75.19,13.67,8.76,255.00,14,0.164309,0.144634,0.139065,0.077329,26937
28000,27,58.44,13.74,8.81,255.00,14,0.164717,0.144428,0.138800,0.076971,27010
29000,24,63.33,13.71,8.79,255.00,14,0.164668,0.144341,0.138961,0.077346,26763
30000,20,77.95,13.65,8.75,255.00,14,0.164514,0.144618,0.139310,0.077171,26940
31000,26,61.08,13.73,8.81,255.00,14,0.165201,0.144883,0.139420,0.076408,26725
32000,26,56.54,13.73,8.81,255.00,14,0.164601,0.144225,0.138881,0.077308,26944
33000,29,52.10,13.76,8.83,255.00,14,0.164996,0.144647,0.138999,0.077168,26734
34000,25,62.44,13.72,8.80,255.00,14,0.163585,0.144763,0.139168,0.077180,26989
35000,25,62.36,13.72,8.80,255.00,14,0.164459,0.145116,0.139127,0.076706,26882
36000,26,59.00,13.73,8.81,255.00,14,0.164474,0.144424,0.138532,0.077604,26983
37000,28,55.96,13.75,8.82,255.00,14,0.164442,0.144573,0.138938,0.077810,26976
38000,30,51.67,13.77,8.83,255.00,14,0.164862,0.144796,0.139122,0.077294,26962
39000,25,59.36,13.72,8.80,255.00,14,0.164332,0.144546,0.138728,0.077812,26988
40000,27,55.44,13.74,8.81,255.00,14,0.164724,0.144676,0.139219,0.076960,26936
41000,31,49.13,13.77,8.84,255.00,14,0.164751,0.144880,0.138763,0.077482,26974
42000,28,55.46,13.75,8.82,255.00,14,0.164645,0.144765,0.139016,0.077705,26961
43000,26,58.46,13.73,8.81,255.00,14,0.164496,0.144352,0.138527,0.077425,26955
44000,20,77.95,13.65,8.75,255.00,14,0.164078,0.144652,0.138981,0.077553,26975
45000,25,61.68,13.72,8.80,255.00,14,0.164819,0.144516,0.139159,0.076865,26696
46000,27,55.04,13.74,8.81,255.00,14,0.165059,0.144283,0.139460,0.077651,26954
47000,31,47.61,13.77,8.84,255.00,14,0.164424,0.144446,0.139182,0.077394,26979
48000,29,51.72,13.76,8.83,255.00,14,0.164611,0.144683,0.138978,0.077972,26997
49000,25,61.36,13.72,8.80,255.00,14,0.164318,0.144478,0.138879,0.076986,26966
50000,26,58.04,13.73,8.81,255.00,14,0.164725,0.144839,0.139015,0.077428,26954
51000,25,63.24,13.72,8.80,255.00,14,0.164091,0.144594,0.139071,0.077727,26979
52000,21,74.29,13.67,8.76,255.00,14,0.164554,0.144573,0.138827,0.077699,26976
53000,29,53.21,13.76,8.83,255.00,14,0.164655,0.144698,0.139107,0.077570,27008
54000,31,47.61,13.77,8.84,255.00,14,0.164727,0.144234,0.138934,0.077527,26984
55000,28,55.04,13.75,8.82,255.00,14,0.164719,0.144765,0.139053,0.077631,26961
56000,25,61.36,13.72,8.80,255.00,14,0.164450,0.144482,0.138666,0.077872,26993
57000,25,62.00,13.72,8.80,255.00,14,0.164771,0.144142,0.138567,0.077126,26904
58000,28,52.75,13.75,8.82,255.00,14,0.164778,0.144695,0.139459,0.076704,26739
59000,25,62.12,13.72,8.80,255.00,14,0.164143,0.144444,0.139112,0.077091,27007
60000,25,59.36,13.72,8.80,255.00,14,0.164687,0.144776,0.139188,0.077051,27021
61000,26,58.58,13.73,8.81,255.00,14,0.164911,0.144617,0.138718,0.077762,26954
62000,25,64.96,13.72,8.80,255.00,14,0.164843,0.144404,0.139026,0.077488,26959
63000,28,54.96,13.75,8.82,255.00,14,0.164384,0.144174,0.138140,0.078361,27016
64000,22,70.18,13.68,8.77,255.00,14,0.164447,0.144373,0.138882,0.077326,26951
65000,31,49.45,13.77,8.84,255.00,14,0.164442,0.143882,0.138631,0.077173,27043
66000,28,55.50,13.75,8.82,255.00,14,0.164158,0.143842,0.138393,0.078298,26974
67000,25,59.36,13.72,8.80,255.00,14,0.164568,0.144603,0.138714,0.077635,26998
68000,26,58.58,13.73,8.81,255.00,14,0.164546,0.144924,0.139248,0.077488,26959
69000,28,56.21,13.75,8.82,255.00,14,0.164412,0.144625,0.138882,0.077593,26987
70000,28,55.46,13.75,8.82,255.00,14,0.164656,0.144385,0.139335,0.077000,26935
71000,25,60.20,13.72,8.80,255.00,14,0.164518,0.144323,0.138654,0.078035,26988
72000,26,59.31,13.73,8.81,255.00,14,0.164596,0.144870,0.139197,0.077014,26969
73000,25,63.52,13.72,8.80,255.00,14,0.164681,0.144718,0.139078,0.077739,26949
74000,28,54.68,13.75,8.82,255.00,14,0.164243,0.144221,0.139114,0.077976,27021
75000,27,55.44,13.74,8.81,255.00,14,0.164633,0.144865,0.139154,0.077662,26963
76000,31,49.13,13.77,8.84,255.00,14,0.164302,0.144598,0.139079,0.077558,26999
77000,28,55.46,13.75,8.82,255.00,14,0.164726,0.144775,0.139138,0.077357,26966
78000,26,58.46,13.73,8.81,255.00,14,0.164590,0.144457,0.138636,0.077568,26970
79000,27,57.33,13.74,8.81,255.00,14,0.164506,0.143947,0.139095,0.076678,26996
80000,28,52.93,13.75,8.82,255.00,14,0.164642,0.144719,0.139165,0.076877,27004
81000,30,50.43,13.77,8.83,255.00,14,0.164417,0.144351,0.139159,0.077517,26962
82000,26,57.42,13.73,8.81,255.00,14,0.164542,0.144234,0.138638,0.077564,26984
83000,21,75.19,13.67,8.76,255.00,14,0.164501,0.144528,0.139033,0.077628,26936
84000,27,57.37,13.74,8.81,255.00,14,0.164675,0.144733,0.139110,0.077583,27029
85000,21,74.76,13.67,8.76,255.00,14,0.163677,0.144438,0.139276,0.077697,26925
86000,25,59.52,13.72,8.80,255.00,14,0.164220,0.144368,0.139931,0.077415,27049
87000,28,52.93,13.75,8.82,255.00,14,0.164671,0.144356,0.138869,0.077924,26975
88000,26,57.15,13.73,8.81,255.00,14,0.164291,0.144671,0.139377,0.076741,27013
89000,26,59.58,13.73,8.81,255.00,14,0.163844,0.144194,0.138920,0.077037,26922
90000,29,51.55,13.76,8.83,255.00,14,0.164872,0.144608,0.138983,0.077594,26845
91000,24,61.96,13.71,8.79,255.00,14,0.164609,0.144547,0.138651,0.077613,26967
92000,20,75.60,13.65,8.75,255.00,14,0.164006,0.144561,0.139116,0.077892,26999
93000,25,63.24,13.72,8.80,255.00,14,0.164890,0.145054,0.139185,0.077152,26921
94000,29,51.28,13.76,8.83,255.00,14,0.164128,0.144525,0.138855,0.078192,26985
95000,25,59.36,13.72,8.80,255.00,14,0.164629,0.144678,0.139142,0.077429,26915
96000,26,58.58,13.73,8.81,255.00,14,0.164453,0.144638,0.139072,0.077625,26950
97000,25,65.08,13.72,8.80,255.00,14,0.164231,0.144680,0.138745,0.077385,26956
98000,29,51.31,13.76,8.83,255.00,14,0.164302,0.144334,0.138666,0.076872,26993
99000,25,64.24,13.72,8.80,255.00,14,0.164414,0.144661,0.138943,0.077491,26932
100000,19,83.84,13.63,8.74,255.00,14,0.164448,0.144272,0.138709,0.077922,26963
101000,25,62.64,13.72,8.80,255.00,14,0.164948,0.145294,0.138990,0.077023,26966
102000,30,52.80,13.77,8.83,255.00,14,0.164441,0.144632,0.138994,0.077491,26958
103000,28,54.82,13.75,8.82,255.00,14,0.164545,0.144687,0.138933,0.077874,26941
