tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,8,122.38,13.12,8.38,185.38,17,0.150760,0.148297,0.141494,0.098018,25577
2000,8,122.38,13.12,8.38,183.38,25,0.145668,0.145461,0.137194,0.104828,24192
3000,8,122.38,13.12,8.38,183.38,33,0.145907,0.145332,0.137244,0.104114,24358
4000,7,139.86,13.00,8.29,178.43,41,0.144826,0.144867,0.137234,0.104349,24236
5000,8,122.38,13.12,8.38,164.38,49,0.145463,0.145216,0.137329,0.104917,24343
6000,8,122.38,13.12,8.38,164.38,58,0.146143,0.145067,0.137291,0.103164,24175
7000,8,122.38,13.12,8.38,164.38,70,0.145499,0.145375,0.137303,0.104851,24282
8000,8,122.38,13.12,8.38,164.38,81,0.145372,0.145290,0.137269,0.104689,24310
9000,8,122.38,13.12,8.38,164.38,90,0.145068,0.145274,0.137164,0.104644,24292
10000,8,122.38,13.12,8.38,164.38,102,0.145622,0.145128,0.137221,0.104810,24282
11000,8,122.38,13.12,8.38,164.38,113,0.145619,0.145331,0.137186,0.104648,24310
12000,9,124.11,13.22,8.44,154.78,122,0.145189,0.145148,0.137130,0.103543,24444
13000,9,109.11,13.22,8.44,152.89,134,0.145654,0.145242,0.137411,0.104521,24263
14000,10,99.30,13.30,8.50,166.90,144,0.145671,0.145054,0.137323,0.104339,24315
15000,8,122.38,13.12,8.38,160.38,152,0.145310,0.145475,0.137469,0.104659,24231
16000,8,122.38,13.12,8.38,158.38,160,0.146088,0.145467,0.137141,0.104130,24143
17000,8,122.38,13.12,8.38,158.38,168,0.145736,0.145488,0.137419,0.104771,24167
18000,6,114.17,12.83,8.17,153.17,175,0.205584,0.145643,0.078173,0.103976,23640
19000,12,68.33,13.42,8.58,201.17,186,0.273560,0.146308,0.010889,0.100851,23143
20000,6,138.50,12.83,8.17,161.00,192,0.273163,0.146317,0.010699,0.103051,23367
21000,7,139.14,13.00,8.29,111.43,199,0.273296,0.146035,0.010802,0.103601,23330
22000,7,139.14,13.00,8.29,102.29,207,0.273630,0.146340,0.010751,0.101660,23254
23000,7,139.14,13.00,8.29,116.00,215,0.273365,0.145912,0.010886,0.103055,23240
24000,7,139.14,13.00,8.29,130.86,223,0.273209,0.145780,0.011244,0.103563,23213
25000,8,128.25,13.12,8.38,169.62,231,0.273149,0.145568,0.010732,0.103241,23295
26000,10,99.30,13.30,8.50,199.50,240,0.273310,0.145841,0.011049,0.102340,23080
27000,9,92.78,13.22,8.44,161.78,247,0.273147,0.145710,0.010683,0.103909,23588
28000,10,98.20,13.30,8.50,159.40,253,0.272798,0.146097,0.010800,0.103892,23149
29000,9,105.33,13.22,8.44,168.78,262,0.273927,0.146172,0.010998,0.102566,23185
30000,12,82.83,13.42,8.58,174.17,269,0.273567,0.146017,0.010737,0.102555,23285
31000,12,86.25,13.42,8.58,189.00,277,0.273418,0.145834,0.011089,0.103637,23177
32000,10,99.50,13.30,8.50,195.10,284,0.273169,0.146245,0.010662,0.103382,23447
33000,6,129.67,12.83,8.17,116.00,292,0.272677,0.145686,0.010902,0.103228,23482
34000,7,132.14,13.00,8.29,102.00,300,0.273260,0.146218,0.010774,0.103641,23205
35000,8,122.88,13.12,8.38,119.88,308,0.274222,0.146177,0.012463,0.101043,23109
36000,6,139.17,12.83,8.17,119.00,316,0.273284,0.145832,0.010710,0.103462,23342
37000,22,26.59,13.68,8.77,222.59,324,0.274163,0.146422,0.012143,0.101010,22483
38000,6,137.50,12.83,8.17,130.67,331,0.273041,0.146471,0.011353,0.102569,23165
39000,9,108.44,13.22,8.44,142.67,339,0.274248,0.146710,0.011373,0.102048,22950
40000,7,138.86,13.00,8.29,127.14,347,0.273655,0.146269,0.010765,0.103037,23409
41000,7,138.86,13.00,8.29,127.14,355,0.273045,0.146626,0.010880,0.103579,23161
42000,7,138.86,13.00,8.29,127.14,363,0.273887,0.146533,0.010861,0.102875,23203
43000,7,138.86,13.00,8.29,127.14,371,0.273520,0.146712,0.010794,0.102888,23161
44000,7,138.86,13.00,8.29,127.14,379,0.273943,0.146506,0.010871,0.103192,23180
45000,7,138.86,13.00,8.29,127.14,387,0.273182,0.145976,0.010787,0.102783,23175
46000,8,108.88,13.12,8.38,141.38,395,0.273554,0.146892,0.010830,0.101884,23085
47000,7,140.00,13.00,8.29,122.57,404,0.259254,0.145756,0.010724,0.102132,23313
48000,7,128.71,13.00,8.29,163.71,418,0.270352,0.145895,0.010869,0.103231,23462
49000,10,99.50,13.30,8.50,175.30,429,0.273612,0.146217,0.010755,0.103495,23431
50000,7,105.57,13.00,8.29,191.57,437,0.273176,0.145975,0.010740,0.102200,23278
51000,6,113.17,12.83,8.17,151.83,445,0.273024,0.146897,0.010772,0.102609,23302
52000,12,89.83,13.42,8.58,178.50,453,0.268446,0.145444,0.010831,0.101469,23081
53000,7,126.14,13.00,8.29,140.86,460,0.273573,0.146203,0.010823,0.101957,23098
54000,6,137.67,12.83,8.17,118.33,468,0.272623,0.145416,0.010636,0.104020,23505
55000,7,139.71,13.00,8.29,92.57,478,0.272983,0.145966,0.010773,0.103641,23485
56000,7,138.57,13.00,8.29,117.71,486,0.273220,0.145709,0.010755,0.103721,23245
57000,12,84.42,13.42,8.58,172.50,495,0.273076,0.146315,0.011199,0.103028,23217
58000,11,89.09,13.36,8.55,164.55,502,0.274110,0.145886,0.012634,0.100682,22874
59000,10,97.50,13.30,8.50,157.20,510,0.273606,0.145637,0.010934,0.100066,22865
60000,12,82.83,13.42,8.58,174.92,519,0.273442,0.145801,0.012494,0.102310,23292
61000,10,97.50,13.30,8.50,161.20,526,0.274121,0.146338,0.010763,0.101821,23227
62000,12,73.17,13.42,8.58,187.50,535,0.273846,0.148450,0.011148,0.100245,22425
