tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,11,106.09,13.36,8.55,255.00,14,0.151175,0.146210,0.140280,0.093520,27994
2000,11,113.00,13.36,8.55,255.00,53,0.147792,0.142443,0.135460,0.098986,26923
3000,10,113.70,13.30,8.50,255.00,94,0.147037,0.142656,0.136232,0.098285,26932
4000,12,100.00,13.42,8.58,255.00,134,0.147555,0.142191,0.135755,0.099171,27034
5000,12,104.83,13.42,8.58,255.00,25,0.150043,0.144990,0.139002,0.093791,26719
6000,18,78.83,13.61,8.72,255.00,11,0.150136,0.145030,0.139042,0.091103,27222
7000,11,112.18,13.36,8.55,255.00,5,0.149524,0.145434,0.139112,0.090361,26892
8000,15,106.07,13.53,8.67,255.00,3,0.150291,0.145171,0.138918,0.087907,27347
9000,17,91.47,13.59,8.71,255.00,2,0.149847,0.145131,0.139370,0.082520,27775
10000,16,106.75,13.56,8.69,255.00,2,0.149140,0.144814,0.139557,0.080845,27967
11000,19,90.21,13.63,8.74,255.00,2,0.149033,0.145257,0.140069,0.078522,28336
12000,23,66.26,13.70,8.78,255.00,2,0.148894,0.144633,0.139738,0.078990,28396
13000,19,81.05,13.63,8.74,255.00,4,0.148886,0.144931,0.139527,0.078539,28317
14000,20,79.05,13.65,8.75,255.00,2,0.149011,0.145351,0.139720,0.079010,28414
15000,24,72.33,13.71,8.79,255.00,2,0.149179,0.145162,0.139993,0.078275,28630
16000,33,51.21,13.79,8.85,255.00,6,0.148417,0.144669,0.144774,0.075242,28548
17000,22,77.91,13.68,8.77,255.00,2,0.147889,0.143822,0.144408,0.076478,29015
18000,23,73.57,13.70,8.78,255.00,3,0.148529,0.144048,0.144673,0.075793,28789
19000,18,100.22,13.61,8.72,255.00,2,0.148322,0.144033,0.144651,0.076271,29146
20000,29,60.00,13.76,8.83,255.00,3,0.148544,0.145444,0.144469,0.071817,28712
21000,20,90.05,13.65,8.75,255.00,2,0.148235,0.143607,0.143952,0.072391,28954
22000,31,57.68,13.77,8.84,255.00,3,0.148022,0.144109,0.144213,0.071691,28874
23000,22,81.68,13.68,8.77,255.00,2,0.148331,0.144192,0.144158,0.072527,28996
24000,25,70.04,13.72,8.80,255.00,3,0.148533,0.144376,0.144134,0.072223,28869
25000,31,57.45,13.77,8.84,255.00,3,0.148727,0.144173,0.144449,0.071931,28986
26000,29,60.38,13.76,8.83,255.00,3,0.148666,0.144328,0.143846,0.071923,29045
27000,28,61.57,13.75,8.82,255.00,3,0.148092,0.144171,0.144275,0.071686,28820
28000,30,58.87,13.77,8.83,255.00,3,0.148139,0.144352,0.144042,0.072469,29047
29000,25,71.40,13.72,8.80,255.00,2,0.148317,0.144697,0.144523,0.071983,28729
30000,23,77.74,13.70,8.78,255.00,2,0.148528,0.144569,0.143915,0.071923,29045
31000,28,62.96,13.75,8.82,255.00,3,0.148269,0.143938,0.144316,0.072502,29089
32000,26,68.65,13.73,8.81,255.00,3,0.148529,0.144364,0.144399,0.071280,28816
33000,28,62.75,13.75,8.82,255.00,3,0.148204,0.144279,0.144313,0.072174,29041
34000,27,66.00,13.74,8.81,255.00,3,0.148560,0.143807,0.144255,0.072265,29032
