tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,112.50,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,8,122.38,13.12,8.38,185.38,17,0.150912,0.148681,0.141639,0.098169,25558
2000,8,122.38,13.12,8.38,183.38,25,0.145374,0.145292,0.136915,0.104151,24234
3000,8,122.38,13.12,8.38,183.38,33,0.145658,0.145534,0.137073,0.104383,24228
4000,8,122.38,13.12,8.38,183.38,41,0.145904,0.145450,0.137200,0.104571,24242
5000,8,122.38,13.12,8.38,183.38,49,0.145921,0.145509,0.136971,0.104058,24246
6000,8,123.00,13.12,8.38,179.00,57,0.146177,0.145254,0.137033,0.102512,23841
7000,12,82.33,13.42,8.58,182.67,66,0.145277,0.144826,0.137320,0.103359,24381
8000,10,99.60,13.30,8.50,184.80,82,0.145851,0.145312,0.136947,0.105060,24148
9000,9,109.11,13.22,8.44,164.44,91,0.146014,0.144940,0.136638,0.104378,24210
10000,9,109.11,13.22,8.44,166.22,102,0.145472,0.144976,0.137539,0.104652,24204
11000,9,109.11,13.22,8.44,165.33,112,0.145368,0.145244,0.137159,0.104942,24242
12000,9,109.11,13.22,8.44,165.33,123,0.145676,0.145428,0.137049,0.104892,24225
13000,9,109.11,13.22,8.44,165.33,134,0.145759,0.145511,0.137379,0.104727,24225
14000,8,122.38,13.12,8.38,161.38,144,0.147690,0.145194,0.137203,0.103620,24030
15000,8,122.38,13.12,8.38,160.38,155,0.146108,0.145117,0.136981,0.103655,24215
16000,9,109.11,13.22,8.44,167.11,166,0.145893,0.145479,0.138934,0.103475,24141
17000,9,109.11,13.22,8.44,165.33,176,0.145849,0.145147,0.137505,0.103511,24210
18000,9,109.11,13.22,8.44,165.33,187,0.145566,0.145401,0.137303,0.104991,24202
19000,9,109.11,13.22,8.44,165.33,198,0.145630,0.145506,0.137306,0.104669,24267
