tick,population,avg_energy,avg_code_length,avg_age,avg_freshness,total_eat,total_refresh,total_divide,total_instructions,eat_ratio,refresh_ratio,divide_ratio,low_energy_eat_rate,low_freshness_refresh_rate,max_generation
0,20,100.00,5.50,0.00,255.00,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0
1000,20,530.35,5.50,542.70,252.50,5334,5324,1400,23274,0.229183,0.228753,0.060153,0.174161,0.000000,6
2000,20,550.70,5.50,1074.70,252.70,4798,4803,1300,20090,0.238825,0.239074,0.064709,0.000000,0.000000,16
3000,19,602.95,5.37,1735.26,253.21,4657,4666,1165,19167,0.242970,0.243439,0.060782,0.000000,0.000000,25
4000,19,600.63,5.37,2297.37,253.42,4663,4653,1152,19080,0.244392,0.243868,0.060377,0.000000,0.000000,35
5000,19,593.79,5.37,2859.47,253.74,4649,4659,1233,19080,0.243658,0.244182,0.064623,0.000000,0.000000,45
6000,18,630.56,5.22,3653.22,252.72,4576,4577,1226,18597,0.246061,0.246115,0.065925,0.000000,0.000000,54
7000,18,631.61,5.22,4254.56,252.56,4521,4511,1135,18069,0.250208,0.249654,0.062815,0.000000,0.000000,64
8000,62,366.05,7.19,1645.50,217.37,16858,5579,7683,64017,0.263336,0.087149,0.120015,0.324349,0.000000,80
9000,100,259.65,7.50,1883.18,252.29,17185,14713,14547,97663,0.175962,0.150651,0.148951,0.226124,0.000000,73
10000,35,374.77,6.57,3242.26,252.63,8782,8767,6073,47634,0.184364,0.184049,0.127493,0.156477,0.000000,77
11000,36,362.36,6.61,3486.94,252.92,6977,6979,3896,35221,0.198092,0.198149,0.110616,0.000000,0.000000,87
12000,35,404.43,6.57,3955.77,251.34,7112,6933,3742,35217,0.201948,0.196865,0.106256,0.000000,0.000000,99
13000,35,415.86,6.57,4355.69,252.57,7208,7050,3605,35207,0.204732,0.200244,0.102394,0.000000,0.000000,114
14000,35,425.00,6.57,4757.57,252.49,7191,7059,3604,35206,0.204255,0.200506,0.102369,0.000000,0.000000,128
15000,35,427.23,6.57,5155.54,252.09,7213,7100,3558,35205,0.204886,0.201676,0.101065,0.000000,0.000000,143
16000,35,427.80,6.57,5551.94,249.83,7253,7095,3407,35208,0.206004,0.201517,0.096768,0.000000,0.000000,157
17000,35,428.34,6.57,5957.60,252.66,7248,7240,3369,35204,0.205886,0.205658,0.095699,0.000000,0.000000,169
18000,34,439.68,6.53,6544.97,251.56,7119,7124,3248,34363,0.207171,0.207316,0.094520,0.000000,0.000000,187
19000,34,438.82,6.53,6950.38,251.82,7114,7099,3309,34193,0.208054,0.207616,0.096774,0.000000,0.000000,206
20000,35,437.03,6.57,7175.46,251.40,7122,7130,3160,34177,0.208386,0.208620,0.092460,0.000000,0.000000,225
21000,34,470.94,6.53,7837.44,252.12,7138,7136,3034,34172,0.208884,0.208826,0.088786,0.000000,0.000000,245
22000,32,516.66,6.44,8829.03,250.78,7036,7028,2836,33370,0.210848,0.210608,0.084987,0.000000,0.000000,264
23000,31,538.58,6.39,9624.10,252.65,6926,6761,2606,31972,0.216627,0.211466,0.081509,0.000000,0.000000,284
24000,31,538.00,6.39,10141.58,251.16,6715,6573,2519,31137,0.215660,0.211099,0.080901,0.000000,0.000000,304
25000,31,538.65,6.39,10655.10,251.48,6728,6569,2523,31138,0.216070,0.210964,0.081026,0.000000,0.000000,323
26000,31,538.97,6.39,11172.58,251.35,6719,6584,2520,31137,0.215788,0.211453,0.080933,0.000000,0.000000,343
27000,31,537.74,6.39,11685.52,252.52,6726,6582,2532,31138,0.216006,0.211382,0.081315,0.000000,0.000000,362
28000,31,540.55,6.39,12209.77,250.74,6752,6599,2489,31131,0.216890,0.211975,0.079952,0.000000,0.000000,382
29000,31,537.03,6.39,12716.23,252.94,6745,6611,2408,31129,0.216679,0.212374,0.077356,0.000000,0.000000,402
30000,34,492.59,6.53,12071.62,248.91,6773,6599,2429,31273,0.216577,0.211013,0.077671,0.057803,0.000000,421
31000,100,247.65,7.50,4557.67,252.97,14350,9784,10791,77504,0.185152,0.126239,0.139232,0.236325,0.000000,434
32000,37,454.73,6.65,12054.49,253.08,10263,10261,7020,53269,0.192664,0.192626,0.131784,0.175063,0.000000,438
33000,42,397.90,6.81,11252.55,251.24,7891,7826,3648,38923,0.202734,0.201064,0.093724,0.180721,0.000000,452
34000,37,460.89,6.65,13474.00,246.38,7890,7812,3583,38992,0.202349,0.200349,0.091891,0.177363,0.000000,464
35000,42,394.81,6.81,12571.81,252.74,7917,7896,3510,39486,0.200501,0.199970,0.088892,0.179420,0.000000,479
36000,42,397.43,6.81,13179.64,252.93,7897,7844,3477,39424,0.200309,0.198965,0.088195,0.186180,0.000000,491
37000,38,436.24,6.68,15288.21,253.18,7890,7833,3467,39358,0.200468,0.199019,0.088089,0.179954,0.000000,505
38000,40,419.02,6.75,15200.45,254.32,7882,7885,3460,39325,0.200432,0.200509,0.087985,0.180566,0.000000,519
39000,40,428.20,6.75,15965.23,252.40,7887,7864,3332,39224,0.201076,0.200489,0.084948,0.180222,0.000000,532
40000,40,441.00,6.75,16640.50,250.97,7878,7850,3323,39117,0.201396,0.200680,0.084950,0.180940,0.000000,545
41000,38,464.87,6.68,18322.74,252.29,7911,7933,3371,39456,0.200502,0.201059,0.085437,0.179148,0.000000,558
42000,39,453.28,6.72,18613.85,252.38,7928,7915,3372,39499,0.200714,0.200385,0.085369,0.180238,0.000000,571
43000,39,453.59,6.72,19369.85,252.56,7940,7920,3379,39500,0.201013,0.200506,0.085544,0.177693,0.000000,584
44000,41,429.83,6.78,19175.51,253.80,7915,7930,3383,39497,0.200395,0.200775,0.085652,0.176151,0.000000,597
45000,38,464.08,6.68,21494.32,254.03,7925,7912,3363,39496,0.200653,0.200324,0.085148,0.176971,0.000000,611
46000,42,421.10,6.81,20126.19,252.10,7931,7899,3371,39445,0.201065,0.200254,0.085461,0.182019,0.000000,626
47000,39,454.41,6.72,22463.72,251.85,7931,7927,3382,39531,0.200627,0.200526,0.085553,0.180048,0.000000,638
48000,39,452.28,6.72,23246.95,251.87,7919,7916,3383,39514,0.200410,0.200334,0.085615,0.180566,0.000000,651
49000,38,466.05,6.68,24628.18,252.08,7940,7916,3365,39499,0.201018,0.200410,0.085192,0.178021,0.000000,665
50000,42,421.79,6.81,22996.88,253.17,7923,7923,3367,39451,0.200831,0.200831,0.085346,0.181085,0.000000,679
51000,40,447.45,6.75,24894.70,253.57,7901,7912,3257,39322,0.200931,0.201211,0.082829,0.179631,0.000000,692
52000,39,474.72,6.72,26335.97,251.74,7907,7869,3162,39102,0.202215,0.201243,0.080865,0.179757,0.000000,706
53000,39,478.46,6.72,27143.38,252.62,7946,7938,3225,39451,0.201414,0.201212,0.081747,0.182783,0.000000,719
54000,41,452.34,6.78,26554.07,251.29,7965,7950,3250,39594,0.201167,0.200788,0.082083,0.179941,0.000000,733
55000,40,470.68,6.75,28003.97,246.40,7941,7897,3126,39391,0.201594,0.200477,0.079358,0.180900,0.000000,747
56000,41,454.61,6.78,28071.27,252.66,7976,7966,3072,39637,0.201226,0.200974,0.077503,0.183707,0.000000,759
57000,39,479.69,6.72,30316.74,253.05,7953,7949,3068,39535,0.201164,0.201062,0.077602,0.181024,0.000000,772
58000,41,452.32,6.78,29577.61,253.15,7970,7960,3082,39625,0.201136,0.200883,0.077779,0.180116,0.000000,785
59000,40,465.60,6.75,31112.17,254.28,7957,7962,3062,39547,0.201204,0.201330,0.077427,0.181039,0.000000,798
60000,39,477.95,6.72,32704.08,252.33,7956,7947,3079,39577,0.201026,0.200798,0.077798,0.180374,0.000000,811
61000,39,478.28,6.72,33487.77,251.08,7966,7938,3074,39547,0.201431,0.200723,0.077730,0.180121,0.000000,824
62000,38,499.03,6.68,34610.00,252.21,7932,7949,2942,39352,0.201565,0.201997,0.074761,0.179076,0.000000,278
63000,39,499.92,6.72,34558.87,252.41,7938,7936,2876,39464,0.201145,0.201095,0.072877,0.183686,0.000000,278
64000,41,480.73,6.78,33665.73,252.66,7997,7939,2899,39769,0.201086,0.199628,0.072896,0.180976,0.000000,278
65000,40,490.15,6.75,35230.50,253.70,7986,8001,2944,39855,0.200376,0.200753,0.073868,0.182261,0.000000,278
66000,38,512.39,6.68,37927.05,253.92,8014,8003,2947,39964,0.200530,0.200255,0.073741,0.177862,0.000000,278
67000,42,467.71,6.81,35096.02,252.02,8007,7974,2939,39848,0.200939,0.200110,0.073755,0.180788,0.000000,278
68000,39,504.54,6.72,38597.62,251.79,7997,7994,2942,39855,0.200652,0.200577,0.073818,0.180107,0.000000,278
69000,40,489.48,6.75,38465.57,251.88,7995,7997,2986,39924,0.200255,0.200306,0.074792,0.180873,0.000000,278
70000,38,515.42,6.68,41341.87,252.08,8032,8000,3103,40002,0.200790,0.199990,0.077571,0.180776,0.000000,278
71000,43,455.70,6.84,37239.49,253.14,7999,7998,2988,39853,0.200713,0.200688,0.074976,0.182969,0.000000,278
72000,39,503.56,6.72,41896.82,251.15,7991,7970,2930,39874,0.200406,0.199880,0.073481,0.181861,0.000000,278
73000,38,515.37,6.68,43844.08,253.63,8026,7973,2920,39921,0.201047,0.199719,0.073144,0.181633,0.000000,278
74000,39,501.05,6.72,43547.97,252.62,8008,7995,2948,39907,0.200667,0.200341,0.073872,0.183886,0.000000,278
75000,43,455.02,6.84,40231.58,251.23,7999,7982,2948,39871,0.200622,0.200196,0.073938,0.181590,0.000000,278
76000,39,505.21,6.72,45166.85,250.21,7983,7968,2921,39757,0.200795,0.200418,0.073471,0.183058,0.000000,278
77000,41,476.51,6.78,43742.02,248.34,8022,7923,2897,39941,0.200846,0.198368,0.072532,0.182304,0.000000,278
78000,40,491.40,6.75,45662.10,252.97,7989,7972,2941,39820,0.200628,0.200201,0.073857,0.179072,0.000000,278
79000,43,452.98,6.84,43212.84,253.19,8004,7998,2957,39923,0.200486,0.200336,0.074068,0.179066,0.000000,278
80000,40,491.38,6.75,47248.68,254.22,7995,7995,2930,39844,0.200658,0.200658,0.073537,0.183349,0.000000,278
81000,40,489.18,6.75,48035.43,252.25,8006,7989,2952,39938,0.200461,0.200035,0.073915,0.179388,0.000000,278
82000,40,490.35,6.75,48857.10,251.22,8015,7984,2951,39897,0.200892,0.200115,0.073965,0.180564,0.000000,278
83000,38,513.74,6.68,52248.53,252.21,7992,8011,2951,39911,0.200246,0.200722,0.073940,0.178145,0.000000,278
84000,41,479.12,6.78,49220.59,252.34,7988,7944,2880,39770,0.200855,0.199749,0.072416,0.180772,0.000000,278
85000,39,504.69,6.72,52606.38,252.64,8022,7997,2957,39948,0.200811,0.200185,0.074021,0.179334,0.000000,278
86000,41,477.05,6.78,50242.44,253.71,8012,7898,2847,39415,0.203273,0.200381,0.072231,0.179641,0.000000,278
87000,40,488.02,6.75,52301.80,253.97,8004,7991,2940,39908,0.200561,0.200236,0.073669,0.180873,0.000000,278
88000,41,478.83,6.78,51817.49,252.07,8006,7971,2947,39853,0.200888,0.200010,0.073947,0.178955,0.000000,278
89000,41,477.90,6.78,52591.54,251.66,8005,7994,2951,39896,0.200647,0.200371,0.073967,0.180107,0.000000,278
90000,40,489.40,6.75,54718.18,251.88,7991,7989,2946,39879,0.200381,0.200331,0.073873,0.182827,0.000000,278
91000,38,516.92,6.68,58413.24,252.16,8005,7987,2931,39847,0.200893,0.200442,0.073556,0.179675,0.000000,278
92000,41,477.46,6.78,54925.85,253.15,8008,8009,2949,39922,0.200591,0.200616,0.073869,0.181776,0.000000,278
93000,41,476.34,6.78,55702.02,253.46,7988,7989,2948,39879,0.200306,0.200331,0.073924,0.181529,0.000000,278
94000,39,510.74,6.72,59410.72,253.62,8021,7999,2844,39704,0.202020,0.201466,0.071630,0.180206,0.000000,278
95000,40,513.42,6.75,58509.97,252.60,8037,8028,2736,39396,0.204005,0.203777,0.069449,0.182071,0.000000,278
96000,42,488.79,6.81,56489.64,251.40,8117,8095,2825,39940,0.203230,0.202679,0.070731,0.181818,0.000000,278
97000,40,514.73,6.75,60099.18,251.62,8104,8088,2824,39872,0.203250,0.202849,0.070827,0.181563,0.000000,278
98000,41,502.66,6.78,59420.41,252.66,8109,8106,2807,39891,0.203279,0.203204,0.070367,0.181685,0.000000,278
99000,41,501.63,6.78,60197.44,252.95,8118,8108,2825,39955,0.203179,0.202928,0.070705,0.181774,0.000000,278
100000,40,512.02,6.75,62498.32,253.10,8114,8099,2818,39920,0.203257,0.202881,0.070591,0.180519,0.000000,278
