tick,population,avg_energy,avg_code_length,avg_age,avg_freshness,total_eat,total_refresh,total_divide,total_instructions,eat_ratio,refresh_ratio,divide_ratio,low_energy_eat_rate,low_freshness_refresh_rate,max_generation
0,20,100.00,5.50,0.00,255.00,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0
1000,8,761.88,4.25,759.50,253.38,2661,2661,377,9834,0.270592,0.270592,0.038336,0.174334,0.000000,5
2000,8,803.38,4.25,1642.50,254.62,2308,2481,144,8009,0.288176,0.309777,0.017980,0.000000,0.000000,14
3000,8,843.00,4.25,2512.50,253.50,2309,2475,145,8010,0.288265,0.308989,0.018102,0.000000,0.000000,24
4000,8,880.38,4.25,3382.50,252.75,2316,2476,144,8010,0.289139,0.309114,0.017978,0.000000,0.000000,34
5000,8,880.25,4.25,4265.50,254.88,2308,2482,144,8009,0.288176,0.309901,0.017980,0.000000,0.000000,43
6000,8,878.12,4.25,5135.50,253.75,2309,2475,144,8010,0.288265,0.308989,0.017978,0.000000,0.000000,53
7000,8,878.88,4.25,6005.50,253.00,2315,2476,145,8010,0.289014,0.309114,0.018102,0.000000,0.000000,63
8000,8,878.88,4.25,6888.50,254.25,2308,2481,144,8009,0.288176,0.309777,0.017980,0.000000,0.000000,72
9000,8,877.88,4.25,7758.50,254.00,2310,2476,144,8010,0.288390,0.309114,0.017978,0.000000,0.000000,82
10000,8,882.50,4.25,8641.50,253.38,2315,2476,144,8009,0.289050,0.309152,0.017980,0.000000,0.000000,91
11000,8,878.62,4.25,9511.50,254.50,2308,2481,144,8010,0.288140,0.309738,0.017978,0.000000,0.000000,101
12000,8,876.50,4.25,10381.50,253.38,2309,2475,145,8010,0.288265,0.308989,0.018102,0.000000,0.000000,111
13000,8,882.38,4.25,11264.50,252.75,2316,2476,144,8009,0.289175,0.309152,0.017980,0.000000,0.000000,120
14000,8,878.38,4.25,12134.50,254.75,2308,2482,144,8010,0.288140,0.309863,0.017978,0.000000,0.000000,130
15000,8,880.12,4.25,13017.50,253.75,2309,2475,144,8009,0.288301,0.309027,0.017980,0.000000,0.000000,139
16000,8,880.88,4.25,13887.50,253.00,2315,2476,145,8010,0.289014,0.309114,0.018102,0.000000,0.000000,149
17000,8,878.25,4.25,14757.50,254.12,2309,2481,144,8010,0.288265,0.309738,0.017978,0.000000,0.000000,159
18000,8,879.88,4.25,15640.50,254.00,2309,2476,144,8009,0.288301,0.309152,0.017980,0.000000,0.000000,168
19000,7,999.71,3.71,18862.57,253.29,2233,2398,70,7465,0.299129,0.321232,0.009377,0.000000,0.000000,5
20000,7,997.29,3.71,19862.57,254.86,2164,2337,0,7000,0.309143,0.333857,0.000000,0.000000,0.000000,5
21000,7,996.86,3.71,20862.57,253.86,2165,2331,0,7000,0.309286,0.333000,0.000000,0.000000,0.000000,5
22000,7,999.71,3.71,21862.57,253.29,2171,2332,0,7000,0.310143,0.333143,0.000000,0.000000,0.000000,5
23000,7,997.29,3.71,22862.57,254.86,2164,2337,0,7000,0.309143,0.333857,0.000000,0.000000,0.000000,5
24000,7,996.86,3.71,23862.57,253.86,2165,2331,0,7000,0.309286,0.333000,0.000000,0.000000,0.000000,5
