tick,population,avg_energy,avg_code_length,avg_age,avg_freshness,total_eat,total_refresh,total_divide,total_instructions,eat_ratio,refresh_ratio,divide_ratio,low_energy_eat_rate,low_freshness_refresh_rate,max_generation
0,20,100.00,5.50,0.00,255.00,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0
1000,20,533.25,5.50,547.90,252.75,5018,5104,1228,21179,0.236933,0.240993,0.057982,0.181750,0.000000,7
2000,20,553.55,5.50,1116.30,253.85,4793,4971,1296,20083,0.238660,0.247523,0.064532,0.000000,0.000000,17
3000,19,593.74,5.37,1741.47,253.11,4721,4892,1236,19608,0.240769,0.249490,0.063035,0.000000,0.000000,26
4000,19,596.42,5.37,2303.58,251.84,4664,4816,1154,19080,0.244444,0.252411,0.060482,0.000000,0.000000,36
5000,19,602.47,5.37,2909.47,254.05,4649,4831,1142,19072,0.243760,0.253303,0.059878,0.000000,0.000000,45
6000,19,630.47,5.37,3537.26,253.79,4680,4846,974,19068,0.245437,0.254143,0.051080,0.000000,0.000000,53
7000,19,676.84,5.37,4208.84,252.63,4705,4861,868,19060,0.246852,0.255037,0.045540,0.000000,0.000000,63
8000,19,698.32,5.37,4910.74,251.95,4694,4859,866,19055,0.246340,0.254999,0.045447,0.000000,0.000000,73
9000,60,328.00,7.17,1954.85,151.17,11926,5068,7922,62187,0.191776,0.081496,0.127390,0.236337,0.000000,85
10000,30,455.57,6.33,4082.67,251.83,12340,9131,8348,68471,0.180222,0.133356,0.121920,0.181772,0.000000,94
11000,30,455.97,6.33,4440.40,253.03,6307,6307,2464,30101,0.209528,0.209528,0.081858,0.065041,0.000000,120
12000,29,491.03,6.28,5063.59,251.97,6206,6192,2207,29207,0.212483,0.212004,0.075564,0.025806,0.000000,145
13000,29,538.31,6.28,5592.28,252.10,6296,6188,2120,29111,0.216276,0.212566,0.072825,0.000000,0.000000,171
14000,29,550.62,6.28,6103.14,253.17,6395,6228,1962,29135,0.219495,0.213764,0.067342,0.000000,0.000000,197
15000,28,586.50,6.21,6887.96,251.86,6356,6174,1862,28802,0.220679,0.214360,0.064648,0.000000,0.000000,222
16000,29,572.07,6.28,7204.45,252.41,6275,6092,1766,28131,0.223064,0.216558,0.062778,0.000000,0.000000,248
17000,28,587.14,6.21,8023.96,251.89,6242,6219,1754,28041,0.222603,0.221782,0.062551,0.000000,0.000000,274
18000,27,618.37,6.15,8931.63,252.26,6130,6087,1561,27108,0.226133,0.224546,0.057584,0.000000,0.000000,299
19000,27,638.67,6.15,9565.22,252.22,6150,6099,1477,27102,0.226921,0.225039,0.054498,0.000000,0.000000,325
20000,26,669.15,6.08,10583.04,252.38,6086,6064,1413,26774,0.227310,0.226488,0.052775,0.000000,0.000000,350
21000,25,705.12,6.00,11722.88,252.20,5868,5822,1059,25208,0.232783,0.230958,0.042010,0.000000,0.000000,376
22000,25,718.24,6.00,12440.00,252.56,5862,5810,1043,25073,0.233797,0.231723,0.041599,0.000000,0.000000,402
23000,25,728.56,6.00,13162.32,252.08,5846,5818,1045,25073,0.233159,0.232042,0.041678,0.000000,0.000000,427
24000,24,761.54,5.92,14464.42,252.25,5713,5670,909,24122,0.236838,0.235055,0.037683,0.000000,0.000000,453
25000,24,760.38,5.92,15208.21,252.62,5716,5667,902,24066,0.237514,0.235477,0.037480,0.000000,0.000000,479
26000,23,789.83,5.83,16646.96,252.30,5687,5652,887,23974,0.237215,0.235755,0.036998,0.000000,0.000000,504
27000,23,791.48,5.83,17435.57,252.57,5565,5383,757,23063,0.241296,0.233404,0.032823,0.000000,0.000000,530
28000,23,792.61,5.83,18215.13,252.87,5575,5384,755,23065,0.241708,0.233427,0.032734,0.000000,0.000000,556
29000,24,757.42,5.92,18209.21,252.50,5558,5392,758,23063,0.240992,0.233794,0.032866,0.000000,0.000000,581
30000,22,825.00,5.73,20679.00,252.73,5472,5382,667,22562,0.242532,0.238543,0.029563,0.000000,0.000000,263
31000,22,825.50,5.73,21494.64,252.73,5393,5385,578,22039,0.244703,0.244340,0.026226,0.000000,0.000000,273
32000,22,825.68,5.73,22319.73,253.41,5380,5392,576,22037,0.244135,0.244679,0.026138,0.000000,0.000000,282
33000,22,823.86,5.73,23130.64,253.23,5386,5384,578,22040,0.244374,0.244283,0.026225,0.000000,0.000000,292
34000,22,824.91,5.73,23946.27,252.59,5394,5383,576,22039,0.244748,0.244249,0.026135,0.000000,0.000000,302
35000,22,825.00,5.73,24771.36,253.91,5380,5394,577,22037,0.244135,0.244770,0.026183,0.000000,0.000000,311
36000,22,824.73,5.73,25587.00,252.82,5386,5381,577,22039,0.244385,0.244158,0.026181,0.000000,0.000000,321
37000,22,828.18,5.73,26412.09,252.59,5393,5384,576,22037,0.244725,0.244316,0.026138,0.000000,0.000000,330
38000,22,823.64,5.73,27223.00,253.45,5379,5393,578,22040,0.244056,0.244691,0.026225,0.000000,0.000000,340
39000,22,823.73,5.73,28038.64,253.00,5387,5383,577,22039,0.244430,0.244249,0.026181,0.000000,0.000000,350
40000,22,827.09,5.73,28863.73,252.77,5393,5384,577,22037,0.244725,0.244316,0.026183,0.000000,0.000000,359
41000,22,824.86,5.73,29679.36,253.68,5381,5393,576,22039,0.244158,0.244703,0.026135,0.000000,0.000000,369
42000,23,788.26,5.83,29173.65,253.35,5385,5383,578,22038,0.244351,0.244260,0.026227,0.000000,0.000000,379
43000,22,827.00,5.73,31315.36,252.32,5395,5382,576,22039,0.244793,0.244203,0.026135,0.000000,0.000000,388
44000,22,840.27,5.73,32164.09,253.59,5395,5411,470,22032,0.244871,0.245597,0.021333,0.000000,0.000000,397
45000,22,864.45,5.73,33031.73,252.77,5408,5404,432,22028,0.245506,0.245324,0.019611,0.000000,0.000000,407
46000,22,868.73,5.73,33889.91,252.91,5417,5408,433,22030,0.245892,0.245483,0.019655,0.000000,0.000000,417
47000,22,866.36,5.73,34752.82,253.68,5402,5415,432,22029,0.245222,0.245812,0.019611,0.000000,0.000000,426
48000,22,867.86,5.73,35620.45,253.18,5408,5405,433,22028,0.245506,0.245370,0.019657,0.000000,0.000000,436
49000,22,869.64,5.73,36483.36,252.73,5417,5406,433,22029,0.245903,0.245404,0.019656,0.000000,0.000000,445
50000,22,869.14,5.73,37351.00,253.55,5403,5415,432,22028,0.245279,0.245823,0.019611,0.000000,0.000000,455
51000,22,867.00,5.73,38209.18,252.95,5406,5405,433,22030,0.245393,0.245347,0.019655,0.000000,0.000000,465
52000,22,876.32,5.73,39086.27,252.45,5425,5413,386,22026,0.246300,0.245755,0.017525,0.000000,0.000000,474
53000,22,896.95,5.73,39996.45,253.73,5424,5439,289,22019,0.246333,0.247014,0.013125,0.000000,0.000000,484
54000,22,911.50,5.73,40906.64,253.05,5431,5427,288,22019,0.246651,0.246469,0.013080,0.000000,0.000000,493
55000,22,912.14,5.73,41812.09,252.77,5439,5429,289,22020,0.247003,0.246549,0.013124,0.000000,0.000000,503
56000,22,910.64,5.73,42722.27,253.73,5425,5438,288,22019,0.246378,0.246969,0.013080,0.000000,0.000000,513
57000,22,911.05,5.73,43632.45,253.05,5430,5427,289,22019,0.246605,0.246469,0.013125,0.000000,0.000000,522
58000,100,876.73,7.50,10210.25,252.19,17000,11177,5994,62096,0.273770,0.179995,0.096528,0.441683,0.000000,534
59000,100,992.35,7.50,11210.25,252.25,27844,16576,11433,100000,0.278440,0.165760,0.114330,0.000000,0.000000,534
60000,100,994.81,7.50,12210.25,251.46,27846,16558,11430,100000,0.278460,0.165580,0.114300,0.000000,0.000000,534
61000,100,997.30,7.50,13210.25,251.68,27853,16573,11421,100000,0.278530,0.165730,0.114210,0.000000,0.000000,534
62000,100,870.37,7.50,14210.25,252.58,27846,16588,11426,100000,0.278460,0.165880,0.114260,0.000000,0.000000,534
63000,44,425.00,6.86,22980.16,252.36,25152,15071,10121,89713,0.280361,0.167991,0.112815,0.306943,0.000000,534
64000,31,518.19,6.39,30966.61,251.81,9033,6780,2261,31972,0.282528,0.212061,0.070718,0.328896,0.000000,534
65000,32,493.41,6.44,30618.41,253.12,8727,6632,2111,30926,0.282190,0.214447,0.068260,0.329774,0.000000,535
66000,31,507.71,6.39,32112.16,252.61,8663,6587,2079,30681,0.282357,0.214693,0.067762,0.331113,0.000000,536
67000,31,502.55,6.39,32703.13,252.61,8686,6605,2090,30747,0.282499,0.214818,0.067974,0.337175,0.000000,536
68000,29,534.45,6.28,33942.38,252.97,8691,6606,2106,30672,0.283353,0.215376,0.068662,0.328373,0.000000,538
69000,31,498.26,6.39,32313.68,252.71,8780,6585,2201,30601,0.286919,0.215189,0.071926,0.331541,0.000000,537
70000,30,515.03,6.33,33984.37,252.80,8766,6574,2195,30502,0.287391,0.215527,0.071962,0.331175,0.000000,536
71000,32,481.16,6.44,32396.12,253.22,8770,6589,2197,30565,0.286929,0.215573,0.071880,0.331152,0.000000,535
72000,31,496.77,6.39,34119.16,252.61,8787,6579,2205,30617,0.286997,0.214881,0.072019,0.331081,0.000000,535
73000,29,533.17,6.28,36464.69,252.62,8732,6564,2183,30440,0.286859,0.215637,0.071715,0.331510,0.000000,536
74000,32,481.28,6.44,33336.94,253.09,8701,6560,2172,30423,0.286001,0.215626,0.071393,0.333193,0.000000,538
75000,33,467.48,6.48,32873.88,252.64,8745,6572,2194,30506,0.286665,0.215433,0.071920,0.330296,0.000000,539
76000,30,513.67,6.33,36727.30,252.73,8775,6579,2190,30514,0.287573,0.215606,0.071770,0.331992,0.000000,538
77000,28,553.75,6.21,40037.61,253.25,8804,6607,2215,30681,0.286953,0.215345,0.072195,0.328427,0.000000,539
78000,29,533.45,6.28,39115.03,252.69,8791,6519,2207,30599,0.287297,0.213046,0.072127,0.337963,0.000000,542
79000,32,480.44,6.44,35720.47,252.72,8738,6562,2186,30426,0.287189,0.215671,0.071846,0.337947,0.000000,544
80000,31,497.94,6.39,37443.16,253.00,8748,6579,2202,30524,0.286594,0.215535,0.072140,0.327410,0.000000,545
81000,29,533.45,6.28,40514.41,252.90,8746,6563,2191,30478,0.286961,0.215336,0.071888,0.332043,0.000000,547
82000,29,533.72,6.28,41108.38,252.76,8756,6571,2190,30490,0.287176,0.215513,0.071827,0.331647,0.000000,548
83000,31,497.68,6.39,38993.10,253.06,8752,6578,2199,30541,0.286566,0.215383,0.072002,0.325552,0.000000,549
84000,30,514.40,6.33,40966.40,252.57,8806,6592,2211,30689,0.286943,0.214800,0.072045,0.335784,0.000000,549
85000,31,497.10,6.39,39907.94,252.87,8751,6574,2192,30498,0.286937,0.215555,0.071874,0.337531,0.000000,550
86000,29,534.28,6.28,43325.14,253.45,8730,6573,2176,30443,0.286765,0.215912,0.071478,0.327402,0.000000,549
87000,30,515.13,6.33,42414.87,252.87,8722,6556,2179,30410,0.286814,0.215587,0.071654,0.332552,0.000000,550
88000,31,496.06,6.39,41542.06,252.65,8780,6584,2201,30565,0.287257,0.215410,0.072010,0.336330,0.000000,552
89000,31,498.19,6.39,41892.32,253.23,8746,6580,2193,30514,0.286623,0.215639,0.071869,0.341172,0.000000,553
