tick,population,avg_energy,avg_code_length,avg_age,avg_freshness,total_eat,total_refresh,total_divide,total_instructions,eat_ratio,refresh_ratio,divide_ratio,low_energy_eat_rate,low_freshness_refresh_rate,max_generation
0,20,100.00,5.50,0.00,255.00,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0
1000,20,527.00,5.50,537.50,255.00,5330,5320,1425,23275,0.229001,0.228571,0.061224,0.174051,0.000000,6
2000,20,521.95,5.50,1017.50,255.00,4776,4781,1446,20100,0.237612,0.237861,0.071940,0.000000,0.000000,16
3000,20,529.85,5.50,1545.30,255.00,4806,4811,1458,20081,0.239331,0.239580,0.072606,0.000000,0.000000,36
4000,20,552.50,5.50,2080.85,255.00,4837,4827,1329,20080,0.240886,0.240388,0.066185,0.000000,0.000000,55
5000,20,566.45,5.50,2613.85,255.00,4826,4835,1333,20080,0.240339,0.240787,0.066384,0.000000,0.000000,75
6000,20,593.85,5.50,3230.05,255.00,4846,4847,1197,20064,0.241527,0.241577,0.059659,0.000000,0.000000,95
7000,20,617.90,5.50,3817.60,255.00,4861,4851,1187,20070,0.242202,0.241704,0.059143,0.000000,0.000000,114
8000,19,643.21,5.37,4634.42,255.00,4797,4807,1132,19685,0.243688,0.244196,0.057506,0.000000,0.000000,134
9000,19,649.37,5.37,5286.11,255.00,4737,4736,1072,19045,0.248727,0.248674,0.056288,0.000000,0.000000,153
10000,19,660.89,5.37,5948.84,255.00,4766,4900,954,19042,0.250289,0.257326,0.050100,0.000000,0.000000,173
11000,19,682.53,5.37,6647.11,255.00,4761,4934,929,19036,0.250105,0.259193,0.048802,0.000000,0.000000,193
12000,19,697.63,5.37,7323.47,255.00,4761,4931,929,19040,0.250053,0.258981,0.048792,0.000000,0.000000,212
13000,18,732.17,5.22,8440.78,255.00,4722,4879,883,18743,0.251934,0.260311,0.047111,0.000000,0.000000,232
14000,18,735.61,5.22,9177.11,255.00,4614,4790,787,18027,0.255949,0.265713,0.043657,0.000000,0.000000,251
15000,18,732.89,5.22,9890.44,255.00,4618,4783,786,18030,0.256129,0.265280,0.043594,0.000000,0.000000,271
16000,18,737.67,5.22,10623.94,255.00,4625,4784,785,18027,0.256560,0.265380,0.043546,0.000000,0.000000,291
17000,18,734.22,5.22,11340.11,255.00,4614,4791,785,18030,0.255907,0.265724,0.043539,0.000000,0.000000,310
18000,18,734.11,5.22,12059.22,255.00,4620,4787,769,18029,0.256254,0.265517,0.042654,0.000000,0.000000,330
19000,18,765.56,5.22,12844.72,255.00,4647,4803,641,18018,0.257909,0.266567,0.035576,0.000000,0.000000,350
20000,18,785.94,5.22,13618.67,255.00,4638,4814,642,18020,0.257381,0.267148,0.035627,0.000000,0.000000,369
21000,18,783.50,5.22,14389.78,255.00,4640,4807,641,18020,0.257492,0.266759,0.035572,0.000000,0.000000,389
22000,18,788.72,5.22,15178.11,255.00,4647,4804,640,18018,0.257909,0.266622,0.035520,0.000000,0.000000,408
23000,18,784.17,5.22,15949.22,255.00,4636,4813,643,18020,0.257270,0.267092,0.035683,0.000000,0.000000,428
24000,18,787.44,5.22,16734.72,255.00,4641,4806,641,18018,0.257576,0.266733,0.035576,0.000000,0.000000,448
25000,18,788.06,5.22,17508.67,255.00,4648,4805,642,18020,0.257936,0.266648,0.035627,0.000000,0.000000,467
26000,18,784.00,5.22,18279.78,255.00,4637,4814,641,18020,0.257325,0.267148,0.035572,0.000000,0.000000,487
27000,18,840.06,5.22,19104.94,255.00,4748,4683,518,18018,0.263514,0.259907,0.028749,0.000000,0.000000,506
28000,18,839.94,5.22,19932.72,255.00,4805,4627,466,18020,0.266648,0.256770,0.025860,0.000000,0.000000,526
29000,18,839.61,5.22,20772.06,255.00,4793,4638,465,18018,0.266012,0.257409,0.025808,0.000000,0.000000,546
30000,18,839.33,5.22,21602.67,255.00,4797,4630,464,18020,0.266204,0.256937,0.025749,0.000000,0.000000,565
31000,18,839.17,5.22,22430.44,255.00,4805,4628,466,18020,0.266648,0.256826,0.025860,0.000000,0.000000,585
32000,18,840.06,5.22,23272.61,255.00,4792,4636,464,18018,0.265956,0.257298,0.025752,0.000000,0.000000,604
33000,18,838.61,5.22,24100.39,255.00,4798,4631,465,18020,0.266260,0.256992,0.025805,0.000000,0.000000,624
34000,18,838.44,5.22,24928.17,255.00,4805,4628,465,18020,0.266648,0.256826,0.025805,0.000000,0.000000,644
35000,18,839.89,5.22,25770.33,255.00,4793,4636,464,18018,0.266012,0.257298,0.025752,0.000000,0.000000,663
36000,18,837.39,5.22,26598.11,255.00,4796,4630,466,18020,0.266149,0.256937,0.025860,0.000000,0.000000,683
37000,18,842.39,5.22,27440.28,255.00,4805,4627,465,18018,0.266678,0.256799,0.025808,0.000000,0.000000,702
38000,18,839.17,5.22,28268.06,255.00,4794,4638,465,18020,0.266038,0.257381,0.025805,0.000000,0.000000,722
39000,18,837.17,5.22,29095.83,255.00,4797,4631,464,18020,0.266204,0.256992,0.025749,0.000000,0.000000,742
40000,18,841.61,5.22,29938.00,255.00,4804,4627,466,18018,0.266622,0.256799,0.025863,0.000000,0.000000,761
41000,18,838.50,5.22,30765.78,255.00,4794,4636,465,18020,0.266038,0.257270,0.025805,0.000000,0.000000,781
42000,18,841.06,5.22,31607.94,255.00,4796,4631,464,18018,0.266178,0.257021,0.025752,0.000000,0.000000,800
43000,100,592.14,7.50,6071.52,255.00,12355,8385,4209,40552,0.304671,0.206772,0.103793,0.440415,0.000000,821
44000,100,987.46,7.50,7071.52,255.00,32252,18244,14031,100000,0.322520,0.182440,0.140310,0.000000,0.000000,821
45000,100,991.78,7.50,8071.52,255.00,32173,18270,14013,100000,0.321730,0.182700,0.140130,0.000000,0.000000,821
46000,100,997.20,7.50,9071.52,255.00,32182,18218,14063,100000,0.321820,0.182180,0.140630,0.000000,0.000000,821
47000,100,999.44,7.50,10071.52,255.00,32252,18245,14030,100000,0.322520,0.182450,0.140300,0.000000,0.000000,821
48000,100,998.14,7.50,11071.52,255.00,32174,18270,14014,100000,0.321740,0.182700,0.140140,0.000000,0.000000,821
49000,100,997.85,7.50,12071.52,255.00,32182,18217,14063,100000,0.321820,0.182170,0.140630,0.000000,0.000000,821
50000,100,999.43,7.50,13071.52,255.00,32251,18245,14031,100000,0.322510,0.182450,0.140310,0.000000,0.000000,821
51000,100,998.14,7.50,14071.52,255.00,32174,18269,14014,100000,0.321740,0.182690,0.140140,0.000000,0.000000,821
52000,100,997.76,7.50,15071.52,255.00,32181,18218,14062,100000,0.321810,0.182180,0.140620,0.000000,0.000000,821
53000,100,999.42,7.50,16071.52,255.00,32252,18245,14031,100000,0.322520,0.182450,0.140310,0.000000,0.000000,821
54000,100,998.12,7.50,17071.52,255.00,32174,18270,14013,100000,0.321740,0.182700,0.140130,0.000000,0.000000,821
55000,100,997.82,7.50,18071.52,255.00,32182,18218,14063,100000,0.321820,0.182180,0.140630,0.000000,0.000000,821
56000,100,999.49,7.50,19071.52,255.00,32252,18244,14031,100000,0.322520,0.182440,0.140310,0.000000,0.000000,821
57000,100,834.14,7.50,20071.52,255.00,32173,18270,14014,100000,0.321730,0.182700,0.140140,0.000000,0.000000,821
58000,41,439.32,6.78,22779.78,255.00,28166,16300,12358,88809,0.317153,0.183540,0.139153,0.318070,0.000000,819
59000,35,444.43,6.57,25435.29,255.00,10576,7424,4547,37187,0.284400,0.199640,0.122274,0.316217,0.000000,825
60000,36,432.81,6.61,25279.58,255.00,10310,7174,4524,35937,0.286891,0.199627,0.125887,0.328595,0.000000,832
61000,36,431.56,6.61,25778.42,255.00,10315,7167,4437,36031,0.286281,0.198912,0.123144,0.323930,0.000000,836
62000,36,434.78,6.61,26340.22,255.00,10285,7166,3475,35839,0.286978,0.199950,0.096961,0.324204,0.000000,841
63000,38,435.76,6.68,25529.89,255.00,10267,7154,2908,35618,0.288253,0.200854,0.081644,0.330744,0.000000,846
64000,36,461.14,6.61,27477.03,255.00,10355,7190,2900,36116,0.286715,0.199081,0.080297,0.323935,0.000000,850
65000,36,460.47,6.61,28006.78,255.00,10418,7226,2915,36502,0.285409,0.197962,0.079859,0.328549,0.000000,851
66000,37,448.27,6.65,27784.73,255.00,10369,7216,2908,36381,0.285011,0.198345,0.079932,0.322618,0.000000,854
67000,37,448.62,6.65,28324.97,255.00,10401,7200,2908,36472,0.285178,0.197412,0.079732,0.324256,0.000000,857
