tick,population,avg_energy,avg_cell_count,avg_code_count,avg_freshness,max_generation,eat_ratio,digest_ratio,refresh_ratio,divide_ratio,total_instructions
0,20,45.00,10.50,6.50,255.00,0,0.000000,0.000000,0.000000,0.000000,0
1000,18,50.22,12.83,8.17,255.00,6,0.160282,0.154637,0.148926,0.091146,29941
2000,20,45.95,12.95,8.25,255.00,6,0.153662,0.147690,0.141029,0.102048,30476
3000,20,45.95,12.95,8.25,255.00,6,0.153468,0.147535,0.140750,0.102170,30508
4000,18,48.78,12.83,8.17,255.00,8,0.157404,0.147955,0.142107,0.097866,30266
5000,19,48.37,12.89,8.21,255.00,5,0.158935,0.148362,0.140538,0.095492,30547
6000,19,45.05,12.89,8.21,255.00,6,0.159430,0.148123,0.142551,0.094946,30333
7000,23,31.70,13.09,8.35,255.00,6,0.159938,0.147757,0.142755,0.084029,30787
8000,29,24.79,13.28,8.48,255.00,6,0.165267,0.150346,0.139641,0.076244,29891
9000,27,27.81,13.22,8.44,255.00,6,0.166165,0.150823,0.139502,0.075361,29591
10000,24,30.75,13.12,8.38,255.00,6,0.166052,0.151021,0.139951,0.074952,29539
11000,30,25.53,13.30,8.50,255.00,6,0.165932,0.155593,0.140271,0.071593,29500
12000,26,29.62,13.19,8.42,255.00,6,0.166210,0.155664,0.140080,0.071392,29583
13000,30,25.93,13.30,8.50,255.00,6,0.166454,0.156263,0.139883,0.071606,29732
14000,31,25.10,13.32,8.52,255.00,6,0.166572,0.156331,0.140113,0.068294,29783
15000,32,23.28,13.34,8.53,255.00,7,0.166180,0.156105,0.139704,0.066602,29083
16000,31,26.16,13.32,8.52,255.00,7,0.165961,0.156421,0.140914,0.065392,28826
17000,33,23.79,13.36,8.55,255.00,7,0.165716,0.156491,0.140942,0.064960,28941
18000,32,24.41,13.34,8.53,255.00,6,0.165833,0.156456,0.140411,0.065534,28794
19000,31,26.13,13.32,8.52,255.00,8,0.165676,0.156347,0.140384,0.065856,28942
20000,29,29.55,13.28,8.48,255.00,6,0.165615,0.156512,0.140892,0.063205,29001
21000,28,29.32,13.25,8.46,255.00,6,0.165484,0.156216,0.140160,0.062569,29024
22000,29,28.52,13.28,8.48,255.00,7,0.165450,0.155845,0.140251,0.062311,29048
23000,32,26.28,13.34,8.53,255.00,6,0.165396,0.155990,0.140027,0.062856,29130
24000,30,28.57,13.30,8.50,255.00,7,0.165435,0.156878,0.140555,0.062098,29099
25000,30,27.50,13.30,8.50,255.00,7,0.165349,0.155934,0.140540,0.062161,29102
26000,29,27.59,13.28,8.48,255.00,6,0.165297,0.156017,0.140102,0.062833,29093
27000,27,32.70,13.22,8.44,255.00,7,0.165526,0.156311,0.140254,0.062442,29083
28000,29,29.00,13.28,8.48,255.00,6,0.165557,0.156107,0.140068,0.062532,28993
29000,33,24.55,13.36,8.55,255.00,6,0.165152,0.155861,0.140227,0.062914,29167
30000,31,26.26,13.32,8.52,255.00,7,0.165617,0.156359,0.140458,0.062468,29055
31000,29,29.72,13.28,8.48,255.00,7,0.165386,0.155911,0.140199,0.062847,29023
32000,26,31.85,13.19,8.42,255.00,6,0.165340,0.155800,0.140151,0.062869,29140
33000,28,29.21,13.25,8.46,255.00,8,0.165389,0.156245,0.140534,0.062429,29089
34000,32,26.47,13.34,8.53,255.00,6,0.165609,0.156293,0.140008,0.062310,28984
35000,30,28.20,13.30,8.50,255.00,6,0.165182,0.155894,0.140336,0.062851,29180
36000,29,27.86,13.28,8.48,255.00,6,0.165362,0.156265,0.140336,0.062341,29130
37000,33,25.48,13.36,8.55,255.00,6,0.165612,0.156275,0.140021,0.062489,28917
38000,28,30.71,13.25,8.46,255.00,7,0.165702,0.155977,0.140534,0.061569,29203
39000,29,28.90,13.28,8.48,255.00,7,0.165349,0.156480,0.140323,0.062771,29090
40000,30,27.10,13.30,8.50,255.00,6,0.165825,0.156004,0.139992,0.062284,28916
41000,31,27.81,13.32,8.52,255.00,7,0.165096,0.155949,0.140361,0.062798,29189
42000,29,28.24,13.28,8.48,255.00,7,0.165299,0.156406,0.140301,0.062597,29123
43000,29,28.52,13.28,8.48,255.00,6,0.165726,0.155894,0.140003,0.062489,28885
44000,28,29.07,13.25,8.46,255.00,7,0.165227,0.155697,0.140409,0.062869,29172
45000,30,29.27,13.30,8.50,255.00,7,0.165554,0.156469,0.140296,0.062560,29060
46000,27,31.11,13.22,8.44,255.00,6,0.165585,0.155957,0.140185,0.062189,28976
47000,30,27.43,13.30,8.50,255.00,7,0.165198,0.155668,0.140379,0.062734,29171
48000,34,24.32,13.38,8.56,255.00,6,0.165699,0.156421,0.140270,0.062781,29101
49000,28,31.07,13.25,8.46,255.00,6,0.165617,0.156071,0.140367,0.062297,28910
50000,28,29.36,13.25,8.46,255.00,6,0.165387,0.155444,0.140256,0.062809,29168
51000,30,27.93,13.30,8.50,255.00,6,0.165492,0.156384,0.140196,0.062760,29095
52000,31,27.39,13.32,8.52,255.00,7,0.165527,0.156345,0.140465,0.062103,28968
53000,29,29.07,13.28,8.48,255.00,7,0.165329,0.155688,0.140181,0.062680,29148
54000,29,28.59,13.28,8.48,255.00,6,0.165350,0.156110,0.140173,0.062616,29114
55000,30,27.93,13.30,8.50,255.00,7,0.165712,0.156500,0.140560,0.062276,28984
56000,28,30.00,13.25,8.46,255.00,6,0.165251,0.155722,0.140243,0.062709,29071
57000,30,28.17,13.30,8.50,255.00,6,0.165888,0.156241,0.140003,0.062208,29128
58000,30,27.20,13.30,8.50,255.00,7,0.165375,0.156042,0.140579,0.062472,29037
59000,35,23.97,13.40,8.57,255.00,7,0.164980,0.155856,0.140054,0.062522,29046
60000,29,29.24,13.28,8.48,255.00,7,0.165357,0.156127,0.140137,0.062897,29143
61000,29,28.28,13.28,8.48,255.00,7,0.165376,0.156288,0.140452,0.062515,29049
62000,28,29.43,13.25,8.46,255.00,6,0.165496,0.155854,0.140048,0.062534,29040
63000,29,30.07,13.28,8.48,255.00,6,0.165503,0.156212,0.140144,0.062657,29063
64000,28,30.21,13.25,8.46,255.00,6,0.165339,0.156136,0.140409,0.062667,29122
65000,31,27.45,13.32,8.52,255.00,6,0.165442,0.156128,0.140191,0.062368,28989
66000,30,27.60,13.30,8.50,255.00,8,0.165159,0.156659,0.139523,0.062993,29178
67000,31,27.26,13.32,8.52,255.00,7,0.165479,0.156903,0.140476,0.062024,29037
68000,27,31.48,13.22,8.44,255.00,7,0.165368,0.156056,0.140054,0.062664,28996
69000,30,28.47,13.30,8.50,255.00,7,0.165180,0.155918,0.140240,0.062916,29150
70000,32,25.94,13.34,8.53,255.00,6,0.165515,0.156232,0.140416,0.062644,29085
71000,32,26.69,13.34,8.53,255.00,7,0.165614,0.155949,0.140175,0.062304,28971
72000,29,29.24,13.28,8.48,255.00,6,0.165063,0.155924,0.140280,0.062849,29213
73000,30,27.93,13.30,8.50,255.00,6,0.165641,0.156290,0.140372,0.062846,29087
74000,30,28.17,13.30,8.50,255.00,7,0.165603,0.156148,0.140170,0.062563,28979
75000,30,27.43,13.30,8.50,255.00,7,0.165136,0.155715,0.140332,0.062320,29188
76000,30,28.80,13.30,8.50,255.00,7,0.165474,0.156390,0.140286,0.062522,29062
77000,30,27.90,13.30,8.50,255.00,7,0.165641,0.156205,0.140097,0.062392,28930
78000,29,29.28,13.28,8.48,255.00,6,0.165094,0.155517,0.140312,0.062605,29135
79000,29,29.17,13.28,8.48,255.00,7,0.165915,0.157073,0.140316,0.061762,29063
80000,32,26.44,13.34,8.53,255.00,8,0.165501,0.156163,0.140381,0.062506,29021
81000,31,26.06,13.32,8.52,255.00,6,0.165628,0.156019,0.140210,0.062407,29035
82000,29,30.03,13.28,8.48,255.00,7,0.165444,0.155900,0.140327,0.062532,29025
83000,31,27.35,13.32,8.52,255.00,7,0.165395,0.156044,0.140161,0.062775,29088
84000,32,26.03,13.34,8.53,255.00,6,0.165431,0.156063,0.140347,0.062899,29142
85000,29,28.34,13.28,8.48,255.00,6,0.165551,0.155991,0.140392,0.062396,28976
86000,29,29.41,13.28,8.48,255.00,6,0.165294,0.156031,0.140113,0.062234,29148
87000,28,30.54,13.25,8.46,255.00,6,0.165461,0.156160,0.140519,0.062526,29028
88000,31,26.97,13.32,8.52,255.00,8,0.165444,0.156107,0.140155,0.062739,29025
89000,30,27.40,13.30,8.50,255.00,7,0.165161,0.155712,0.140045,0.062807,29105
90000,28,30.89,13.25,8.46,255.00,7,0.165383,0.156617,0.140392,0.062564,29090
91000,28,29.54,13.25,8.46,255.00,6,0.165421,0.155917,0.140216,0.061878,29041
92000,33,25.06,13.36,8.55,255.00,6,0.164879,0.155694,0.139998,0.063265,29179
93000,30,28.50,13.30,8.50,255.00,7,0.165491,0.156408,0.140547,0.062481,29065
94000,32,26.28,13.34,8.53,255.00,8,0.165579,0.155979,0.140095,0.062537,28959
95000,30,27.27,13.30,8.50,255.00,6,0.164947,0.155724,0.140296,0.063051,29167
96000,31,27.48,13.32,8.52,255.00,8,0.165377,0.156402,0.140445,0.062726,29079
97000,29,29.76,13.28,8.48,255.00,7,0.165618,0.156045,0.139974,0.062556,28934
98000,31,26.61,13.32,8.52,255.00,6,0.165084,0.155797,0.140238,0.062682,29179
99000,28,29.46,13.25,8.46,255.00,7,0.165503,0.156425,0.140435,0.062584,29081
100000,33,25.64,13.36,8.55,255.00,8,0.165405,0.156070,0.140096,0.062545,28923
101000,28,30.86,13.25,8.46,255.00,6,0.165593,0.155933,0.140484,0.062312,29192
102000,28,30.29,13.25,8.46,255.00,6,0.167689,0.158246,0.142565,0.058669,29334
103000,32,26.41,13.34,8.53,255.00,6,0.167375,0.158364,0.142568,0.059035,29186
104000,30,30.43,13.30,8.50,255.00,7,0.167280,0.158586,0.142424,0.059022,29328
105000,30,29.30,13.30,8.50,255.00,6,0.167117,0.157956,0.142779,0.058930,29255
106000,31,27.61,13.32,8.52,255.00,6,0.167122,0.157970,0.141886,0.059213,29284
107000,29,30.21,13.28,8.48,255.00,7,0.167504,0.158550,0.142657,0.058854,29259
108000,30,29.80,13.30,8.50,255.00,8,0.167445,0.158178,0.142700,0.058549,29138
109000,28,30.89,13.25,8.46,255.00,6,0.167207,0.158340,0.142618,0.058964,29323
110000,29,29.83,13.28,8.48,255.00,6,0.167127,0.158083,0.142862,0.059111,29301
111000,31,28.26,13.32,8.52,255.00,6,0.167281,0.158439,0.142428,0.059197,29292
112000,28,31.36,13.25,8.46,255.00,6,0.167361,0.158414,0.142672,0.058803,29284
