tick,population,avg_energy,avg_code_length,avg_age,avg_freshness,total_eat,total_refresh,total_divide,total_instructions,eat_ratio,refresh_ratio,divide_ratio,low_energy_eat_rate,low_freshness_refresh_rate,max_generation
0,20,100.00,5.50,0.00,255.00,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0
1000,20,527.00,5.50,537.50,252.50,5330,5320,1425,23275,0.229001,0.228571,0.061224,0.174051,0.000000,6
2000,20,524.75,5.50,1027.90,252.70,4780,4786,1410,20098,0.237835,0.238133,0.070156,0.000000,0.000000,16
3000,20,548.55,5.50,1606.70,253.25,4793,4797,1296,20081,0.238683,0.238883,0.064539,0.000000,0.000000,25
4000,19,589.16,5.37,2248.21,253.32,4663,4657,1160,19113,0.243970,0.243656,0.060692,0.000000,0.000000,35
5000,19,593.63,5.37,2810.32,253.63,4649,4659,1156,19080,0.243658,0.244182,0.060587,0.000000,0.000000,45
6000,19,605.32,5.37,3432.63,252.95,4649,4649,1095,19069,0.243799,0.243799,0.057423,0.000000,0.000000,54
7000,19,622.84,5.37,4082.32,252.58,4660,4649,916,19064,0.244440,0.243863,0.048049,0.000000,0.000000,64
8000,19,641.05,5.37,4753.89,254.32,4649,4660,864,19060,0.243914,0.244491,0.045331,0.000000,0.000000,74
9000,19,668.32,5.37,5458.32,253.32,4647,4646,864,19054,0.243886,0.243833,0.045345,0.000000,0.000000,83
10000,19,672.47,5.37,6129.89,252.05,4655,4646,867,19060,0.244229,0.243757,0.045488,0.000000,0.000000,93
11000,19,686.21,5.37,6834.32,253.32,4652,4660,854,19054,0.244148,0.244568,0.044820,0.000000,0.000000,102
12000,19,708.47,5.37,7560.63,253.00,4672,4671,720,19050,0.245249,0.245197,0.037795,0.000000,0.000000,112
13000,19,731.32,5.37,8286.95,253.05,4679,4672,720,19050,0.245617,0.245249,0.037795,0.000000,0.000000,122
14000,19,749.53,5.37,9040.63,253.79,4670,4679,722,19045,0.245209,0.245681,0.037910,0.000000,0.000000,131
15000,19,745.89,5.37,9766.95,252.74,4670,4669,723,19050,0.245144,0.245092,0.037953,0.000000,0.000000,141
16000,19,751.89,5.37,10520.63,252.32,4679,4670,720,19045,0.245681,0.245209,0.037805,0.000000,0.000000,150
17000,19,748.53,5.37,11246.95,254.26,4672,4683,720,19050,0.245249,0.245827,0.037795,0.000000,0.000000,160
18000,19,744.32,5.37,11973.26,253.21,4669,4669,722,19050,0.245092,0.245092,0.037900,0.000000,0.000000,170
19000,19,750.37,5.37,12726.95,252.42,4679,4669,720,19045,0.245681,0.245156,0.037805,0.000000,0.000000,179
20000,19,773.89,5.37,13518.95,254.05,4702,4712,531,19038,0.246980,0.247505,0.027892,0.000000,0.000000,189
21000,19,816.37,5.37,14354.74,253.79,4717,4716,432,19030,0.247872,0.247819,0.022701,0.000000,0.000000,199
22000,19,846.68,5.37,15206.95,252.68,4722,4713,432,19027,0.248174,0.247701,0.022705,0.000000,0.000000,208
23000,19,846.05,5.37,16042.74,253.58,4716,4725,433,19030,0.247819,0.248292,0.022754,0.000000,0.000000,218
24000,19,848.63,5.37,16894.95,253.11,4715,4715,434,19027,0.247806,0.247806,0.022810,0.000000,0.000000,227
25000,19,848.53,5.37,17730.74,252.21,4725,4714,432,19030,0.248292,0.247714,0.022701,0.000000,0.000000,237
26000,19,845.68,5.37,18566.53,254.21,4716,4728,432,19030,0.247819,0.248450,0.022701,0.000000,0.000000,247
27000,19,848.11,5.37,19418.74,253.74,4715,4715,433,19027,0.247806,0.247806,0.022757,0.000000,0.000000,256
28000,19,847.58,5.37,20254.53,252.11,4724,4712,434,19030,0.248240,0.247609,0.022806,0.000000,0.000000,266
29000,19,849.21,5.37,21106.74,253.89,4715,4727,432,19027,0.247806,0.248436,0.022705,0.000000,0.000000,275
30000,19,846.89,5.37,21980.84,253.63,4702,4701,417,19023,0.247174,0.247122,0.021921,0.000000,0.000000,285
31000,19,846.16,5.37,22871.37,252.47,4703,4694,413,19020,0.247266,0.246793,0.021714,0.000000,0.000000,295
32000,19,847.42,5.37,23772.84,253.95,4697,4707,413,19018,0.246977,0.247502,0.021716,0.000000,0.000000,304
33000,19,845.68,5.37,24663.37,253.42,4696,4696,415,19020,0.246898,0.246898,0.021819,0.000000,0.000000,314
34000,18,891.22,5.22,26973.44,252.89,4631,4621,338,18532,0.249892,0.249352,0.018239,0.000000,0.000000,324
35000,18,891.67,5.22,27921.44,254.11,4553,4562,269,18009,0.252818,0.253318,0.014937,0.000000,0.000000,333
36000,18,890.11,5.22,28863.67,253.67,4551,4552,269,18010,0.252693,0.252748,0.014936,0.000000,0.000000,343
37000,18,892.28,5.22,29811.67,252.22,4560,4549,270,18009,0.253207,0.252596,0.014993,0.000000,0.000000,352
38000,18,891.11,5.22,30753.89,253.78,4553,4563,269,18010,0.252804,0.253359,0.014936,0.000000,0.000000,362
39000,18,890.00,5.22,31696.11,253.72,4552,4553,269,18010,0.252748,0.252804,0.014936,0.000000,0.000000,372
40000,18,892.11,5.22,32644.11,252.67,4560,4550,269,18009,0.253207,0.252651,0.014937,0.000000,0.000000,381
41000,18,890.78,5.22,33586.33,254.22,4553,4563,270,18010,0.252804,0.253359,0.014992,0.000000,0.000000,391
42000,18,891.50,5.22,34534.33,253.44,4552,4551,269,18009,0.252763,0.252707,0.014937,0.000000,0.000000,400
43000,18,891.89,5.22,35476.56,252.72,4560,4551,269,18010,0.253193,0.252693,0.014936,0.000000,0.000000,410
44000,18,890.61,5.22,36418.78,253.89,4553,4562,269,18010,0.252804,0.253304,0.014936,0.000000,0.000000,420
45000,18,890.89,5.22,37366.78,253.50,4551,4552,269,18009,0.252707,0.252763,0.014937,0.000000,0.000000,429
46000,18,891.28,5.22,38309.00,252.39,4560,4550,270,18010,0.253193,0.252637,0.014992,0.000000,0.000000,439
47000,18,890.44,5.22,39251.22,254.33,4554,4564,269,18010,0.252860,0.253415,0.014936,0.000000,0.000000,449
48000,18,891.11,5.22,40199.22,253.94,4552,4552,269,18009,0.252763,0.252763,0.014937,0.000000,0.000000,458
49000,18,891.56,5.22,41141.44,252.44,4560,4549,269,18010,0.253193,0.252582,0.014936,0.000000,0.000000,468
50000,18,891.44,5.22,42089.44,254.06,4552,4563,270,18009,0.252763,0.253373,0.014993,0.000000,0.000000,477
51000,18,891.00,5.22,43031.67,253.22,4553,4551,269,18010,0.252804,0.252693,0.014936,0.000000,0.000000,487
