tick,population,avg_energy,avg_code_length,avg_age,avg_freshness,total_eat,total_refresh,total_divide,total_instructions,eat_ratio,refresh_ratio,divide_ratio,low_energy_eat_rate,low_freshness_refresh_rate,max_generation
235000,41,806.22,6.78,139483.07,252.56,10514,8355,957,39744,0.264543,0.210220,0.024079,0.322292,0.000000,698
236000,41,806.41,6.78,140289.24,252.88,10519,8367,957,39768,0.264509,0.210395,0.024065,0.319844,0.000000,699
237000,40,828.02,6.75,144648.73,252.68,10531,8364,961,39812,0.264518,0.210087,0.024138,0.319774,0.000000,699
238000,39,849.08,6.72,149250.23,252.56,10447,8329,914,39520,0.264347,0.210754,0.023128,0.312158,0.000000,703
239000,40,827.17,6.75,146289.88,253.18,10477,8337,929,39611,0.264497,0.210472,0.023453,0.325999,0.000000,705
240000,40,826.08,6.75,147128.27,252.70,10540,8367,969,39835,0.264591,0.210041,0.024325,0.319882,0.000000,707
241000,40,825.95,6.75,147956.45,252.78,10502,8354,948,39701,0.264527,0.210423,0.023878,0.319943,0.000000,710
242000,41,804.61,6.78,145197.22,252.98,10536,8379,963,39840,0.264458,0.210316,0.024172,0.311760,0.000000,710
243000,39,847.49,6.72,153415.46,252.54,10462,8335,893,39597,0.264212,0.210496,0.022552,0.315419,0.000000,711
244000,39,848.74,6.72,154280.49,252.62,10455,8334,919,39547,0.264369,0.210737,0.023238,0.320808,0.000000,714
245000,38,886.47,6.68,159241.45,253.08,10398,8310,817,39362,0.264163,0.211117,0.020756,0.327404,0.000000,713
246000,41,830.80,6.78,148443.80,252.88,10461,8330,773,39552,0.264487,0.210609,0.019544,0.315814,0.000000,714
247000,40,851.60,6.75,152918.77,252.93,10567,8376,832,39913,0.264751,0.209856,0.020845,0.316256,0.000000,720
248000,40,850.30,6.75,153795.15,253.12,10617,8416,868,40133,0.264545,0.209703,0.021628,0.312088,0.000000,720
249000,40,850.38,6.75,154629.23,252.60,10535,8371,814,39858,0.264313,0.210021,0.020422,0.317780,0.000000,727
250000,41,828.27,6.78,151741.20,252.46,10599,8399,842,40040,0.264710,0.209765,0.021029,0.325893,0.000000,733
251000,39,874.82,6.72,160342.28,252.82,10540,8378,829,39849,0.264498,0.210244,0.020804,0.323906,0.000000,736
252000,40,852.12,6.75,157183.15,252.62,10579,8385,841,39969,0.264680,0.209788,0.021041,0.321018,0.000000,740
253000,39,872.95,6.72,162105.87,252.69,10617,8405,863,40103,0.264743,0.209585,0.021520,0.323028,0.000000,740
254000,40,847.90,6.75,158874.00,253.12,10606,8410,858,40068,0.264700,0.209893,0.021414,0.322125,0.000000,742
255000,41,826.02,6.78,155866.05,252.85,10596,8396,854,40036,0.264662,0.209711,0.021331,0.325059,0.000000,746
256000,39,868.95,6.72,164717.10,252.64,10589,8388,843,39971,0.264917,0.209852,0.021090,0.326194,0.000000,747
257000,41,825.63,6.78,157506.66,252.90,10575,8394,844,39961,0.264633,0.210055,0.021121,0.322025,0.000000,749
258000,41,822.73,6.78,158357.12,252.59,10619,8406,868,40123,0.264661,0.209506,0.021633,0.315271,0.000000,749
259000,39,866.49,6.72,167328.21,252.72,10535,8366,818,39802,0.264685,0.210190,0.020552,0.319664,0.000000,749
260000,39,868.15,6.72,168226.95,253.21,10512,8367,809,39755,0.264420,0.210464,0.020350,0.313224,0.000000,748
