tick,population,avg_energy,avg_code_length,avg_age,avg_freshness,total_eat,total_refresh,total_divide,total_instructions,eat_ratio,refresh_ratio,divide_ratio,low_energy_eat_rate,low_freshness_refresh_rate,max_generation
0,20,100.00,5.50,0.00,255.00,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0
1000,20,530.35,5.50,542.70,255.00,5334,5324,1400,23274,0.229183,0.228753,0.060153,0.174161,0.000000,6
2000,20,550.70,5.50,1074.70,255.00,4798,4803,1300,20090,0.238825,0.239074,0.064709,0.000000,0.000000,16
3000,19,602.95,5.37,1735.26,255.00,4657,4666,1165,19167,0.242970,0.243439,0.060782,0.000000,0.000000,25
4000,19,600.63,5.37,2297.37,255.00,4663,4653,1152,19080,0.244392,0.243868,0.060377,0.000000,0.000000,35
5000,19,593.79,5.37,2859.47,255.00,4649,4659,1233,19080,0.243658,0.244182,0.064623,0.000000,0.000000,45
6000,18,630.56,5.22,3653.22,255.00,4576,4577,1226,18597,0.246061,0.246115,0.065925,0.000000,0.000000,54
7000,18,631.61,5.22,4254.56,255.00,4521,4511,1135,18069,0.250208,0.249654,0.062815,0.000000,0.000000,64
8000,100,930.98,7.50,1462.24,255.00,19869,4674,8574,71861,0.276492,0.065042,0.119314,0.432692,0.000000,77
9000,100,796.23,7.50,2462.24,255.00,27707,4803,12574,100000,0.277070,0.048030,0.125740,0.000000,0.000000,77
10000,58,309.91,7.14,2976.47,255.00,25990,4305,11328,91903,0.282798,0.046843,0.123260,0.271346,0.000000,76
11000,39,326.38,6.72,3425.08,255.00,12538,3536,4203,41940,0.298951,0.084311,0.100215,0.313587,0.000000,76
12000,38,335.74,6.68,3763.95,255.00,11386,3496,3655,37925,0.300224,0.092182,0.096374,0.314050,0.000000,80
13000,39,351.90,6.72,4043.08,255.00,11497,3502,3481,37612,0.305674,0.093109,0.092550,0.317288,0.000000,90
14000,38,361.76,6.68,4648.05,255.00,11791,3507,3623,38640,0.305150,0.090761,0.093763,0.311152,0.000000,94
15000,37,374.81,6.65,5293.22,255.00,11736,3500,3544,38550,0.304436,0.090791,0.091933,0.314500,0.000000,91
16000,37,405.95,6.65,5671.41,255.00,11594,3531,3349,38147,0.303930,0.092563,0.087792,0.315598,0.000000,91
17000,39,422.85,6.72,5790.69,255.00,11589,3650,3142,38189,0.303464,0.095577,0.082275,0.313325,0.000000,93
18000,41,406.12,6.78,5856.76,255.00,11879,3639,3285,39181,0.303183,0.092877,0.083842,0.310837,0.000000,93
19000,38,452.89,6.68,6655.37,255.00,11898,3640,3245,39231,0.303281,0.092784,0.082715,0.314362,0.000000,90
20000,39,451.26,6.72,6915.31,255.00,11958,3649,3153,39302,0.304259,0.092845,0.080225,0.317376,0.000000,90
21000,42,444.14,6.81,6550.79,255.00,11887,3639,3013,38976,0.304983,0.093365,0.077304,0.315367,0.000000,90
22000,42,458.90,6.81,6997.48,255.00,12173,3640,2936,39740,0.306316,0.091595,0.073880,0.319318,0.000000,93
23000,41,478.59,6.78,7633.71,255.00,12188,3650,2949,39822,0.306062,0.091658,0.074055,0.317393,0.000000,101
24000,41,477.12,6.78,8105.66,255.00,12276,3639,2981,40091,0.306203,0.090769,0.074356,0.315885,0.000000,108
25000,43,455.42,6.84,8184.35,255.00,12284,3640,2994,40129,0.306113,0.090707,0.074609,0.316697,0.000000,115
26000,38,526.45,6.68,9740.84,255.00,12180,3650,2911,39748,0.306431,0.091829,0.073236,0.315867,0.000000,119
27000,41,501.59,6.78,9527.07,255.00,12255,3638,2817,39892,0.307204,0.091196,0.070616,0.315266,0.000000,123
28000,36,595.39,6.61,11401.28,255.00,12314,3640,2735,39971,0.308073,0.091066,0.068425,0.318010,0.000000,128
29000,41,549.27,6.78,10562.02,255.00,12293,3650,2525,39804,0.308838,0.091699,0.063436,0.315588,0.000000,137
30000,42,537.36,6.81,10858.19,255.00,12603,3639,2666,40822,0.308731,0.089143,0.065308,0.317748,0.000000,143
31000,41,548.76,6.78,11677.15,255.00,12633,3640,2672,40880,0.309026,0.089041,0.065362,0.311638,0.000000,143
32000,41,550.68,6.78,12265.29,255.00,12569,3650,2643,40721,0.308661,0.089634,0.064905,0.315662,0.000000,142
33000,38,608.55,6.68,13723.71,255.00,12456,3639,2537,40234,0.309589,0.090446,0.063056,0.312101,0.000000,148
34000,38,619.50,6.68,14325.55,255.00,12593,3639,2533,40155,0.313610,0.090624,0.063081,0.319071,0.000000,163
35000,39,600.56,6.72,14529.64,255.00,12677,3654,2581,39775,0.318718,0.091867,0.064890,0.326285,0.000000,178
36000,40,586.33,6.75,14781.58,255.00,12742,3639,2604,40060,0.318073,0.090839,0.065002,0.327772,0.000000,191
37000,40,585.10,6.75,15327.55,255.00,12687,3640,2567,40499,0.313267,0.089879,0.063384,0.314642,0.000000,203
38000,41,572.02,6.78,15554.17,255.00,12682,3650,2566,40541,0.312819,0.090032,0.063294,0.322922,0.000000,216
39000,41,594.71,6.78,16084.41,255.00,12556,3639,2397,39791,0.315549,0.091453,0.060240,0.322993,0.000000,229
40000,42,605.64,6.81,16316.21,255.00,12710,3640,2276,40896,0.310788,0.089006,0.055653,0.316753,0.000000,172
41000,39,678.85,6.72,18219.33,255.00,12799,3669,2120,41063,0.311692,0.089351,0.051628,0.314639,0.000000,177
42000,42,658.07,6.81,17576.26,255.00,12956,3806,2015,41520,0.312042,0.091667,0.048531,0.317414,0.000000,180
43000,44,645.64,6.86,17419.77,255.00,13099,3807,1983,41974,0.312074,0.090699,0.047244,0.313818,0.000000,184
44000,42,676.76,6.81,18901.93,255.00,13209,3816,2041,42388,0.311621,0.090025,0.048150,0.312800,0.000000,190
45000,42,687.00,6.81,19575.57,255.00,13182,3865,1959,42195,0.312407,0.091599,0.046427,0.323739,0.000000,194
46000,43,682.23,6.84,19803.30,255.00,13264,3974,1910,42424,0.312653,0.093673,0.045022,0.319970,0.000000,198
47000,43,681.37,6.84,20479.74,255.00,13414,3982,1970,42935,0.312426,0.092745,0.045883,0.316438,0.000000,202
48000,42,700.19,6.81,21661.62,255.00,13408,3980,1963,42911,0.312461,0.092750,0.045746,0.314589,0.000000,204
49000,44,682.05,6.86,21337.84,255.00,13247,3974,1754,42214,0.313806,0.094139,0.041550,0.316071,0.000000,211
50000,43,704.95,6.84,22540.19,255.00,13384,3982,1807,42715,0.313333,0.093223,0.042304,0.314868,0.000000,216
51000,43,705.77,6.84,23225.19,255.00,13421,3973,1819,42811,0.313494,0.092803,0.042489,0.316551,0.000000,222
52000,40,771.20,6.75,25728.55,255.00,13404,3974,1746,42677,0.314080,0.093118,0.040912,0.318012,0.000000,227
53000,42,745.67,6.81,25242.31,255.00,13486,3982,1690,42908,0.314300,0.092803,0.039387,0.322226,0.000000,232
54000,43,748.19,6.84,25399.65,255.00,13424,3973,1573,42593,0.315169,0.093278,0.036931,0.320215,0.000000,237
