tick,population,avg_energy,avg_code_length,avg_age,avg_freshness,total_eat,total_refresh,total_divide,total_instructions,eat_ratio,refresh_ratio,divide_ratio,low_energy_eat_rate,low_freshness_refresh_rate,max_generation
0,20,100.00,5.50,0.00,255.00,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0
1000,99,166.45,7.49,396.58,252.44,10821,10947,5956,60610,0.178535,0.180614,0.098268,0.210992,0.000000,9
2000,79,167.08,7.37,772.53,252.61,14016,14175,9563,83299,0.168261,0.170170,0.114803,0.178697,0.000000,12
3000,74,189.61,7.32,969.97,252.66,13205,13371,8044,77084,0.171307,0.173460,0.104354,0.188175,0.000000,15
4000,79,180.62,7.37,1225.01,252.05,13439,13583,8145,78291,0.171654,0.173494,0.104035,0.188278,0.000000,15
5000,75,204.95,7.33,1447.72,252.44,13358,13541,8063,78034,0.171182,0.173527,0.103327,0.190679,0.000000,17
6000,76,220.83,7.34,1700.54,252.33,13431,13427,7857,77241,0.173884,0.173833,0.101721,0.190756,0.000000,17
7000,74,235.12,7.32,2076.49,252.39,13563,13556,7955,78100,0.173662,0.173572,0.101857,0.187072,0.000000,20
8000,78,222.10,7.36,2284.45,252.33,13609,13622,7973,78510,0.173341,0.173507,0.101554,0.189476,0.000000,22
9000,80,217.74,7.38,2504.72,252.69,13720,13724,8057,79326,0.172957,0.173008,0.101568,0.188899,0.000000,25
10000,75,235.80,7.33,3019.08,252.36,13680,13665,7958,78968,0.173235,0.173045,0.100775,0.189398,0.000000,18
11000,73,251.05,7.32,3251.95,251.96,13619,13565,7898,78599,0.173272,0.172585,0.100485,0.187548,0.000000,20
12000,79,229.82,7.37,3315.11,252.51,13684,13697,8054,79183,0.172815,0.172979,0.101714,0.188041,0.000000,22
13000,76,242.24,7.34,3743.05,252.68,13740,13725,8180,79534,0.172756,0.172568,0.102849,0.191651,0.000000,26
14000,72,258.29,7.31,4255.96,252.44,13641,13645,8026,78873,0.172949,0.173000,0.101759,0.189471,0.000000,17
15000,73,253.84,7.32,4541.07,252.41,13702,13705,8059,79258,0.172878,0.172916,0.101681,0.188666,0.000000,19
16000,61,319.18,7.18,5862.54,252.39,14918,13359,7565,76570,0.194828,0.174468,0.098798,0.214128,0.000000,16
17000,60,353.45,7.17,6642.63,252.45,18375,12781,7142,72303,0.254139,0.176770,0.098779,0.286987,0.000000,13
18000,56,383.95,7.11,7872.77,252.36,19323,12827,7253,72630,0.266047,0.176607,0.099862,0.295850,0.000000,13
19000,58,368.29,7.14,8099.33,252.84,19638,12912,7355,73171,0.268385,0.176463,0.100518,0.303953,0.000000,13
20000,57,379.74,7.12,8923.89,252.72,19550,12800,7333,72558,0.269440,0.176411,0.101064,0.308554,0.000000,13
21000,60,354.25,7.17,9044.22,252.32,19574,12820,7361,72740,0.269095,0.176244,0.101196,0.304232,0.000000,13
22000,59,365.00,7.15,9843.24,252.39,19737,12893,7429,73216,0.269572,0.176095,0.101467,0.301464,0.000000,13
23000,61,352.61,7.18,10189.46,252.93,19493,12797,7308,72405,0.269222,0.176742,0.100932,0.303476,0.000000,13
24000,58,368.55,7.14,11333.91,252.71,19577,12816,7320,72666,0.269411,0.176369,0.100735,0.311702,0.000000,13
25000,57,381.82,7.12,11854.26,252.39,19724,12904,7414,73190,0.269490,0.176308,0.101298,0.302392,0.000000,13
26000,58,368.14,7.14,12317.22,252.38,19806,12956,7436,73478,0.269550,0.176325,0.101200,0.300260,0.000000,13
27000,53,406.53,7.06,13968.08,253.04,19534,12846,7368,72835,0.268195,0.176371,0.101160,0.298132,0.000000,13
28000,56,379.71,7.11,13948.14,252.64,19533,12780,7317,72423,0.269707,0.176463,0.101031,0.306854,0.000000,13
29000,57,370.56,7.12,14192.89,252.39,19621,12840,7385,72865,0.269279,0.176216,0.101352,0.307228,0.000000,13
30000,53,406.81,7.06,15826.72,252.34,19448,12765,7272,72246,0.269191,0.176688,0.100656,0.300280,0.000000,13
31000,59,362.97,7.15,14762.54,252.78,19727,12887,7407,73077,0.269948,0.176348,0.101359,0.310010,0.000000,13
32000,56,385.70,7.11,15498.25,252.68,19568,12856,7341,72762,0.268932,0.176686,0.100891,0.304182,0.000000,13
33000,57,374.49,7.12,15940.23,252.21,19669,12959,7304,72999,0.269442,0.177523,0.100056,0.305510,0.000000,13
34000,57,388.79,7.12,16440.39,252.35,19392,12875,7109,72059,0.269113,0.178673,0.098655,0.305483,0.000000,13
35000,58,383.17,7.14,16891.41,252.93,19338,12865,7071,71831,0.269215,0.179101,0.098439,0.306303,0.000000,13
36000,59,373.19,7.15,17031.98,252.61,19748,13072,7278,73350,0.269230,0.178214,0.099223,0.308617,0.000000,13
37000,57,393.12,7.12,17884.14,252.32,19411,12903,7099,72226,0.268754,0.178648,0.098289,0.300572,0.000000,13
38000,57,391.53,7.12,18347.28,252.61,19547,12969,7173,72699,0.268876,0.178393,0.098667,0.300415,0.000000,13
39000,58,391.29,7.14,18832.71,252.97,19729,13061,7251,73187,0.269570,0.178461,0.099075,0.309490,0.000000,13
40000,58,384.55,7.14,19591.41,252.50,19599,13043,7103,72983,0.268542,0.178713,0.097324,0.308815,0.000000,13
41000,58,388.64,7.14,19753.34,252.53,19347,12946,7018,72425,0.267132,0.178750,0.096900,0.302602,0.000000,13
42000,57,407.25,7.12,19914.42,252.21,19229,12874,6947,71866,0.267567,0.179139,0.096666,0.303338,0.000000,13
43000,60,388.22,7.17,19623.48,252.93,19571,12964,6948,72658,0.269358,0.178425,0.095626,0.309183,0.000000,13
44000,58,420.76,7.14,20979.59,252.71,19343,12968,6807,72260,0.267686,0.179463,0.094201,0.300681,0.000000,13
45000,60,399.78,7.17,20890.25,252.33,19588,13052,6953,73013,0.268281,0.178763,0.095230,0.302320,0.000000,13
