tick,population,avg_energy,avg_code_length,avg_age,avg_freshness,total_eat,total_refresh,total_divide,total_instructions,eat_ratio,refresh_ratio,divide_ratio,low_energy_eat_rate,low_freshness_refresh_rate,max_generation
0,20,100.00,5.50,0.00,255.00,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0
1000,22,493.91,5.73,528.23,252.50,5521,5657,1472,24464,0.225679,0.231238,0.060170,0.178261,0.000000,6
2000,21,527.43,5.62,1060.10,252.86,5068,5243,1576,22007,0.230290,0.238242,0.071614,0.000000,0.000000,16
3000,21,548.86,5.62,1609.43,253.38,4936,5109,1442,21091,0.234033,0.242236,0.068370,0.000000,0.000000,25
4000,21,550.38,5.62,2119.14,253.00,4955,5109,1422,21099,0.234845,0.242144,0.067397,0.000000,0.000000,35
5000,21,578.67,5.62,2698.19,253.62,4969,5147,1237,21085,0.235665,0.244107,0.058667,0.000000,0.000000,45
6000,21,626.00,5.62,3336.67,253.00,4982,5150,1153,21073,0.236416,0.244389,0.054715,0.000000,0.000000,54
7000,73,245.47,7.32,1231.08,195.04,9888,5119,5948,50110,0.197326,0.102155,0.118699,0.228674,0.000000,69
8000,100,278.29,7.50,1566.00,252.06,16005,12315,12014,93825,0.170584,0.131255,0.128047,0.261150,0.000000,65
9000,37,383.68,6.65,2977.03,253.00,9608,9766,5677,53110,0.180908,0.183883,0.106891,0.156077,0.000000,71
10000,36,419.31,6.61,3469.69,252.25,7252,7363,3159,36171,0.200492,0.203561,0.087335,0.129577,0.000000,86
11000,36,452.42,6.61,3885.89,252.92,7232,7242,2797,35182,0.205560,0.205844,0.079501,0.078341,0.000000,87
12000,34,489.88,6.53,4573.59,252.97,7140,7143,2644,34540,0.206717,0.206804,0.076549,0.000000,0.000000,97
13000,34,497.00,6.53,5051.68,252.47,7103,7184,2595,34165,0.207903,0.210274,0.075955,0.000000,0.000000,106
14000,33,517.27,6.48,5702.94,253.24,6962,7116,2391,33199,0.209705,0.214344,0.072020,0.000000,0.000000,116
15000,33,528.09,6.48,6206.97,252.73,6968,7109,2308,33148,0.210209,0.214462,0.069627,0.000000,0.000000,126
16000,31,578.55,6.39,7189.81,252.16,6750,6879,1964,31580,0.213743,0.217828,0.062191,0.000000,0.000000,135
17000,31,585.61,6.39,7765.84,252.94,6681,6830,1875,31117,0.214706,0.219494,0.060256,0.000000,0.000000,145
18000,30,611.47,6.33,8616.60,252.97,6573,6715,1774,30401,0.216210,0.220881,0.058353,0.000000,0.000000,155
19000,30,618.90,6.33,9222.53,251.73,6545,6560,1731,30108,0.217384,0.217882,0.057493,0.000000,0.000000,165
20000,29,637.07,6.28,10155.14,251.14,6397,6407,1594,29146,0.219481,0.219824,0.054690,0.000000,0.000000,179
21000,29,638.17,6.28,10781.00,252.41,6393,6388,1586,29100,0.219691,0.219519,0.054502,0.000000,0.000000,194
22000,28,660.14,6.21,11807.11,252.61,6284,6385,1470,28300,0.222049,0.225618,0.051943,0.000000,0.000000,193
23000,28,657.86,6.21,12445.43,253.57,6248,6398,1442,28088,0.222444,0.227784,0.051339,0.000000,0.000000,203
24000,29,635.93,6.28,12646.93,252.83,6245,6384,1443,28084,0.222369,0.227318,0.051382,0.000000,0.000000,212
25000,28,657.82,6.21,13726.25,252.39,6260,6386,1441,28089,0.222863,0.227349,0.051301,0.000000,0.000000,222
26000,28,659.54,6.21,14375.71,253.39,6250,6397,1442,28085,0.222539,0.227773,0.051344,0.000000,0.000000,231
27000,28,658.89,6.21,15017.75,253.00,6247,6381,1433,28087,0.222416,0.227187,0.051020,0.000000,0.000000,241
28000,28,676.18,6.21,15690.89,252.43,6281,6270,1299,28088,0.223619,0.223227,0.046248,0.000000,0.000000,251
29000,28,693.32,6.21,16375.18,252.96,6273,6280,1299,28085,0.223358,0.223607,0.046252,0.000000,0.000000,260
30000,28,691.93,6.21,17051.21,252.89,6265,6268,1293,28085,0.223073,0.223180,0.046039,0.000000,0.000000,270
31000,28,691.96,6.21,17728.50,252.50,6262,6252,1279,28078,0.223022,0.222665,0.045552,0.000000,0.000000,280
32000,100,935.97,7.50,5757.42,252.04,21699,13941,8927,81715,0.265545,0.170605,0.109246,0.441275,0.000000,287
33000,100,956.85,7.50,6757.42,252.24,26954,16531,11543,100000,0.269540,0.165310,0.115430,0.000000,0.000000,287
34000,86,427.35,7.42,8215.38,252.19,26612,16259,11270,98083,0.271321,0.165768,0.114903,0.264075,0.000000,287
35000,40,431.80,6.75,13604.67,253.22,14164,9616,4645,51124,0.277052,0.188092,0.090858,0.310093,0.000000,288
36000,39,442.18,6.72,14389.18,252.67,10503,7632,2905,37623,0.279164,0.202855,0.077213,0.329521,0.000000,291
37000,39,439.97,6.72,14798.18,252.26,10508,7620,2889,37563,0.279743,0.202859,0.076911,0.325237,0.000000,295
38000,38,452.87,6.68,15674.26,252.76,10502,7633,2902,37591,0.279375,0.203054,0.077199,0.328710,0.000000,297
39000,42,406.02,6.81,14522.02,252.62,10480,7616,2899,37518,0.279333,0.202996,0.077270,0.334215,0.000000,299
40000,35,486.74,6.57,18107.23,252.57,10561,7641,2915,37727,0.279932,0.202534,0.077266,0.325827,0.000000,300
41000,38,446.74,6.68,17010.16,253.16,10492,7643,2899,37582,0.279176,0.203369,0.077138,0.330517,0.000000,304
42000,40,424.40,6.75,16573.38,252.80,10483,7619,2894,37536,0.279279,0.202978,0.077099,0.328318,0.000000,306
43000,36,471.36,6.61,18908.86,252.44,10520,7629,2901,37604,0.279757,0.202877,0.077146,0.332894,0.000000,307
44000,36,470.67,6.61,19434.17,252.92,10515,7646,2922,37637,0.279379,0.203151,0.077636,0.329570,0.000000,307
45000,38,443.92,6.68,18830.82,252.76,10506,7634,2909,37629,0.279200,0.202875,0.077307,0.325968,0.000000,309
46000,39,429.28,6.72,18763.33,252.46,10515,7630,2912,37631,0.279424,0.202758,0.077383,0.326087,0.000000,311
47000,39,428.64,6.72,19168.69,252.87,10482,7624,2897,37530,0.279297,0.203144,0.077192,0.328974,0.000000,313
48000,40,417.95,6.75,19185.85,252.78,10507,7632,2907,37616,0.279323,0.202892,0.077281,0.328528,0.000000,313
49000,38,437.08,6.68,20589.05,252.26,10542,7642,2913,37684,0.279747,0.202792,0.077301,0.327424,0.000000,315
50000,35,475.11,6.57,21840.94,252.94,10535,7631,2936,37543,0.280612,0.203260,0.078204,0.322979,0.000000,317
51000,36,462.03,6.61,21661.44,252.72,10555,7589,3003,37297,0.282999,0.203475,0.080516,0.324508,0.000000,318
52000,36,463.25,6.61,22200.61,252.53,10587,7595,3003,37371,0.283295,0.203232,0.080356,0.327146,0.000000,319
53000,35,475.23,6.57,23194.17,252.94,10583,7616,3023,37385,0.283081,0.203718,0.080861,0.331196,0.000000,321
54000,40,413.73,6.75,20680.90,252.62,10546,7586,3004,37294,0.282780,0.203411,0.080549,0.333547,0.000000,325
55000,37,450.16,6.65,22883.84,252.32,10597,7589,3010,37381,0.283486,0.203018,0.080522,0.328180,0.000000,326
56000,37,451.92,6.65,23465.32,253.16,10602,7619,3006,37420,0.283324,0.203608,0.080331,0.328827,0.000000,327
57000,38,436.32,6.68,23170.97,252.84,10595,7612,3020,37428,0.283077,0.203377,0.080688,0.327726,0.000000,328
58000,40,414.93,6.75,22439.60,252.38,10596,7602,3005,37394,0.283361,0.203295,0.080360,0.327267,0.000000,326
59000,37,451.08,6.65,24599.65,253.00,10575,7609,3004,37372,0.282966,0.203602,0.080381,0.322106,0.000000,327
60000,38,437.21,6.68,24369.42,252.71,10603,7616,3012,37418,0.283366,0.203538,0.080496,0.330084,0.000000,328
61000,39,425.95,6.72,24149.64,252.51,10591,7593,3011,37335,0.283675,0.203375,0.080648,0.333282,0.000000,330
62000,38,437.66,6.68,25107.66,253.00,10568,7597,3020,37357,0.282892,0.203362,0.080842,0.328421,0.000000,333
63000,37,452.54,6.65,26267.22,252.62,10509,7601,2939,37271,0.281962,0.203939,0.078855,0.326998,0.000000,335
64000,39,442.13,6.72,25447.74,252.44,10385,7584,2830,37106,0.279874,0.204387,0.076268,0.327310,0.000000,338
65000,42,415.62,6.81,24046.88,252.64,10470,7633,2872,37375,0.280134,0.204227,0.076843,0.330253,0.000000,341
66000,39,449.51,6.72,26313.15,250.38,10486,7625,2897,37462,0.279910,0.203540,0.077332,0.328546,0.000000,342
