tick,population,avg_energy,avg_code_length,avg_age,avg_freshness,total_eat,total_refresh,total_divide,total_instructions,eat_ratio,refresh_ratio,divide_ratio,low_energy_eat_rate,low_freshness_refresh_rate,max_generation
0,20,100.00,5.50,0.00,255.00,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0
1000,20,527.00,5.50,537.50,252.50,5330,5320,1425,23275,0.229001,0.228571,0.061224,0.174051,0.000000,6
2000,20,521.50,5.50,1017.50,252.50,4775,4780,1445,20100,0.237562,0.237811,0.071891,0.000000,0.000000,16
3000,20,529.25,5.50,1549.50,253.25,4770,4775,1440,20090,0.237432,0.237680,0.071677,0.000000,0.000000,25
4000,20,526.00,5.50,2029.50,253.50,4785,4775,1440,20100,0.238060,0.237562,0.071642,0.000000,0.000000,35
5000,20,518.00,5.50,2509.50,253.50,4770,4780,1445,20100,0.237313,0.237811,0.071891,0.000000,0.000000,45
6000,19,549.74,5.37,3193.63,252.00,4638,4630,1317,19195,0.241625,0.241209,0.068612,0.000000,0.000000,55
7000,19,548.63,5.37,3704.89,250.68,4642,4487,1299,19094,0.243113,0.234995,0.068032,0.000000,0.000000,69
8000,19,542.32,5.37,4212.53,253.84,4630,4495,1297,19095,0.242472,0.235402,0.067924,0.000000,0.000000,84
9000,19,549.79,5.37,4767.58,251.11,4627,4482,1297,19086,0.242429,0.234832,0.067956,0.000000,0.000000,98
10000,19,544.68,5.37,5275.21,251.58,4637,4482,1302,19095,0.242838,0.234721,0.068185,0.000000,0.000000,113
11000,19,557.53,5.37,5841.21,250.53,4632,4492,1257,19084,0.242716,0.235380,0.065867,0.000000,0.000000,127
12000,19,566.95,5.37,6403.58,253.00,4628,4486,1153,19085,0.242494,0.235054,0.060414,0.000000,0.000000,142
13000,19,580.42,5.37,6971.63,248.21,4637,4346,1154,19088,0.242927,0.227682,0.060457,0.000000,0.000000,156
14000,19,615.68,5.37,7599.95,252.42,4643,4362,1058,19078,0.243369,0.228640,0.055457,0.000000,0.000000,171
15000,19,641.89,5.37,8224.58,247.63,4652,4359,1011,19078,0.243841,0.228483,0.052993,0.000000,0.000000,185
16000,19,654.53,5.37,8872.95,248.53,4661,4364,999,19074,0.244364,0.228793,0.052375,0.000000,0.000000,199
17000,17,718.65,5.06,10603.53,251.53,4477,4320,807,17896,0.250168,0.241395,0.045094,0.000000,0.000000,184
18000,17,714.82,5.06,11304.76,252.24,4341,4196,706,17045,0.254679,0.246172,0.041420,0.000000,0.000000,199
19000,17,721.53,5.06,12028.41,249.88,4353,4198,702,17041,0.255443,0.246347,0.041195,0.000000,0.000000,213
20000,17,717.29,5.06,12716.06,253.88,4345,4210,703,17045,0.254913,0.246993,0.041244,0.000000,0.000000,228
21000,17,715.88,5.06,13421.35,250.59,4342,4196,701,17044,0.254752,0.246186,0.041129,0.000000,0.000000,242
22000,17,719.76,5.06,14140.94,251.82,4351,4197,703,17042,0.255310,0.246274,0.041251,0.000000,0.000000,257
23000,17,729.29,5.06,14838.76,251.06,4362,4208,686,17043,0.255941,0.246905,0.040251,0.000000,0.000000,271
24000,17,775.00,5.06,15613.41,252.06,4485,4195,559,17033,0.263312,0.246287,0.032819,0.000000,0.000000,286
25000,17,776.41,5.06,16379.88,250.53,4494,4199,558,17034,0.263825,0.246507,0.032758,0.000000,0.000000,300
26000,17,772.00,5.06,17128.71,253.94,4485,4207,559,17035,0.263281,0.246962,0.032815,0.000000,0.000000,315
27000,17,774.53,5.06,17907.41,250.88,4483,4195,560,17032,0.263210,0.246301,0.032879,0.000000,0.000000,329
28000,17,776.12,5.06,18669.82,251.76,4497,4195,559,17035,0.263986,0.246258,0.032815,0.000000,0.000000,344
29000,17,775.94,5.06,19434.94,251.59,4482,4208,559,17032,0.263152,0.247064,0.032821,0.000000,0.000000,358
30000,17,773.53,5.06,20197.35,252.94,4484,4196,558,17035,0.263223,0.246316,0.032756,0.000000,0.000000,373
31000,17,774.18,5.06,20963.82,250.12,4492,4196,561,17034,0.263708,0.246331,0.032934,0.000000,0.000000,387
32000,17,773.41,5.06,21724.88,253.65,4485,4207,558,17033,0.263312,0.246991,0.032760,0.000000,0.000000,402
33000,17,773.35,5.06,22491.35,251.29,4485,4197,559,17034,0.263297,0.246390,0.032817,0.000000,0.000000,416
34000,17,773.65,5.06,23253.76,253.00,4495,4197,558,17035,0.263869,0.246375,0.032756,0.000000,0.000000,431
35000,17,774.88,5.06,24018.88,251.18,4485,4204,558,17032,0.263328,0.246829,0.032762,0.000000,0.000000,445
36000,17,772.00,5.06,24781.41,251.06,4482,4132,560,17037,0.263074,0.242531,0.032870,0.000000,0.000000,460
37000,17,782.24,5.06,25564.47,246.65,4501,4057,532,17036,0.264205,0.238143,0.031228,0.000000,0.000000,474
38000,17,807.24,5.06,26374.76,252.47,4507,4086,415,17030,0.264651,0.239930,0.024369,0.000000,0.000000,489
39000,16,878.44,4.88,28904.81,249.69,4453,4074,321,16614,0.268027,0.245215,0.019321,0.000000,0.000000,388
40000,16,880.06,4.88,29782.38,251.38,4373,4075,270,16015,0.273057,0.254449,0.016859,0.000000,0.000000,403
41000,16,879.19,4.88,30649.81,251.06,4364,4086,271,16014,0.272512,0.255152,0.016923,0.000000,0.000000,417
42000,16,877.69,4.88,31527.38,251.12,4361,4071,271,16015,0.272307,0.254199,0.016922,0.000000,0.000000,432
43000,16,881.19,4.88,32409.25,249.00,4372,4076,269,16014,0.273011,0.254527,0.016798,0.000000,0.000000,446
44000,16,877.81,4.88,33272.38,252.50,4363,4085,271,16015,0.272432,0.255073,0.016922,0.000000,0.000000,461
45000,16,878.31,4.88,34154.25,249.62,4361,4074,270,16014,0.272324,0.254402,0.016860,0.000000,0.000000,475
46000,16,879.94,4.88,35031.81,251.31,4373,4075,271,16015,0.273057,0.254449,0.016922,0.000000,0.000000,490
47000,16,879.06,4.88,35899.25,251.00,4364,4086,270,16014,0.272512,0.255152,0.016860,0.000000,0.000000,504
48000,16,878.06,4.88,36776.81,251.94,4362,4073,271,16015,0.272370,0.254324,0.016922,0.000000,0.000000,519
49000,16,881.69,4.88,37658.69,248.94,4373,4074,270,16014,0.273074,0.254402,0.016860,0.000000,0.000000,533
50000,16,878.25,4.88,38521.81,252.94,4362,4086,271,16015,0.272370,0.255136,0.016922,0.000000,0.000000,548
